%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616942239533754741,28372,1616942239480854034,/base_link,1.13844438458,-4.92671823339,-4.29379373514,-0.550652818117,1.24142370283,0.0358138984821
1616942239533770881,28373,1616942239481708049,/base_link,1.42863632349,-5.27358965854,-4.24332212692,-0.507416471468,1.50520322257,0.38630835352
1616942239533856165,28374,1616942239482453107,/base_link,1.67053041023,-5.34852535329,-4.03822335807,-0.50782920542,2.11982511577,0.475095141885
1616942239533881991,28375,1616942239525974035,/base_link,1.7110675952,-4.4772251243,-5.23512139637,-0.689675563341,1.17066379215,-0.00220130696844
1616942239533915831,28376,1616942239527009963,/base_link,1.75405708096,-4.81888916426,-5.59575627512,-0.95218343573,1.03879294344,0.389764077041
1616942239534235399,28377,1616942239527791023,/base_link,1.76191290884,-5.10594767364,-5.70517641189,-0.647168898173,1.30019176564,0.56359583374
1616942239573151731,28378,1616942239572788000,/base_link,1.93836982338,-3.63604877174,-5.52851137882,-1.22041826238,2.09204942813,-0.0976865730601
1616942239573907264,28379,1616942239573589086,/base_link,1.91250116078,-4.34120831648,-5.89054772476,-0.435344951912,1.91994535486,0.295826131089
1616942239574708530,28380,1616942239574315071,/base_link,1.843231976,-3.96175405886,-6.23178930769,-0.697573622369,1.74695828778,0.208610852961
1616942239617943878,28381,1616942239616991996,/base_link,1.48573773959,-4.42642211084,-7.38359139459,-0.655114303076,1.40141200675,0.506967634499
1616942239618034212,28382,1616942239617796897,/base_link,1.73279098419,-4.82207432606,-7.19208757252,-0.830440085461,1.5771176436,0.987001394198
1616942239618596956,28383,1616942239618375062,/base_link,1.63122437716,-5.36165461342,-7.4160970877,-0.525557563556,1.53537467705,1.29372647359
1616942239657579238,28384,1616942239657185077,/base_link,1.3033954491,-5.00131517993,-7.6457782947,-0.263838709507,1.23093186598,0.94601585232
1616942239658314532,28385,1616942239658014059,/base_link,1.27014358745,-4.74592525532,-7.21923185985,-0.482412472453,1.58243913004,0.947764190246
1616942239701694990,28386,1616942239700967073,/base_link,1.7276985246,-4.56825095232,-7.25790420906,-0.0882016948316,1.10734195904,0.777097066277
1616942239702144235,28387,1616942239701891899,/base_link,1.76865596127,-4.47357408473,-6.86594199285,-0.000709203539233,1.45594129822,0.776086465506
1616942239702736973,28388,1616942239702497005,/base_link,1.80933185066,-4.17143228944,-6.81776922099,0.305428985461,1.54253177795,0.338390375143
1616942239746144915,28389,1616942239744911909,/base_link,1.78887906078,-4.50042846198,-6.94332603592,0.306645732017,1.24152166935,0.998193189895
1616942239746639894,28390,1616942239745851993,/base_link,1.83193335716,-4.06976051139,-7.01156580956,-0.0422239427057,1.32909538955,0.736623931312
1616942239746997956,28391,1616942239746623039,/base_link,1.68940891374,-3.57449346602,-7.45968275042,0.0455411436734,0.934503708906,0.255759257234
1616942239789961076,28392,1616942239789169073,/base_link,1.87480258024,-4.58495559946,-8.41268099249,-0.47736802856,0.926832544687,1.25801813389
1616942239790695501,28393,1616942239790357112,/base_link,2.01049979816,-3.68933153212,-8.01019142764,-1.08902572406,1.18927070015,0.735012711544
1616942239791574588,28394,1616942239791316986,/base_link,2.45823426297,-4.35238197174,-7.27751477757,-0.47868652393,2.06549802675,1.04203466243
1616942239833445822,28395,1616942239832889080,/base_link,1.82357429943,-4.76923440558,-8.70958117961,0.0868460184779,1.4616980692,1.39431676365
1616942239834606372,28396,1616942239834002017,/base_link,2.01858662803,-4.20787194472,-8.63812364068,0.0873044865733,1.85550275806,0.782523772094
1616942239835451791,28397,1616942239835068941,/base_link,2.05028912703,-3.67123138176,-8.59768181011,0.0877294309885,1.8118780777,0.170495919524
1616942239877291297,28398,1616942239876866102,/base_link,2.41460087842,-4.232871395,-8.30037663494,-0.699256937499,2.20780237688,0.871343407661
1616942239878045681,28399,1616942239877813100,/base_link,2.08139705506,-4.97493422324,-9.12481007621,-0.00116368093928,1.59896417648,1.22199947945
1616942239878734453,28400,1616942239878472089,/base_link,1.70743022767,-4.7864607852,-9.89491072302,-0.132059333047,1.03226590915,1.09260932844
1616942239881224818,28401,1616942239880902051,/base_link,1.72100637275,-4.72836384991,-9.86434746984,-0.874794894195,1.07739798517,1.57462519851
1616942239882144832,28402,1616942239881823062,/base_link,1.68618870984,-5.14523493535,-9.27668263346,0.128836010434,0.945115218273,1.70785063868
1616942239925541193,28403,1616942239925004005,/base_link,1.94112884725,-4.16193148496,-8.49708749764,-0.657235697132,1.47186430568,1.10139991437
1616942239926430439,28404,1616942239926095962,/base_link,1.81124840067,-4.83260802282,-8.67846614996,-0.0901254277854,1.25426163131,1.49505127636
1616942239927703374,28405,1616942239926961898,/base_link,2.00512356066,-4.54699455212,-8.61699379473,-0.788938184054,1.29844591061,1.36441293834
1616942239969446502,28406,1616942239968986034,/base_link,1.85072650414,-4.91205251024,-8.81683346084,0.0832181744576,1.02603375362,1.2322287037
1616942239970323311,28407,1616942239970029115,/base_link,1.83657764082,-5.00817684942,-8.63516014879,-0.397109431735,1.20165493417,1.32091178395
1616942239971179532,28408,1616942239970841884,/base_link,1.85469342646,-4.67088069223,-8.99080595267,-0.353511896828,0.808747454563,0.755015219252
1616942240013994042,28409,1616942240012984991,/base_link,1.94460864736,-4.96520211791,-9.0243572343,0.0823007969901,0.71562704118,0.844742833059
1616942240015055733,28410,1616942240014641046,/base_link,1.6954942528,-4.37064811631,-9.01644983314,-0.96548539682,0.800766786436,0.625161705854
1616942240015672247,28411,1616942240015319108,/base_link,1.67162290485,-4.15241388883,-8.75414635722,-0.791226347209,0.885659085696,0.187151876484
1616942240057849483,28412,1616942240057179927,/base_link,2.0652580352,-4.97860490356,-9.00535642333,0.5617486233,0.576188707941,0.0120319149633
1616942240059290979,28413,1616942240058588981,/base_link,1.95399127322,-4.29969793571,-9.08661722371,0.0387529586332,0.398961544016,-0.380955618495
