%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616942577167995413,52567,1616942577116925001,/base_link,5.14877714204,-1.57747810784,-7.58468113067,-0.428385384006,0.721924093378,-0.212559149
1616942577168000863,52568,1616942577117733001,/base_link,4.59705098634,-1.62965377838,-8.9714548083,-0.123024094198,-0.413727421986,-0.343597837042
1616942577168006646,52569,1616942577118350982,/base_link,5.10568919814,-2.32993161262,-7.87888507443,0.138797160155,0.503193190626,0.267866444231
1616942577168122437,52570,1616942577160952091,/base_link,5.00147219189,-1.58404160005,-8.35040842302,-0.559704119532,0.509738235681,0.0543442668324
1616942577168130237,52571,1616942577161789894,/base_link,5.07580267968,-2.26385736689,-8.10543785034,-0.691038572637,0.641673646936,0.753335673608
1616942577168137897,52572,1616942577162619113,/base_link,4.95317382162,-1.16535699258,-8.40688659832,-0.429251284122,0.423636503572,-0.337508820703
1616942577209623841,52573,1616942577208992958,/base_link,4.56600881299,-1.40113489621,-8.75715088493,-0.212518806462,0.337375744174,-0.425432929728
1616942577210118005,52574,1616942577209860086,/base_link,4.51609718376,-2.1272321685,-8.95188227332,0.22383894653,0.206309636055,0.0109690549158
1616942577210949874,52575,1616942577210477113,/base_link,4.9293063294,-1.48132865762,-8.1165714991,-0.256194602606,0.948944383655,-0.3383453253
1616942577211637255,52576,1616942577211349010,/base_link,4.90700415786,-1.38896113707,-8.39583933737,-0.605603126998,0.862361875552,-0.338631799873
1616942577212429941,52577,1616942577212169885,/base_link,4.86049437848,-2.2258552597,-9.09401790475,0.135228416003,0.777976930393,0.186137215562
1616942577213046188,52578,1616942577212730884,/base_link,4.50746996238,-1.83925106835,-9.63645281555,0.00441161788382,0.16694726031,-0.119215089371
1616942577213553926,52579,1616942577213258028,/base_link,4.72350493093,-2.41647740254,-8.88056821404,0.135352050247,0.735136555543,0.361319522388
1616942577257512002,52580,1616942577257023096,/base_link,4.83743723808,-2.35903505868,-8.63356856855,0.484802074065,0.954408677882,0.0125217404421
