%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616944515402366018,191303,1616944515380947113,/base_link,-0.752843366364,4.79442084695,4.55422842157,-0.760398528403,0.00869107388406,-1.04729299258
1616944515402375722,191304,1616944515382055044,/base_link,-0.755695954333,3.66150726665,4.48333519068,-0.4993441838,0.00881145199037,-0.0450115120593
1616944515402483698,191305,1616944515383119106,/base_link,-0.961242029647,3.7807311616,4.19847477516,-0.805602940029,-0.29725656916,-0.00284037999096
1616944515426347606,191306,1616944515425077915,/base_link,-0.679304539749,3.74820954554,4.15740618621,-0.326009823701,-0.257865526071,-0.271983223019
1616944515426505407,191307,1616944515426155090,/base_link,-0.654936525245,4.41611327106,4.28265606382,-0.719235866249,-0.126892808466,-0.752697196089
1616944515427081497,191308,1616944515426812887,/base_link,-0.387949614923,3.78837812579,4.63698442709,-0.0210710882202,0.267050337126,-0.490684341229
1616944515469298477,191309,1616944515468890905,/base_link,-0.472512658953,4.11415959672,3.93736901522,-0.54399353802,-0.42593216158,-0.737983326752
1616944515470426044,191310,1616944515469789028,/base_link,-0.489062390361,3.51913435495,3.7139705183,-0.0200027314965,-0.557013615287,-0.386345107109
1616944515470970438,191311,1616944515470642089,/base_link,-0.363959377064,3.59585454599,3.86617142975,-0.15060020671,-0.294617902933,-0.340290380746
1616944515516969281,191312,1616944515512876987,/base_link,-0.304554308509,3.94879776818,3.66286493168,-0.0175547448075,-0.331883364305,-0.588227102737
1616944515516976411,191313,1616944515513736963,/base_link,-0.490102752921,3.90313438973,3.1029371869,-0.323006554683,-0.812725400283,-0.32497223689
1616944515517047510,191314,1616944515514439105,/base_link,-0.137199527104,3.50035318834,3.85766339979,0.375775680905,-0.376169524746,-0.235849536621
1616944515517621752,191315,1616944515516907930,/base_link,-0.0625675161232,3.71753151065,3.93875153277,0.114379831236,-0.288613103012,-0.365500035035
1616944515518192880,191316,1616944515517782926,/base_link,-0.215897240974,3.60959305574,3.5983367758,0.289421032147,-0.507009700161,-0.320712260245
1616944515564324728,191317,1616944515561129093,/base_link,-0.0191139614521,3.57659808735,4.28214861602,0.510411119218,0.0197370176307,-0.360398882001
1616944515564335473,191318,1616944515562506914,/base_link,-0.314982457066,3.8008034139,3.5046627982,0.117989852381,-0.635453186037,-0.447373095555
1616944515564655110,191319,1616944515564038038,/base_link,-0.540919987541,3.93739145568,3.53814985342,0.77337002782,-0.81119892509,-0.927582919345
1616944515605411335,191320,1616944515604937076,/base_link,-0.554450354235,2.94526631003,3.97440043656,0.165570802754,-0.293731026655,-0.23408130911
1616944515606284813,191321,1616944515605935096,/base_link,-0.69678774579,2.88478618629,3.87626317865,0.252997415538,-0.425272805399,-0.191470650661
1616944515606925577,191322,1616944515606653928,/base_link,-1.00991857097,3.37465716984,3.54747433308,-0.00883589034895,-0.950874252326,-0.498640034965
1616944515653294315,191323,1616944515652888059,/base_link,-0.138378189364,3.34019770195,4.52658435907,0.340051688339,0.353381230772,-0.773544742108
1616944515654322487,191324,1616944515653954029,/base_link,-0.449985387486,2.69965393385,4.01569163685,0.645901347793,-0.170347634974,-0.338535828434
1616944515655071382,191325,1616944515654805898,/base_link,-0.466926458015,3.03677336106,3.98615405712,-0.00869627431035,-0.257992286447,-0.209022285139
1616944515697626210,191326,1616944515696919918,/base_link,-0.226632539086,3.39728108486,4.06517780652,0.209425946261,-0.175553937168,-0.527757462243
1616944515698318960,191327,1616944515697923898,/base_link,-0.176481554402,3.60260204614,4.2127317167,0.211281139293,-0.00169567879958,-0.878118899507
1616944515699083586,191328,1616944515698738098,/base_link,0.0104494047095,3.24559579678,4.26004566396,0.298728306326,0.129882348716,-0.573615759009
1616944515741464675,191329,1616944515740926027,/base_link,0.138336592171,4.1428662872,3.42509003085,0.0382354819539,-0.442692745046,-1.28312998571
1616944515742565859,191330,1616944515741995096,/base_link,0.319322989214,3.37121910234,3.86897854854,0.343772440205,-0.181111981433,-0.76120477548
1616944515743134008,191331,1616944515742877006,/base_link,0.265127248813,3.75296081979,3.55066147507,1.04281130375,-0.312626383328,-1.46182495546
1616944515785754315,191332,1616944515784979104,/base_link,0.132182022779,3.42947450113,3.13596273417,0.652214053765,-0.577366180597,-0.778928617192
1616944515786332217,191333,1616944515785974025,/base_link,0.526603971347,3.14557339389,3.90727300575,0.521593047006,0.121187019292,-0.475380809975
1616944515787165997,191334,1616944515786839008,/base_link,0.338892461583,4.03792993822,3.67362067246,0.172618912344,-0.141040118131,-1.22016308991
1616944515793815523,191335,1616944515792973995,/base_link,-0.0420804650742,3.69793264729,3.1736191222,0.259915059112,-0.534979333464,-1.00452376382
1616944515794390260,191336,1616944515794025897,/base_link,-0.24852266785,3.93971431432,3.16185287888,-0.0457120229216,-0.623677218638,-1.0070080263
1616944515795233851,191337,1616944515794929981,/base_link,-0.367219529994,3.1429394668,3.50803910016,-0.0437480509437,-0.365672460928,-0.834079634215
1616944515796272123,191338,1616944515795814990,/base_link,-0.204394658453,3.49443276011,3.10873868951,0.305831528278,-0.191122320315,-1.27835656572
1616944515797041365,191339,1616944515796622037,/base_link,-0.488529798908,3.42291518565,2.54272851813,0.393313848293,-0.716332730409,-1.32456164608
1616944515797697791,191340,1616944515797447919,/base_link,-0.156762545446,3.29258828772,3.01140455006,0.0877556736609,-0.368064235576,-1.06516614105
1616944515839715290,191341,1616944515838912963,/base_link,0.0449008010688,3.3238669411,3.50105201434,0.131362765173,-0.0627100360993,-1.15482430086
1616944515843085731,191342,1616944515840408086,/base_link,-0.162077082925,2.05806631286,3.08717528346,0.437467044699,-0.286296598636,0.0991526642977
1616944515843191054,191343,1616944515841614961,/base_link,-0.216641411239,2.64791088114,3.30943893428,0.263259225872,-0.155276413582,-0.29427631806
1616944515843324015,191344,1616944515842814922,/base_link,-0.401889600519,2.70299166987,3.03924586476,0.56927059702,-0.330074859168,-0.469562188751
1616944515844255947,191345,1616944515843902111,/base_link,-0.3206865799,2.91418279958,3.10380582344,0.220435510272,-0.111574245267,-0.33914249286
1616944515885372448,191346,1616944515884951114,/base_link,-0.469169915034,2.98802694664,2.81115206497,-0.0413242216903,-0.41733690899,-0.339281654161
1616944515933931003,191347,1616944515932929992,/base_link,-0.768079988248,2.93987959069,2.3137074107,0.00430769887649,-0.632303846415,-0.4197409103
1616944515935109515,191348,1616944515934743881,/base_link,-0.738240290348,2.75192989478,2.36584218599,-0.0826653406488,-0.719835638794,-0.155171322151
1616944515935930905,191349,1616944515935637950,/base_link,-0.427787705389,3.54091964558,2.70358002887,-0.169581839207,-0.370399813795,-0.93860272874
1616944515977488754,191350,1616944515976947069,/base_link,-1.01786393168,2.93635544461,2.67804625167,0.0510241058528,-0.893745600127,-0.706455719425
1616944515978654556,191351,1616944515978106975,/base_link,-0.785127842669,2.79200712794,3.05612697786,0.138490421001,-0.501514730903,-0.531869836735
1616944515979572483,191352,1616944515979134082,/base_link,-0.752633391583,2.49963901347,3.04432279516,0.182311345292,-0.414560274691,-0.226472292476
1616944516021377400,191353,1616944516020875930,/base_link,-1.19163700276,3.24573055403,2.97422347476,-0.648114245047,-0.853285906326,-0.283671402981
1616944516022337095,191354,1616944516021827936,/base_link,-0.799537434367,3.31757643572,3.59644732869,-0.299455439378,-0.199318178866,-0.547799930796
1616944516022971976,191355,1616944516022650003,/base_link,-1.09343374999,3.82461608845,3.36438567938,0.311599834689,-0.593571678813,-1.24911121972
1616944516065367964,191356,1616944516064934015,/base_link,-1.53573332523,3.10832239928,3.79809349375,0.134742009469,-0.644734819448,-0.300105869565
1616944516066177169,191357,1616944516065881013,/base_link,-1.55888341296,3.29135727097,3.92970876807,-0.256856899986,-0.340820461156,-0.649126418685
1616944516067004327,191358,1616944516066688060,/base_link,-1.71356590996,2.88340724165,3.80834106802,0.136079169619,-0.603161792837,-0.343011934434
1616944516110312665,191359,1616944516109585046,/base_link,-1.84024509775,3.25936487285,4.027577512,-0.388103445435,-0.42697680001,-0.289950980893
1616944516112157002,191360,1616944516111442089,/base_link,-1.90415121823,3.66041165317,3.86215522179,0.0487505281715,-0.557826564894,-0.767643865316
1616944516113266973,191361,1616944516112823963,/base_link,-1.89161839128,3.51180219371,4.06103899022,-0.125525262844,-0.426489177235,-0.546861216214
1616944516121656327,191362,1616944516121119976,/base_link,-1.97669807651,3.92430704516,4.0632816253,-0.474623693126,-0.382405965338,-0.718954957536
1616944516122375312,191363,1616944516122076034,/base_link,-2.08467880226,3.86034630747,4.12774859834,-0.168887647126,-0.425519226389,-0.759718436648
1616944516166012392,191364,1616944516164954900,/base_link,-1.88344934221,4.44708929174,4.76577488314,-0.254522646415,0.279509343294,-0.879199516839
1616944516166390882,191365,1616944516166027069,/base_link,-2.18146014236,4.12240820052,4.15133186876,-0.472900723583,-0.287284689376,-0.572098138822
1616944516167086976,191366,1616944516166811943,/base_link,-2.23259559435,4.21627683278,3.83027911567,-0.429421918876,-0.593190506351,-0.702083692834
1616944516209864648,191367,1616944516208970069,/base_link,-2.11362453244,3.63162908619,4.48636710119,-0.252497947481,0.19785290163,-0.312015231786
1616944516210423942,191368,1616944516209964990,/base_link,-2.10097851665,3.90676843856,4.54166832977,0.183965414305,0.28593844392,-0.793808032091
1616944516211343842,191369,1616944516211046934,/base_link,-2.5548642763,4.62998015974,3.87145159104,-0.864151125798,-0.325712659422,-0.927103187855
1616944516257590284,191370,1616944516256975889,/base_link,-1.89956158321,4.42574089652,5.57144247945,0.485391769759,-0.10778430653,-0.992653203249
1616944516258533353,191371,1616944516258019924,/base_link,-1.80414889698,4.12792416511,5.69741454307,-0.0383624111742,-0.151386532467,-0.513747271911
1616944516259256313,191372,1616944516258927106,/base_link,-2.02469279939,4.36889283239,5.31595181952,0.0926550871969,-0.807476359715,-0.820552283221
1616944516301384280,191373,1616944516300940036,/base_link,-1.17674248317,4.4781015578,5.61370900345,-0.389270348001,-0.200149672642,-0.787262989168
1616944516302359672,191374,1616944516301980972,/base_link,-1.33032034226,3.8870934844,5.38342387237,0.134381566002,-0.506390756564,-0.526444067416
1616944516303444285,191375,1616944516302911996,/base_link,-1.38788110907,3.96359967239,5.3280371875,-0.258592879154,-0.594711355599,-0.440270329076
1616944516348134488,191376,1616944516341968059,/base_link,-1.70468698035,3.84284604431,4.52431878502,-0.608247356117,-1.29550884077,-0.135550771918
1616944516351596368,191377,1616944516345542907,/base_link,-1.20496816844,3.77982199289,5.70395351464,-0.173753994156,-0.428118430972,-0.533571579567
1616944516351600041,191378,1616944516349004030,/base_link,-1.10330110479,4.25319968044,5.67915438787,-0.479601295484,-0.253819316322,-0.840173502662
1616944516351605994,191379,1616944516350260019,/base_link,-1.4669621214,4.70371179473,5.02115890597,-0.742067442932,-1.17264573208,-1.10353026108
1616944516351776154,191380,1616944516351387023,/base_link,-1.31371799255,3.88547622997,5.14576712151,-0.524470765599,-1.08747189029,-0.405852558423
