%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616943784015239433,138863,1616943784014885902,/base_link,-0.550878220346,-4.47456237621,1.27173098274,-0.7887444579,0.286244919467,0.0188953935529
1616943784057444570,138864,1616943784056943893,/base_link,-0.518371594781,-4.67405713853,1.66877930251,-0.615490965472,0.591982851654,0.365541821505
1616943784058150682,138865,1616943784057847976,/base_link,-0.787648574651,-4.33067112751,1.14242149445,-0.572025824126,-0.0191366848298,0.190336763489
1616943784058976954,138866,1616943784058607101,/base_link,-0.757107271735,-4.95747245592,1.49253118155,-0.354087568692,0.155335806918,0.66981832889
1616943784101860774,138867,1616943784101309061,/base_link,-0.216755141247,-5.88589546899,2.03058976416,-0.224532987769,0.461685854275,0.838720613288
1616943784102624715,138868,1616943784102310895,/base_link,0.16430068973,-4.6268720177,2.69454731601,-0.311758668062,1.07278067142,-0.296700820186
1616943784103524630,138869,1616943784103142023,/base_link,-0.438148288622,-4.11717858353,1.68168182711,-1.5340266454,0.025214495152,0.051161609245
1616943784145698567,138870,1616943784144918918,/base_link,-0.222930494888,-4.87853673376,2.35264421864,-0.182915126348,0.41565037495,-0.21638369564
1616943784146258233,138871,1616943784145941972,/base_link,-0.162394617799,-5.02073305345,2.46309102945,0.122447336946,0.459237167347,-0.391744094963
1616943784147073103,138872,1616943784146770954,/base_link,-0.320035615058,-5.60841743269,2.16534024478,0.384162710318,0.109949644512,-0.218049655595
1616943784190338960,138873,1616943784189353942,/base_link,-0.175430443083,-5.42873022642,1.72322029849,-0.13855168201,0.0215273683471,-0.836567131096
1616943784191346755,138874,1616943784190656900,/base_link,0.188189698588,-5.1809347564,2.06700404361,-0.182388030682,0.414053567432,-0.92498773207
1616943784192402950,138875,1616943784191873073,/base_link,0.165048796079,-5.03199621566,1.75561321314,0.0792536904321,0.108276280895,-0.969750148765
1616943784233358125,138876,1616943784232872962,/base_link,0.00791560345152,-5.03046048831,2.42496374794,0.296319887481,0.191106558952,-1.24215412373
1616943784234331296,138877,1616943784233907938,/base_link,0.0150626872806,-4.71255188825,2.65726895523,0.20897462448,0.190616069011,-1.85470849757
1616943784235104478,138878,1616943784234780073,/base_link,0.133194785227,-4.96677790507,3.0704961822,0.383321891517,0.277498117066,-1.63809421462
1616943784277590791,138879,1616943784276881933,/base_link,-0.246696042945,-5.2668651147,2.92446386101,0.949871169823,-0.076147988067,-1.56185930377
1616943784278302509,138880,1616943784277910947,/base_link,-0.416093373255,-6.00797814327,3.09540531675,0.775224775761,-0.120167878265,-0.646614377243
1616943784279059240,138881,1616943784278804063,/base_link,-0.134674472875,-4.48563722888,3.84230928876,0.644555842241,0.4905597562,-1.86978480325
1616943784287638154,138882,1616943784285592079,/base_link,-0.531080387163,-4.23638732488,2.87784666095,0.600911906081,-0.295563421146,-2.04583050207
1616943784287641182,138883,1616943784286879062,/base_link,-0.338652531887,-4.6159928406,2.93715061136,0.557155610717,-0.208891939491,-1.56720774616
1616943784329372510,138884,1616943784328941106,/base_link,-0.040323875725,-4.2257424022,3.51550942403,0.428138309883,0.0965973000186,-1.6619967067
1616943784330434066,138885,1616943784329965114,/base_link,0.306108659482,-4.22189765326,4.39395916888,0.340751391715,0.707518266579,-1.48895781772
1616943784331214986,138886,1616943784330976009,/base_link,-0.0107700783216,-5.16528295084,3.87915668263,0.733333900291,0.18368316589,-0.661121217472
1616943784373317754,138887,1616943784372895002,/base_link,-0.095170748687,-4.98473095746,3.43623845222,0.733475584658,-0.342681219432,-0.493794588636
1616943784374287843,138888,1616943784373881101,/base_link,-0.205838143666,-4.01407188322,3.50455238694,-0.00835161845006,-0.43076604391,-1.10634630163
1616943784374869726,138889,1616943784374619007,/base_link,0.0835790145408,-4.79682022458,3.96119216432,0.602454844535,0.0925932633265,-0.583718023184
1616943784417450033,138890,1616943784416971921,/base_link,0.0557890461649,-4.13977839115,4.19867562029,0.0792285543773,-0.0400239288599,-0.366953946096
1616943784418202196,138891,1616943784417915105,/base_link,-0.0892390769453,-4.78687644522,3.88540747591,0.253805121118,-0.301723300834,0.288428579021
1616943784419086711,138892,1616943784418744087,/base_link,0.112840864862,-4.712849146,4.46782781765,0.428604007471,0.178753803392,0.202168957118
1616943784461473192,138893,1616943784461035013,/base_link,-0.384646875789,-5.40721976989,4.03315476218,0.563895811828,-0.34436087759,0.731727991505
1616943784462439902,138894,1616943784461965084,/base_link,-0.480175649906,-4.78884283318,4.10318605755,0.345979207243,-0.300751585606,0.252152390781
1616943784463839717,138895,1616943784462739944,/base_link,-0.416843259748,-4.65172016066,4.1573056637,0.346120137431,-0.300806972983,0.252488783302
1616943784505431578,138896,1616943784504925966,/base_link,-0.434968146568,-4.74422568288,4.98134406672,0.0403863098223,0.0476813845557,0.605838607851
1616943784506395711,138897,1616943784505979061,/base_link,-0.0769566451669,-5.34131480748,5.56433671437,0.520504505544,0.615660122583,0.911924091408
1616943784507191702,138898,1616943784506845951,/base_link,-0.104945791057,-5.19476529957,5.27690933044,-0.526834697478,0.529087771282,1.21778771588
1616943784549404394,138899,1616943784548943042,/base_link,-0.564768484192,-4.89431709315,4.68154869613,-0.0467817006787,-0.211906328199,0.781537299601
1616943784550673118,138900,1616943784550041913,/base_link,-0.511858299075,-4.8776886214,4.71619439566,-0.221430034127,-0.212040397149,0.955876704341
1616943784551513414,138901,1616943784551124095,/base_link,-0.174473750546,-4.51064106647,5.25849765656,-0.396016545204,0.442715819595,0.475513797955
1616943784594099513,138902,1616943784592921018,/base_link,-0.188402424032,-4.92165564693,4.08605068635,-0.744798160647,-0.254280507619,0.604556037603
1616943784594571564,138903,1616943784593761920,/base_link,-0.043970941439,-5.99774195803,3.99106168347,-0.134087298672,-0.254352389811,1.21561556578
1616943784595586764,138904,1616943784595019102,/base_link,-0.117717780139,-5.29299426351,3.71418849853,-0.177627504512,-0.298225628693,0.386350161212
1616943784605481727,138905,1616943784605083942,/base_link,-0.294165283495,-5.16118253121,3.62563126665,-0.308647930793,-0.473151889052,0.386035743336
1616943784606281387,138906,1616943784606029987,/base_link,-0.309200283293,-4.73141614301,3.66343432409,-0.00317853488641,-0.429967981432,-0.0943788569284
1616943784649318768,138907,1616943784648914098,/base_link,-0.130036060219,-5.44575703628,3.58307558468,-0.92047207427,-0.298554195963,0.778858118034
