Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615136672.632013082,-1.82695,-3.3774,14.6917,-0.664077,0.40328,0.0588096
1615136672.632571935,-1.84743,-3.47804,14.7133,-0.533439,0.316236,0.189551
1615136672.633049964,-1.90944,-3.64475,14.4539,-0.315502,0.141748,0.320103
1615136672.675965070,-2.02893,-3.37138,13.6851,-0.142237,-0.295961,0.144776
1615136672.676528930,-1.99527,-3.20355,13.903,-0.360212,-0.0342446,0.102236
1615136672.676944971,-1.7574,-2.47437,14.5351,-0.1854,0.48982,-0.638807
1615136672.724090099,-1.73617,-3.31239,14.4303,-0.0566697,0.491706,0.0140328
1615136672.724654912,-1.82581,-2.96846,14.2685,-0.929759,0.273769,-0.0301117
1615136672.725116968,-1.75863,-3.75701,14.2178,-0.275387,0.18656,0.493889
1615136672.768019914,-1.70139,-3.03819,14.0418,-0.186996,0.316145,-0.24337
1615136672.768765926,-1.81043,-3.7015,13.6496,-0.536104,-0.0330501,0.499426
1615136672.769201040,-1.68779,-3.63216,13.6873,-0.31775,-0.0768292,0.238554
1615136672.769675970,-1.33871,-3.45835,14.2044,-0.797843,0.403422,0.370077
1615136672.770165920,-1.32097,-3.35949,13.897,0.0309936,0.228832,-0.110586
1615136672.770553112,-1.05549,-2.93481,13.8732,0.118133,0.229041,-0.460657
1615136672.770926952,-1.25344,-2.77676,13.3529,0.336191,-0.33848,-0.636317
1615136672.812027931,-1.14223,-3.79735,13.5216,0.772474,0.0105029,0.104696
1615136672.812601089,-1.17693,-3.30082,13.6476,0.379754,-0.164218,-0.245479
1615136672.859905004,-1.00678,-2.71743,13.0642,-0.275959,-0.344216,-0.590853
1615136672.860622882,-0.899592,-2.90882,13.3189,-0.276143,-0.169835,-0.416573
1615136672.861079931,-1.08838,-3.30909,12.8242,-0.189105,-0.519401,-0.111597
1615136672.903928041,-0.695685,-2.88745,13.2385,-0.975122,-0.303142,-0.637197
1615136672.904680013,-0.72977,-3.65852,13.2469,-0.364238,-0.347076,-0.330921
1615136672.905251026,-0.718882,-4.18433,13.2252,-0.0586353,-0.347411,-0.0682349
1615136672.947932004,-0.760318,-4.00464,13.0234,0.0288437,-0.478752,-0.242221
1615136672.948563098,-0.572496,-4.05117,13.4631,-0.145694,-0.0424732,-0.242141
1615136672.992053031,-0.656649,-3.49095,12.9924,-0.715205,-0.654684,-0.683718
1615136672.992851018,-0.550927,-4.21407,13.1942,-0.36655,-0.349596,-0.335435
1615136672.993331909,-0.658064,-4.18055,12.8489,-0.585093,-0.655649,-0.248834
1615136673.35945892,-0.803493,-3.34757,13.0074,0.765247,-0.0915418,-0.462875
1615136673.36907911,-1.15157,-3.28539,12.6859,0.678498,-0.571999,-0.636744
1615136673.37599086,-1.00962,-3.16786,13.1123,-0.106838,-0.223113,-0.505618
1615136673.80403089,-1.03946,-3.68241,13.3625,-0.238326,0.301845,-0.160885
1615136673.82731008,-1.29408,-3.84569,12.603,-0.238597,-0.309372,0.0130068
1615136673.84990024,-0.905237,-4.01577,13.0369,-0.282486,0.0396379,0.361712
1615136673.124211072,-0.729656,-3.5456,13.6804,0.461018,0.652974,-0.422911
1615136673.125631093,-0.489469,-3.67617,13.7916,0.461405,0.87194,-0.247507
1615136673.126717090,-0.577904,-3.33507,13.4247,0.54912,0.610708,-0.552318
1615136673.167891025,-1.26191,-3.87833,12.0577,0.461715,0.221389,-0.116746
1615136673.168495893,-1.1295,-3.73586,12.5197,0.854565,0.439915,-0.423133
1615136673.168992042,-0.908682,-3.83515,12.5988,0.941988,0.571336,-0.249517
1615136673.211913108,-0.378579,-2.95071,12.7359,0.333224,0.574246,-0.817861
1615136673.212588071,-0.221364,-3.46191,12.9592,0.508109,0.83681,-0.380586
1615136673.213093996,-0.39214,-3.40044,12.8582,0.814138,0.793922,-0.6415
1615136673.256058931,-0.885213,-3.81501,12.6834,0.773043,0.316331,-0.115842
1615136673.256817102,-1.36949,-4.06318,12.2842,1.33868,0.357355,0.145827
1615136673.257457971,-1.21445,-3.17261,12.5543,0.684341,0.619701,-0.42249
1615136673.300249099,-1.33566,-2.98788,12.0621,0.0744508,0.0982949,-0.600616
1615136673.302135944,-1.33759,-3.60543,11.8079,0.161902,-0.0763717,-0.0761302
1615136673.303273916,-1.38103,-3.85544,11.897,0.380455,-0.1202,0.0558595
1615136673.344280004,-1.68273,-4.05597,12.4028,0.774871,0.142109,-0.0305498
1615136673.346040010,-1.62321,-4.36059,12.5988,0.862266,0.273152,0.274245
1615136673.347558975,-1.53602,-3.86899,12.9339,1.03711,0.535408,-0.293897
1615136673.392311096,-1.77786,-3.65211,12.4918,-0.165769,0.194376,0.529626
1615136673.394087076,-1.7094,-2.92877,12.5958,0.00904096,0.369264,-0.25525
1615136673.395394086,-1.69176,-3.88937,12.5449,-0.165596,0.413179,0.705398
1615136673.436167955,-1.05551,-3.05471,12.4784,0.728072,-0.479082,0.871345
1615136673.438066005,-0.641626,-3.52347,13.1966,0.160713,0.219218,1.43868
1615136673.440354108,-0.169767,-3.30759,13.4214,0.330647,-0.112098,2.49261
1615136673.480225086,1.83907,-2.66793,15.3288,1.2607,0.130538,4.44566
1615136673.481997966,1.82117,-2.1495,15.281,0.64946,0.0871665,4.31398
1615136673.483792066,1.77325,-1.71937,15.1347,0.387187,0.0875418,4.05126
1615136673.523905992,3.39776,-0.660328,16.1108,2.00412,-0.822677,5.46588
1615136673.524605989,3.53757,-0.843455,16.7419,1.48026,-0.473748,5.7718
1615136673.525053977,3.90892,-0.983901,17.565,1.6115,0.268348,5.64148
1615136673.532119035,3.76128,-0.59473,17.0287,0.825932,-0.167475,5.51098
1615136673.532665967,3.8455,0.160469,17.2201,0.607574,-0.123178,4.98763
1615136673.533071041,3.61392,-0.418566,16.7464,1.13065,-0.690499,5.38097
1615136673.533509969,4.04275,-0.260451,17.6708,1.6545,0.22604,5.11945
1615136673.534020900,3.08229,0.309471,16.5617,1.69704,-0.734797,4.42041
1615136673.534415960,3.53566,-0.363267,17.0926,1.69651,-0.167706,5.11764
1615136673.534848928,3.32506,-0.0117291,16.3195,2.045,-0.779436,4.41844
1615136673.576195001,6.21854,0.228958,19.2837,2.13824,-0.221323,5.39648
1615136673.576786041,5.92367,0.115648,19.4338,1.0022,-0.175369,4.91374
1615136673.577178955,5.80253,-0.176928,19.464,0.783731,-0.0871708,5.39374
1615136673.577574968,5.88165,0.630791,19.3177,0.914572,-0.130089,4.34637
1615136673.578203916,7.49429,0.713578,20.7747,0.990033,0.0323287,4.12576
1615136673.578653097,7.20405,0.265453,20.511,1.25144,-0.141646,4.56154
1615136673.620079040,10.3153,1.2554,22.635,1.27653,-0.524637,3.03838
1615136673.620857000,10.2342,0.111644,22.4761,1.36313,-0.393447,3.77916
1615136673.667813062,13.4431,0.0590873,24.8224,0.857696,-0.486519,2.21187
1615136673.668416976,13.3054,-0.118417,24.9812,0.683029,-0.354997,2.29906
1615136673.668900012,13.0422,-0.929847,24.7024,1.73017,-0.529586,2.34285
1615136673.712109088,15.729,-1.32853,26.1509,-0.146413,-0.864884,-0.723432
1615136673.713766098,15.795,-1.45019,26.4434,-0.365035,-0.340511,-0.723809
