Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615140455.413526535,-64.7642,-38.8058,-2.42642,0.0535813,0.0544007,0.969754,0.231833,0.000173573,-0.000185618,0.00445088,0.000989015,0.00205648,0.00565706
1615140455.418472680,-64.7645,-38.8057,-2.42674,0.0535994,0.0543952,0.96974,0.231889,-0.000403619,0.00269354,0.00261059,0.000117956,-0.0075429,-0.00656803
1615140455.423398395,-64.7647,-38.8057,-2.4267,0.0536178,0.054383,0.969742,0.231881,-0.000623181,-0.00214692,0.00283495,-0.00163329,-0.00667031,0.0187322
1615140455.428313630,-64.7646,-38.8056,-2.4268,0.0536172,0.0543982,0.969741,0.231879,-0.000194218,-0.00203155,0.00488607,0.00709399,0.00292893,0.0126198
1615140455.433150976,-64.7642,-38.8057,-2.42669,0.0536239,0.0544062,0.969736,0.231896,-0.00119879,0.000647727,0.00384286,0.00447766,-0.00143449,0.00214287
1615140455.438109871,-64.7643,-38.8059,-2.42642,0.0536293,0.0543996,0.969734,0.231906,-0.00102434,0.000468332,0.00403319,-0.00163149,-0.00230723,0.00301121
1615140455.442926897,-64.7649,-38.8058,-2.42658,0.0536474,0.0543607,0.969733,0.231914,-0.00104445,0.00198695,0.00224675,-0.0138484,-0.0110339,0.000389676
1615140455.447913531,-64.7646,-38.8057,-2.4268,0.0536789,0.0543291,0.969733,0.231916,-0.00058798,0.00159285,0.00183454,-0.00948482,-0.0153972,-0.000481552
1615140455.452771465,-64.7639,-38.8058,-2.42661,0.0537277,0.0543353,0.969733,0.231901,-0.000191349,-0.0010099,0.00405333,0.00273889,-0.0066887,0.00475915
1615140455.457666769,-64.7639,-38.806,-2.4263,0.0537302,0.0543297,0.969736,0.231893,-0.000331994,0.00175394,0.00487021,-0.00249479,-0.00232523,-0.00483733
1615140455.462612978,-64.7641,-38.8059,-2.42639,0.0537223,0.054333,0.969742,0.231865,-0.000515186,0.000242956,0.0064973,0.000122586,0.00291095,0.000404159
1615140455.467502815,-64.7638,-38.8059,-2.42625,0.0537486,0.0543063,0.969749,0.231837,-0.00245666,0.00116598,0.00319516,-0.00860355,-0.0136695,0.000408109
1615140455.472377450,-64.7638,-38.8059,-2.42632,0.0537874,0.0543063,0.969762,0.231774,-0.00237571,-0.00280637,0.00267149,0.00361186,-0.0154146,0.0126346
1615140455.477363643,-64.7635,-38.8058,-2.42637,0.0538113,0.0543337,0.969766,0.231747,-0.000891894,-0.00100611,0.00468135,0.0123421,-0.00756041,-0.00219282
1615140455.482281473,-64.7638,-38.8057,-2.42637,0.0538245,0.0543207,0.969776,0.231704,-0.000397771,-0.000787799,0.00542902,-0.0042396,-0.00668761,0.00566361
1615140455.487166584,-64.7636,-38.8058,-2.42623,0.05384,0.0543216,0.969788,0.231651,-0.000230777,-0.00268119,0.00579645,0.00186827,-0.00581488,0.0117784
1615140455.492090226,-64.7636,-38.8058,-2.42624,0.0538516,0.0543293,0.9698,0.231593,-0.000371855,-0.00368562,0.00622333,0.00448575,-0.00319687,0.016146
1615140455.496968889,-64.7639,-38.8056,-2.42639,0.0538718,0.0543413,0.969799,0.231593,-0.00144819,0.00063755,0.00501167,0.00623579,-0.00756018,-0.00566764
1615140455.501851067,-64.7637,-38.8056,-2.42634,0.0539025,0.0543539,0.969799,0.231582,-0.00188076,-0.00102169,0.00414477,0.00797965,-0.0110508,0.00218789
1615140455.506785584,-64.7639,-38.8057,-2.42631,0.0539195,0.0543604,0.969798,0.23158,-0.00111185,-0.000685216,0.00514303,0.00448849,-0.00581485,0.00393124
1615140455.511728006,-64.7637,-38.8058,-2.42609,0.0539405,0.0543572,0.969794,0.231592,-0.00083582,0.000440438,0.00415049,0.000998281,-0.00843285,0.000437468
1615140455.516618840,-64.7637,-38.8057,-2.4263,0.0539401,0.0543514,0.969792,0.231602,0.000619612,-0.000694767,0.00588869,-0.00162127,0.000293793,0.0056686
1615140455.521503278,-64.7639,-38.8057,-2.42621,0.0539594,0.0543649,0.969786,0.231619,-0.000417918,-0.00111827,0.00492375,0.00797784,-0.00581491,0.00392023
1615140455.526432800,-64.7638,-38.8057,-2.42611,0.0539962,0.0543805,0.969785,0.231611,-0.00175789,-0.0028904,0.00349746,0.0105936,-0.0119236,0.0126432
1615140455.536154154,-64.7637,-38.8058,-2.42593,0.0539748,0.0543401,0.969788,0.231612,-0.00140716,0.00092067,0.00613966,-0.00860414,0.00291155,0.00565296
1615140455.536253293,-64.7636,-38.8058,-2.42602,0.053975,0.0543399,0.969789,0.231612,-0.0023012,0.000477896,0.0042685,-0.00249531,-0.00581509,0.00478154
1615140455.541071044,-64.7639,-38.8057,-2.42622,0.0539901,0.0543058,0.969782,0.231645,-0.00246033,0.00271125,0.003747,-0.0120933,-0.00930587,-0.00395107
1615140455.545970938,-64.7636,-38.8057,-2.42612,0.0539996,0.0543275,0.969785,0.231623,-0.00157654,-0.00203722,0.00539864,0.00972134,-0.00145185,0.0065265
1615140455.550878434,-64.7637,-38.8057,-2.42604,0.0540035,0.0543294,0.969793,0.231588,-0.00121003,-0.000612592,0.00514037,0.000995254,-0.00145172,0.00565616
1615140455.555802324,-64.764,-38.8057,-2.42602,0.0540272,0.0543276,0.969803,0.231541,-0.00222851,-3.17166e-05,0.00300629,0.000996467,-0.0101781,0.00304583
1615140455.560669620,-64.7637,-38.8055,-2.42626,0.0540333,0.0543199,0.969815,0.231492,-0.00205308,0.000836108,0.00387853,-0.00336549,-0.00406932,0.000436351
1615140455.565577916,-64.7637,-38.8055,-2.42612,0.0540179,0.0542928,0.969833,0.231428,-0.00161856,-4.44622e-05,0.00526645,-0.0129648,0.00291213,0.00480811
1615140455.570557991,-64.7634,-38.8055,-2.42617,0.054002,0.0542984,0.969849,0.23136,-0.00138977,-0.00140139,0.00650388,0.000125712,0.00640282,0.00656586
1615140455.575492543,-64.7635,-38.8057,-2.42572,0.0540102,0.0542736,0.969863,0.231308,-0.00260398,-6.84028e-05,0.00381353,-0.0094729,-0.00581447,0.00657129
1615140455.580361839,-64.7636,-38.8056,-2.42592,0.0540293,0.0542343,0.969873,0.23127,-0.00356554,-1.43578e-05,0.0027522,-0.0138366,-0.0110505,0.0100645
1615140455.585273845,-64.7637,-38.8055,-2.42599,0.054019,0.0541874,0.969881,0.231252,-0.00235535,0.00103891,0.00521342,-0.0190727,0.00029417,0.0100627
1615140455.590118613,-64.7638,-38.8056,-2.42579,0.0540147,0.0541594,0.969879,0.231267,-0.00225153,0.00226121,0.00472873,-0.0112175,-0.000578506,0.00220681
1615140455.595074857,-64.7637,-38.8055,-2.426,0.0540182,0.0541275,0.969881,0.231262,-0.00227342,0.000731577,0.00340096,-0.0112201,-0.00319655,0.0126743
1615140455.599941025,-64.7642,-38.8048,-2.42579,0.0540154,0.054158,0.969874,0.231289,-0.00203623,0.000273748,0.00140442,-0.00246912,-0.0110268,0.00219395
1615140455.604796603,-64.7643,-38.8049,-2.42572,0.0540544,0.0541347,0.969873,0.231288,-0.00216208,-0.00167302,0.000491969,-0.00421801,-0.016263,0.0161496
1615140455.609725308,-64.7642,-38.8047,-2.42612,0.054072,0.0540763,0.969867,0.231323,-0.00154188,0.00292459,0.00165895,-0.0207961,-0.0118999,0.000432227
1615140455.614733990,-64.7641,-38.8048,-2.42584,0.0540909,0.054057,0.969864,0.231335,-0.00161408,0.000748015,0.00207087,-0.00508963,-0.00840938,0.00566698
1615140455.619596665,-64.7645,-38.8047,-2.42597,0.0541073,0.0540261,0.969877,0.231285,-0.00238029,-0.00338634,0.00182772,-0.00945763,-0.0075368,0.0274803
1615140455.624525690,-64.7642,-38.8048,-2.42586,0.0540931,0.0539946,0.969886,0.231257,-0.00201447,-8.26896e-05,0.00444398,-0.0129461,0.00380778,0.0161333
1615140455.629405546,-64.7643,-38.8049,-2.42581,0.05409,0.0539673,0.969887,0.231261,-0.00239652,0.00315649,0.00336451,-0.0111975,-0.00142822,-0.000447277
1615140455.634335440,-64.7642,-38.8048,-2.42578,0.0540909,0.0539348,0.969902,0.231204,-0.00175551,-0.00114243,0.00321882,-0.0120742,-0.00230084,0.0204984
1615140455.639253026,-64.7642,-38.8048,-2.42586,0.0540758,0.0539302,0.96991,0.231176,-0.00112319,0.00200357,0.00458026,-0.00334407,0.00555319,0.00479526
1615140455.644146733,-64.7644,-38.8047,-2.42591,0.0540437,0.0539139,0.969926,0.23112,-0.000928971,0.00115715,0.00577001,-0.00945405,0.0116619,0.0135253
1615140455.649021456,-64.7643,-38.8048,-2.42577,0.0540346,0.0538862,0.969941,0.231063,-0.00230041,0.00188527,0.00374865,-0.0120709,0.00118994,0.0109129
1615140455.653952046,-64.7646,-38.8046,-2.42597,0.0540385,0.0539073,0.969961,0.230976,-0.00225362,-0.00255188,0.00324911,0.00887176,0.00118992,0.0205236
1615140455.658863902,-64.7642,-38.8047,-2.42581,0.0540374,0.0539048,0.969981,0.230893,-0.00238565,-0.0017141,0.00347065,-0.000727335,0.00118987,0.0222728
1615140455.663777266,-64.7642,-38.8049,-2.42544,0.0540191,0.0539015,0.970002,0.230808,-0.00211995,-0.00186469,0.00451268,-0.00247272,0.00817114,0.0248951
1615140455.668638147,-64.7642,-38.8048,-2.4257,0.0540488,0.0538882,0.970012,0.230764,-0.00458746,0.000849182,0.000101002,-0.00246948,-0.0127729,0.0109363
1615140455.673559634,-64.7643,-38.8047,-2.42574,0.0540514,0.053881,0.970019,0.230737,-0.00340573,0.00149846,0.00286771,-0.00246855,-0.00142825,0.00744772
1615140455.678485554,-64.7645,-38.8048,-2.42556,0.0540567,0.0538498,0.970029,0.230699,-0.00393905,0.000931162,0.00253055,-0.0111969,-0.00404625,0.0161728
1615140455.683375587,-64.7643,-38.805,-2.42529,0.0540501,0.0538176,0.970037,0.230675,-0.00394856,0.00179039,0.00285781,-0.0129414,0.000317079,0.0118086
1615140455.688285329,-64.7645,-38.8048,-2.42567,0.0540484,0.0538006,0.970046,0.230642,-0.0045376,-0.000143392,0.00303475,-0.00596155,0.000317089,0.0179171
1615140455.693198390,-64.7643,-38.8046,-2.426,0.0540325,0.05379,0.970058,0.230594,-0.00375851,-0.00276036,0.00406524,-0.00421856,0.0072984,0.0275133
1615140455.697996815,-64.7641,-38.8048,-2.42564,0.054034,0.0537989,0.970062,0.230579,-0.00422925,-0.000238448,0.00293548,0.00451102,0.00118972,0.0118046
1615140455.703014411,-64.764,-38.8048,-2.42559,0.0540445,0.0537851,0.970067,0.230556,-0.00503875,-0.000626871,0.00155036,-0.00334439,-0.00404631,0.0170358
1615140455.707812457,-64.7642,-38.8049,-2.42553,0.0540735,0.0538,0.970068,0.230543,-0.00601864,-0.000803109,0.000281519,0.00974614,-0.00928237,0.0126719
1615140455.712822592,-64.7643,-38.8048,-2.4258,0.0540791,0.0538022,0.970067,0.230543,-0.00503437,0.00123756,0.00135001,0.0018933,-0.00142845,0.00568638
1615140455.717681195,-64.7641,-38.8049,-2.42569,0.0540901,0.0538097,0.970067,0.230539,-0.00533991,0.000730435,0.000530971,0.00451111,-0.00317384,0.00568508
1615140455.722522244,-64.7641,-38.8048,-2.42573,0.0540906,0.0537901,0.970082,0.230482,-0.0051537,-0.00195018,0.0011505,-0.00683743,-0.000555841,0.0248814
1615140455.727537591,-64.7647,-38.8039,-2.42531,0.0540588,0.0538569,0.970095,0.230418,-0.00405165,-0.003242,0.000608328,0.00453793,-0.00226703,0.0196447
1615140455.732446165,-64.7647,-38.8037,-2.42557,0.0540377,0.0538599,0.970112,0.230351,-0.00320013,-0.00170703,0.00274601,-0.000696647,0.00907778,0.015286
1615140455.737208170,-64.7648,-38.8037,-2.42553,0.0540246,0.0538425,0.970131,0.230277,-0.00387572,-0.00126955,0.0013782,-0.00854974,0.00384195,0.0144195
1615140455.742160225,-64.7649,-38.804,-2.42498,0.053986,0.0538496,0.970147,0.230217,-0.00305249,0.000176116,0.00396754,-0.00156523,0.0151867,0.00308613
1615140455.747055293,-64.7651,-38.8037,-2.42552,0.05395,0.0538364,0.970167,0.230147,-0.00346013,0.000818168,0.00362734,-0.00941879,0.0125687,0.00571315
1615140455.751983938,-64.7649,-38.8039,-2.42502,0.0539328,0.0538357,0.970184,0.230079,-0.00438426,-0.00067296,0.00218703,-0.00243696,0.00646007,0.0074694
1615140455.756874771,-64.765,-38.8036,-2.42542,0.0539061,0.0538464,0.970208,0.229982,-0.00385649,-0.00389844,0.00350798,0.0019239,0.0125687,0.0231859
1615140455.761826194,-64.7649,-38.8037,-2.42529,0.0538886,0.0538375,0.970221,0.229932,-0.00431573,-0.00166614,0.00210144,-0.00505467,0.00646001,0.0118441
1615140455.766695844,-64.7645,-38.8036,-2.42544,0.0538767,0.0538227,0.970231,0.229898,-0.00454913,-0.00103704,0.00142428,-0.00679945,0.00384202,0.0101003
1615140455.771616884,-64.765,-38.8038,-2.4252,0.0538588,0.0537859,0.970242,0.229861,-0.00423644,-0.00186367,0.00118267,-0.0155276,0.00471469,0.0170795
1615140455.776548582,-64.7647,-38.8037,-2.4254,0.0538381,0.0537623,0.970253,0.229827,-0.00407657,-0.00268135,0.00191848,-0.0102921,0.00733265,0.0188238
1615140455.781512942,-64.7649,-38.8036,-2.42542,0.0538145,0.0537582,0.970267,0.229773,-0.00348416,-0.00459716,0.00250944,-0.0024402,0.0108233,0.0275497
1615140455.786382191,-64.7646,-38.8038,-2.42515,0.0538105,0.0537516,0.970279,0.229727,-0.00455503,-0.00424959,0.000552112,-0.0015677,0.0029692,0.0266739
1615140455.791312893,-64.7649,-38.8036,-2.42542,0.0537951,0.0537501,0.97028,0.229723,-0.00468289,0.00141809,0.000841537,-0.00156365,0.0064598,0.00572787
