Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615136479.959783077,52.3108,0.18539,0.250581,1.38285,3.42144,11.1202
1615136479.960299968,51.669,0.108653,-0.452235,1.69139,2.67756,10.8647
1615136479.960711002,51.8458,-0.146807,0.151275,3.30991,3.37438,10.784
1615136480.7910013,52.0423,0.833228,-1.3972,2.9104,2.78846,9.18687
1615136480.8565902,52.3952,-0.674588,-0.613494,3.69898,3.13703,9.10374
1615136480.9072065,52.0919,-0.465609,-0.189986,2.82889,2.65668,8.05938
1615136480.52407026,51.5898,-2.08776,-1.7507,2.66737,1.93454,4.7898
1615136480.54122924,51.0796,-0.68268,-0.933721,0.923108,2.63479,3.78832
1615136480.56029081,51.0649,-0.232553,-0.873276,0.138181,2.28765,3.48511
1615136480.96111059,50.7648,-1.29758,-2.76829,1.0593,2.14642,0.777968
1615136480.96985101,50.7773,-1.55939,-1.92152,-0.293853,2.80559,0.821378
1615136480.97779035,50.8062,-1.31817,-1.22844,-1.08025,2.85454,0.428242
1615136480.100507974,50.6429,-2.20468,-1.08583,-0.208079,2.94735,-0.183048
1615136480.101551055,49.4501,-2.20839,-2.29697,-0.517392,2.05313,-1.93448
1615136480.102264881,49.6002,0.301808,-2.22324,-0.923256,2.37136,-3.0269
1615136480.102946996,49.226,-0.2502,-1.59226,-0.837372,2.90207,-3.07307
1615136480.103687047,48.23,-1.12212,-2.52207,-1.10052,1.85949,-2.81352
1615136480.144022941,49.3979,-1.3129,-3.11929,-1.40761,2.30042,-3.20859
1615136480.190309047,48.0557,-2.22662,-3.89508,-1.77113,2.6199,-4.93763
1615136480.192174911,47.8775,-1.66567,-3.23562,-3.30167,2.71643,-5.07287
1615136480.193831920,47.2568,-1.55301,-2.88488,-2.99941,2.55082,-5.33876
1615136480.232870101,44.9483,-2.29852,-3.45855,-2.10583,3.1601,-5.81319
1615136480.234189033,44.6839,-2.37543,-3.24358,-2.06528,3.34634,-5.94937
1615136480.235137939,44.3945,-2.96684,-3.51756,-1.63165,3.26986,-5.6488
1615136480.275871992,43.2277,-2.7707,-3.52531,-2.57585,3.62328,-4.90231
1615136480.276717901,42.6565,-3.66247,-3.49393,-2.58043,3.94477,-4.47179
1615136480.277489900,42.4333,-2.66082,-3.35805,-3.06336,4.0421,-4.86845
1615136480.283938884,42.482,-2.33026,-3.79849,-3.19843,3.66166,-4.30588
1615136480.284651994,42.1267,-2.29713,-4.31628,-2.50381,3.71749,-4.354
1615136480.328516960,41.1763,-2.74966,-4.59814,-2.12858,4.4812,-3.63446
1615136480.331672906,41.1096,-2.27577,-3.65721,-2.52538,5.5016,-3.29026
1615136480.344307899,40.4153,-2.84375,-4.16457,-2.13622,4.81776,-2.72713
1615136480.372147083,39.5413,-3.34381,-4.79401,-2.81811,5.52916,-1.09629
1615136480.373152971,39.391,-3.07044,-4.58503,-2.82211,5.41366,-1.09922
1615136480.374032020,38.8163,-3.30446,-5.3133,-2.82591,4.77199,-0.228184
1615136480.416012048,38.1937,-4.49797,-4.67632,-2.71386,5.82196,1.29217
1615136480.416853904,37.6981,-4.24817,-5.10339,-2.50037,5.18609,0.810655
1615136480.417517900,37.5954,-3.44653,-5.07607,-3.24484,5.06344,0.546697
1615136480.460630893,38.1941,-4.1536,-6.36216,-2.87994,5.06093,2.11376
1615136480.464029073,38.0301,-4.15161,-6.49627,-2.79555,5.02786,2.7271
1615136480.466923952,37.7274,-3.64336,-7.86672,-3.19103,3.98813,2.59888
1615136480.508225917,38.4232,-2.28272,-8.18249,-2.42927,3.65741,1.64728
1615136480.509109973,38.1802,-2.36525,-7.56758,-1.86432,3.75183,2.08418
1615136480.509785890,38.0906,-2.19785,-7.75196,-1.47294,3.40822,1.91126
1615136480.552459955,39.6974,-2.04381,-7.68124,-1.65726,1.28225,1.7496
1615136480.553234100,39.8411,-1.39965,-7.10733,-1.83283,1.67529,0.965618
1615136480.553888082,39.761,-2.10534,-6.98561,-0.742163,1.41202,1.4034
1615136480.600292921,39.5235,-1.56272,-6.80143,0.713409,0.487216,-0.335951
1615136480.601780891,39.6867,-1.9719,-6.38048,0.976825,0.570383,-0.205105
1615136480.603168010,39.5457,-1.79193,-6.40371,1.10988,0.259495,-0.29159
1615136480.644318103,39.5732,0.349567,-7.26169,1.30018,-0.217337,-1.68702
1615136480.645890951,39.5808,-0.0081412,-6.75012,1.914,0.344979,-1.55539
1615136480.647085905,39.021,-0.438454,-7.37165,2.04962,0.0737769,-0.986847
1615136480.652223110,38.8793,-0.0465525,-7.78533,2.18219,-0.191148,-1.46621
1615136480.653892993,38.9386,0.0485684,-7.42467,1.70468,0.152993,-1.51025
1615136480.696326971,38.7218,0.0398283,-8.71678,1.84408,0.0887253,-0.905702
1615136480.697985887,38.7092,0.407281,-8.60534,2.02107,0.21526,-1.3867
1615136480.699841022,37.5688,-1.29019,-7.3827,1.47288,0.180351,-0.995224
1615136480.740247964,37.2944,-0.751415,-7.29942,0.922435,0.321699,-1.56017
1615136480.741493940,37.1301,-1.38119,-7.29114,1.40446,0.624079,-1.34135
1615136480.742537975,36.5539,-1.56587,-7.8298,1.84342,0.40181,-1.29678
1615136480.784050941,36.5701,-2.15252,-9.07157,1.33107,0.206119,-0.550661
1615136480.785026073,36.5944,-1.66743,-8.57081,1.11434,0.640165,-0.811628
1615136480.785871982,36.4393,-1.98185,-8.40069,0.810377,0.856031,-0.679833
1615136480.828751087,35.0556,-2.89655,-7.04024,0.0851619,0.780951,-0.716778
1615136480.831553936,34.5228,-2.94303,-7.54967,-0.350807,0.472941,-0.6289
1615136480.834148883,34.7786,-2.5029,-7.06321,-0.612712,1.1272,-0.672262
1615136480.872219085,34.1191,-3.03418,-7.62122,-0.0428886,0.772805,-0.621202
1615136480.873336076,33.8877,-2.78747,-7.87709,-0.566338,0.72752,-0.664209
1615136480.874402999,33.9607,-2.82617,-7.6928,-0.216966,1.16336,-0.576239
1615136480.916060924,32.9769,-3.2057,-8.45065,-0.175635,0.942555,-0.484982
1615136480.917011976,33.0597,-3.0862,-8.24077,-1.31075,1.0733,0.0821008
1615136480.917884111,32.9335,-3.12493,-7.83443,-0.918118,1.29116,-0.00361416
1615136480.964734077,33.0475,-2.63878,-9.28419,-0.877593,1.07526,-0.348326
1615136480.967328071,32.9592,-2.86168,-9.08046,-0.659926,1.20656,-0.479946
1615136480.969696998,33.0044,-3.20773,-9.18254,-0.354935,1.29455,-0.481233
1615136481.8131027,32.3513,-4.65673,-8.07404,-0.658452,1.54817,0.0739072
1615136481.9224891,32.0085,-3.67539,-8.43397,-0.789795,1.11199,-0.537571
1615136481.10075092,31.9216,-3.85054,-8.24668,-0.484507,1.37422,-0.450103
1615136481.52145004,31.4233,-3.67188,-9.15695,-0.265931,0.278203,-0.928045
1615136481.53177118,31.5773,-3.92426,-8.29411,-0.178775,0.844712,-0.71086
1615136481.54027080,31.6694,-3.57134,-7.7199,-0.65958,1.41357,-0.799978
1615136481.96354007,31.2102,-4.39269,-7.28397,-0.00208725,1.31893,-1.0681
1615136481.98140001,31.3901,-4.72203,-6.86746,-0.176507,1.71299,-0.762359
1615136481.100234985,31.2317,-5.0732,-8.0269,0.217001,0.926263,-0.805309
