Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139033.267241446,-0.0553099,1.49387,-0.748798,0.104158,-0.00162019,0.563279,0.819674,-0.0117724,0.00507755,-0.00769621,0.00462758,-0.00745487,0.00738577
1615139033.272180544,-0.0556437,1.49385,-0.748887,0.104171,-0.00164268,0.563264,0.819682,-0.0117539,0.00482843,-0.00790651,0.00113494,-0.00832894,0.00912371
1615139033.277103312,-0.0555847,1.49394,-0.749109,0.104186,-0.00166163,0.563271,0.819676,-0.011485,0.00396501,-0.00761977,0.00200655,-0.00832952,0.0108664
1615139033.282340442,-0.0554851,1.49379,-0.748967,0.104199,-0.00165582,0.563275,0.819671,-0.0104208,0.00483994,-0.00650801,0.00549869,-0.000475628,0.00301263
1615139033.286887168,-0.0553749,1.49359,-0.748808,0.104215,-0.00164874,0.563299,0.819653,-0.0102526,0.00337325,-0.00643184,0.00811607,-0.00134793,0.008251
1615139033.291830598,-0.0555267,1.49364,-0.748862,0.104228,-0.00165651,0.563329,0.81963,-0.0104381,0.00459165,-0.00785718,0.00200879,-0.00571047,0.00650853
1615139033.296665881,-0.055785,1.49369,-0.749043,0.104236,-0.00165525,0.563376,0.819597,-0.0101359,0.00461686,-0.0071442,0.00201038,-0.00221846,0.00738845
1615139033.301584257,-0.0557781,1.49381,-0.749431,0.104223,-0.00165651,0.563418,0.81957,-0.00984892,0.00607877,-0.00609019,-0.00584085,0.00127362,0.00303119
1615139033.306454508,-0.0555848,1.49359,-0.749158,0.104227,-0.00165714,0.56344,0.819554,-0.0100583,0.00760805,-0.00658131,-0.000601273,-0.00308831,-0.00568692
1615139033.311369751,-0.0556422,1.49369,-0.74941,0.10421,-0.00165689,0.563473,0.819534,-0.00931219,0.00630213,-0.00529771,-0.00671006,0.0030215,0.00217197
1615139033.316225991,-0.0553745,1.49342,-0.748962,0.104203,-0.00166958,0.563507,0.819511,-0.010143,0.00503004,-0.00710225,-0.00583713,-0.00308625,0.00654022
1615139033.321206826,-0.0560242,1.49365,-0.749454,0.10419,-0.00167315,0.56357,0.81947,-0.00963855,0.00243192,-0.00586011,-0.00496542,0.00215079,0.0178906
1615139033.326064778,-0.0556317,1.49327,-0.748985,0.104158,-0.00170765,0.563602,0.819452,-0.0102871,0.00711059,-0.00701666,-0.0197968,-0.00482954,0.00480285
1615139033.330972525,-0.0557516,1.49333,-0.749143,0.104167,-0.00171661,0.563646,0.81942,-0.00984547,0.00286372,-0.00694046,0.00114637,-0.00482876,0.0135378
1615139033.335850081,-0.0554574,1.49314,-0.748966,0.104176,-0.00174272,0.563686,0.819392,-0.0102786,0.00226203,-0.00823355,-0.0023443,-0.0100643,0.0161572
1615139033.340827177,-0.0559346,1.49325,-0.749239,0.104167,-0.00177009,0.56372,0.819369,-0.00990016,0.00313068,-0.0069981,-0.0084528,-0.00570089,0.0161566
1615139033.345676564,-0.0554409,1.49388,-0.749041,0.104175,-0.00174312,0.563722,0.819367,-0.00914399,0.00335128,-0.00648237,-0.0040664,-0.00480918,0.00916775
1615139033.350536779,-0.0553371,1.49376,-0.748907,0.104183,-0.00176077,0.563745,0.81935,-0.00874396,0.00198947,-0.00689313,-0.000576709,-0.00655458,0.0135314
1615139033.355512069,-0.0556354,1.49395,-0.749329,0.104197,-0.00178306,0.563734,0.819356,-0.00849385,0.00610263,-0.00785138,-0.000573194,-0.0109179,-0.00392204
1615139033.360328694,-0.0554791,1.49391,-0.749222,0.104211,-0.00179439,0.563751,0.819343,-0.008085,0.00304522,-0.00727889,0.00291483,-0.00655459,0.00916876
1615139033.365290130,-0.0556657,1.49395,-0.749353,0.104215,-0.00180134,0.563759,0.819336,-0.00745487,0.00257125,-0.0066809,0.00116794,-0.00131934,0.0126554
1615139033.370252644,-0.0556772,1.49369,-0.749089,0.104211,-0.00181518,0.563761,0.819335,-0.00688114,0.00281315,-0.00702865,-0.00232444,-0.00132054,0.0143942
1615139033.375160353,-0.0554658,1.49359,-0.749042,0.104218,-0.0018506,0.563745,0.819346,-0.00747461,0.00337352,-0.00893474,-0.00407061,-0.0109214,0.0100232
1615139033.380044443,-0.0556809,1.49361,-0.749041,0.104234,-0.00186613,0.563703,0.819372,-0.00701041,0.00608852,-0.00826907,0.00291246,-0.00830464,-0.0056894
1615139033.384935626,-0.0558347,1.49361,-0.749101,0.104237,-0.00189973,0.563695,0.819377,-0.00701487,0.00436829,-0.00819484,-0.00581713,-0.0109233,0.00477744
1615139033.389851637,-0.055534,1.49364,-0.749203,0.104232,-0.0019067,0.563722,0.819359,-0.00558977,0.00203398,-0.00598582,-0.0023288,0.000421166,0.0152493
1615139033.394785977,-0.055643,1.49364,-0.749287,0.104228,-0.00190801,0.563743,0.819345,-0.00537524,0.0047088,-0.00601822,-0.00145367,0.000421575,0.00565231
1615139033.399710617,-0.0558331,1.49361,-0.749391,0.104258,-0.00192492,0.563788,0.819311,-0.00652096,0.00240371,-0.00898408,0.00639897,-0.0117951,0.0161293
1615139033.404614403,-0.0557886,1.49365,-0.749447,0.104289,-0.00192224,0.563835,0.819274,-0.00608412,0.00362225,-0.00759172,0.0107647,-0.00655801,0.0109
1615139033.409500468,-0.0557988,1.49375,-0.749663,0.104344,-0.0019143,0.563884,0.819233,-0.00598645,0.00319189,-0.00840846,0.0194937,-0.0109199,0.00829156
1615139033.414355021,-0.0557532,1.49353,-0.749433,0.10438,-0.00190586,0.563946,0.819186,-0.00530586,0.00284569,-0.00701662,0.0133866,-0.00655489,0.0109175
1615139033.419288476,-0.055956,1.49352,-0.749425,0.104412,-0.00190372,0.563997,0.819147,-0.00585993,0.0059398,-0.00726393,0.00902855,-0.00917073,-0.00128853
1615139033.424171269,-0.055926,1.49375,-0.749961,0.104423,-0.00191407,0.564075,0.819092,-0.00590461,0.00453881,-0.00689232,-0.000570444,-0.00742315,0.0109395
1615139033.429028495,-0.0560338,1.49364,-0.749791,0.104441,-0.00189492,0.564135,0.819048,-0.00510939,0.00370969,-0.00524911,0.00990362,0.00130508,0.0100777
1615139033.433963793,-0.0559206,1.49359,-0.749723,0.104459,-0.00187231,0.564189,0.819009,-0.00486453,0.00333384,-0.00490605,0.0107776,0.00305165,0.0109573
1615139033.438895761,-0.0558472,1.49336,-0.749422,0.104476,-0.00189369,0.56422,0.818985,-0.00643727,0.00679901,-0.00807586,-0.000563056,-0.0126549,-0.00038203
1615139033.443779058,-0.0559739,1.49344,-0.749692,0.104506,-0.00190737,0.56427,0.818947,-0.00609707,0.00338838,-0.00825111,0.00641717,-0.0117811,0.0118431
1615139033.448687921,-0.0558495,1.49336,-0.749596,0.104518,-0.00190761,0.564319,0.818912,-0.00472342,0.00235723,-0.00591192,0.0046715,-0.00218112,0.0170821
1615139033.453567403,-0.0560577,1.49337,-0.749644,0.104564,-0.00189319,0.564337,0.818894,-0.00495449,0.00254691,-0.00589345,0.0195082,-0.00479916,0.0101035
1615139033.458486930,-0.0560852,1.49325,-0.749541,0.104575,-0.00186932,0.564376,0.818865,-0.00416471,-7.63641e-05,-0.00311912,0.0116503,0.00829016,0.0258066
1615139033.463451762,-0.0562236,1.49338,-0.749717,0.104592,-0.00185828,0.564373,0.818865,-0.00461105,0.00249017,-0.00459958,0.00990648,0.00218029,0.0118376
1615139033.468204768,-0.0560575,1.49335,-0.749745,0.104608,-0.00186212,0.564362,0.818871,-0.00484763,0.00289431,-0.00616484,0.00728615,-0.00218472,0.0144467
1615139033.473200708,-0.0561933,1.49336,-0.749851,0.104602,-0.00184533,0.564312,0.818906,-0.00335324,0.00650098,-0.00442525,0.00379632,0.00915764,-0.00127288
1615139033.478081550,-0.0560467,1.4934,-0.749798,0.104609,-0.00182278,0.56427,0.818934,-0.00287154,0.00313876,-0.0038056,0.0107723,0.0100273,0.0100592
1615139033.483004848,-0.0562665,1.49336,-0.749802,0.104613,-0.00183894,0.564206,0.818977,-0.00376569,0.00462435,-0.00608014,0.0011701,-0.00219354,0.00655002
1615139033.487872835,-0.0559494,1.49333,-0.749465,0.104673,-0.00184844,0.56411,0.819036,-0.0044986,0.00453287,-0.00598643,-0.00228552,-0.00569981,0.003035
1615139033.492789149,-0.0557317,1.49325,-0.749366,0.104693,-0.00183966,0.564041,0.819081,-0.00419688,0.00184331,-0.00451686,0.012545,0.00302288,0.00738299
1615139033.497723205,-0.055778,1.49334,-0.749558,0.104711,-0.00184227,0.563928,0.819157,-0.00458565,0.00681199,-0.00531967,0.00818201,-0.00221714,-0.0135805
1615139033.502615329,-0.0559039,1.49308,-0.749262,0.10474,-0.00186148,0.56387,0.819193,-0.00452641,6.19999e-05,-0.00661938,0.009917,-0.00745736,0.0169436
1615139033.507529414,-0.0559247,1.49319,-0.749372,0.104751,-0.00188037,0.563767,0.819262,-0.00363565,0.00513728,-0.00558739,0.00293565,-0.0048438,-0.00402203
1615139033.512466170,-0.0558545,1.49317,-0.749373,0.104766,-0.00188315,0.563671,0.819326,-0.00289514,0.00374948,-0.0046733,0.00816627,0.000387545,0.000321224
1615139033.517431926,-0.0562653,1.49342,-0.74977,0.104793,-0.00190604,0.563567,0.819395,-0.00385231,0.00495537,-0.00640839,0.00728962,-0.00921644,-0.00231811
1615139033.522232123,-0.0560908,1.49331,-0.749661,0.104814,-0.00190826,0.5635,0.819438,-0.003111,0.000718339,-0.00424654,0.0116448,0.000378215,0.0151151
1615139033.527086119,-0.0561635,1.49334,-0.74964,0.104844,-0.00191781,0.563428,0.819484,-0.00378748,0.00146718,-0.00585823,0.012514,-0.00486221,0.0107319
1615139033.532080244,-0.0559761,1.493,-0.749158,0.104858,-0.00191684,0.563365,0.819525,-0.00320586,0.00140284,-0.00487795,0.00901924,0.00211502,0.0107126
1615139033.537004292,-0.0561659,1.49307,-0.749346,0.10487,-0.00192543,0.563285,0.819578,-0.00307342,0.00335697,-0.00530983,0.00552632,-0.00137964,0.00196713
1615139033.543763745,-0.0563275,1.49335,-0.749796,0.104952,-0.00194579,0.563216,0.819615,-0.00400395,0.000635835,-0.00811725,0.0194841,-0.0153462,0.00631565
1615139033.546704134,-0.0561119,1.4931,-0.749359,0.10496,-0.00195786,0.563145,0.819663,-0.00274603,0.00285185,-0.00578131,0.00551856,-0.004005,0.00280627
1615139033.551629471,-0.0564389,1.49343,-0.749926,0.104974,-0.00194721,0.563094,0.819696,-0.00190986,0.00176529,-0.00398251,0.00987843,0.00384609,0.00453913
1615139033.556491679,-0.0563076,1.49329,-0.749658,0.104984,-0.00192593,0.563042,0.819731,-0.00169429,0.00251702,-0.00389672,0.0107495,0.00733431,-0.00070807
1615139033.561401394,-0.0565818,1.49334,-0.74983,0.104995,-0.00194303,0.562984,0.819769,-0.0029423,0.00481337,-0.00653415,0.001149,-0.00663035,-0.00595555
1615139033.566288041,-0.0566468,1.49346,-0.749981,0.105013,-0.00192908,0.562947,0.819792,-0.00200369,0.00278185,-0.00504151,0.0107456,0.00209473,-0.00159779
1615139033.571182728,-0.05651,1.49333,-0.749864,0.105017,-0.00192915,0.562918,0.819812,-0.00182219,0.00324845,-0.00588796,0.00288976,0.000348055,0.000139444
1615139033.576202632,-0.056559,1.49335,-0.749796,0.105031,-0.00192886,0.56288,0.819836,-0.00173811,0.00395982,-0.00646693,0.00550746,-0.00227112,-0.00510174
1615139033.581085262,-0.0563323,1.49319,-0.749665,0.105053,-0.00191458,0.562853,0.819851,-0.00206636,0.00315013,-0.00673943,0.0116147,0.00034597,-0.00335959
1615139033.585891211,-0.0566279,1.49343,-0.750002,0.105048,-0.00191024,0.562829,0.819869,-0.00198022,0.00331073,-0.00614127,0.000268286,0.00383557,-0.000749067
