Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139363.392761269,-2.24592,1.70218,-0.674832,0.0783532,0.0182569,0.662249,0.744952,-0.0211278,0.0128016,0.00572506,0.00561902,0.00115952,0.010199
1615139363.397689213,-2.24591,1.70206,-0.674722,0.0783322,0.0182394,0.662247,0.744957,-0.020638,0.0120121,0.0060726,-0.00921927,0.00290373,0.0171688
1615139363.402566313,-2.24604,1.70208,-0.674902,0.0783095,0.0182153,0.662201,0.745001,-0.0209374,0.0133747,0.00598898,-0.0109658,0.00202886,0.00929904
1615139363.407498882,-2.24632,1.70198,-0.674886,0.0782829,0.0181742,0.662152,0.745047,-0.0216398,0.0130084,0.00535934,-0.0162057,-0.00146437,0.012771
1615139363.412399727,-2.24629,1.70166,-0.674513,0.0782771,0.0181493,0.662125,0.745073,-0.0220662,0.0108241,0.0049245,-0.00573739,-0.00233912,0.0179944
1615139363.418153194,-2.24638,1.70171,-0.674723,0.0782391,0.0180946,0.662104,0.745097,-0.0223139,0.0153812,0.00358409,-0.021444,-0.00408546,0.00489351
1615139363.422192447,-2.24622,1.70149,-0.674599,0.0782007,0.0180812,0.66214,0.745069,-0.021225,0.0116707,0.00590944,-0.0179564,0.00900462,0.0206031
1615139363.427085444,-2.24669,1.70157,-0.674737,0.0781706,0.0180671,0.662211,0.74501,-0.021966,0.0117734,0.00472781,-0.0135908,0.00376964,0.0171226
1615139363.431962351,-2.24652,1.70132,-0.674627,0.078156,0.0180538,0.662311,0.744923,-0.022443,0.00956605,0.00341443,-0.0092258,-0.000592191,0.0215018
1615139363.436886339,-2.24662,1.70143,-0.674874,0.0781354,0.018048,0.662404,0.744842,-0.0221432,0.0111217,0.00409763,-0.00922203,0.00289996,0.0162811
1615139363.441781695,-2.24672,1.70115,-0.67461,0.078114,0.0180164,0.662489,0.744769,-0.0230982,0.00885831,0.00259746,-0.0153311,-0.00320775,0.0267607
1615139363.446682508,-2.24665,1.70114,-0.674757,0.0780905,0.0179876,0.662512,0.744752,-0.0226686,0.0122097,0.00354408,-0.0144556,-0.00146244,0.0127981
1615139363.451614774,-2.24704,1.70101,-0.674639,0.0780515,0.0179622,0.662485,0.744781,-0.0217758,0.0128764,0.00510392,-0.0170739,0.00464496,0.00493431
1615139363.456525873,-2.24684,1.70101,-0.674702,0.0780187,0.0179544,0.662464,0.744804,-0.0207059,0.0113727,0.00642631,-0.0100959,0.00900684,0.0110338
1615139363.461410891,-2.24682,1.70089,-0.67467,0.0779813,0.017911,0.662471,0.744802,-0.021377,0.0111818,0.00403249,-0.0214437,-0.000593412,0.019751
1615139363.466226647,-2.24706,1.70092,-0.674921,0.0779435,0.017882,0.662496,0.744785,-0.021372,0.0110131,0.00454584,-0.0188255,0.00289703,0.0171318
1615139363.471229586,-2.24706,1.70068,-0.674684,0.0779082,0.0178621,0.662548,0.744743,-0.0217063,0.00957814,0.0054947,-0.0153353,0.00464265,0.0214983
1615139363.476100462,-2.24695,1.70058,-0.674659,0.0778817,0.0178326,0.662619,0.744683,-0.0227958,0.011398,0.00459081,-0.0170773,-0.00233753,0.0145275
1615139363.480939643,-2.2473,1.7006,-0.67482,0.0778388,0.017833,0.662698,0.744617,-0.0214648,0.013778,0.00743527,-0.0153267,0.00988144,0.00320053
1615139363.485922553,-2.24704,1.70036,-0.674482,0.0778184,0.0178186,0.662798,0.74453,-0.0220276,0.0129868,0.00512064,-0.012705,-0.00146117,0.0040965
1615139363.490813962,-2.24724,1.70015,-0.674278,0.0778002,0.0178054,0.662901,0.744441,-0.0215967,0.01249,0.00489815,-0.011829,-0.00145921,0.00673695
1615139363.495662693,-2.24728,1.70019,-0.674454,0.0777639,0.0178016,0.663007,0.74435,-0.0208961,0.0117436,0.00717157,-0.0144449,0.00726918,0.0137372
1615139363.500643614,-2.24561,1.69962,-0.676311,0.0777736,0.0178234,0.663073,0.744291,-0.0221128,0.010122,0.00378058,-0.00830779,-0.00406041,0.0128709
1615139363.505585831,-2.2456,1.69972,-0.676641,0.0777724,0.0178166,0.663107,0.74426,-0.022043,0.00957185,0.00376773,-0.00219815,-0.00144202,0.0111302
1615139363.510492470,-2.24543,1.69948,-0.676328,0.0777677,0.0178002,0.663107,0.744261,-0.0215241,0.0107087,0.00383929,-0.00481677,-0.00231524,0.0102527
1615139363.515442456,-2.2458,1.69936,-0.676314,0.0777685,0.0177673,0.663082,0.744284,-0.0216027,0.0102507,0.00314478,-0.00656449,-0.00755277,0.0119865
1615139363.520315712,-2.24586,1.69921,-0.676204,0.0777873,0.0177887,0.663063,0.744299,-0.020637,0.00811886,0.00622557,0.0135052,0.00379054,0.0111081
1615139363.525228856,-2.24569,1.69899,-0.676045,0.0777577,0.0177886,0.663025,0.744335,-0.0202288,0.0116877,0.00750314,-0.00743885,0.00989772,0.00236641
1615139363.530175876,-2.24593,1.69913,-0.676394,0.0777338,0.0177942,0.662992,0.744367,-0.0198789,0.0122564,0.00756141,-0.00482102,0.00902412,-0.00287617
1615139363.535011273,-2.24599,1.699,-0.676316,0.0777035,0.0177799,0.662983,0.744379,-0.0204989,0.0119911,0.00690053,-0.0126767,0.00466032,0.00235449
1615139363.539867699,-2.24605,1.69884,-0.676162,0.0776817,0.0177841,0.663007,0.744359,-0.0207279,0.0102529,0.00705151,-0.00569559,0.00727868,0.0058496
1615139363.544787694,-2.24594,1.6987,-0.676141,0.0776578,0.0177575,0.663054,0.74432,-0.0209365,0.0109172,0.00448718,-0.0152936,-0.0023197,0.0067288
1615139363.549696346,-2.24598,1.69854,-0.675972,0.0776295,0.0177516,0.663126,0.74426,-0.0193432,0.0086463,0.00655587,-0.0109304,0.00553539,0.0154665
1615139363.554565235,-2.24596,1.69854,-0.676099,0.077599,0.0177365,0.663176,0.744219,-0.0198249,0.0112058,0.00657604,-0.0144176,0.00291838,0.00674827
1615139363.559427362,-2.24602,1.69839,-0.675924,0.0775409,0.0177079,0.663226,0.744181,-0.0198174,0.0121728,0.00759703,-0.0266334,0.00640998,0.0067544
1615139363.564363240,-2.24617,1.69827,-0.675853,0.0775033,0.0176859,0.663243,0.74417,-0.0208655,0.0136161,0.0072449,-0.0179045,0.00291979,-0.000221049
1615139363.569216857,-2.24638,1.69814,-0.675757,0.0774546,0.0176443,0.663247,0.744172,-0.0213198,0.0155444,0.00711508,-0.0266308,0.000301928,-0.00109435
1615139363.574137034,-2.24628,1.69801,-0.675667,0.0774255,0.0176349,0.663247,0.744176,-0.0207978,0.0138851,0.00875406,-0.0109241,0.00553768,0.0032703
1615139363.579031984,-2.2467,1.69815,-0.67607,0.0774449,0.0176515,0.663217,0.7442,-0.021272,0.0121816,0.00849041,0.011764,0.0011733,0.0015217
1615139363.584141614,-2.24671,1.69806,-0.675944,0.0774592,0.0176515,0.66317,0.74424,-0.0216628,0.0141428,0.00801685,0.005654,-0.00231878,-0.0019805
1615139363.588856029,-2.24668,1.69781,-0.675771,0.07748,0.0176544,0.663125,0.744278,-0.021617,0.0141191,0.00820906,0.0091422,-0.00319293,-0.000245167
1615139363.593755964,-2.24665,1.6977,-0.675691,0.0774673,0.0176631,0.663071,0.744327,-0.0206447,0.0154514,0.0107212,0.000413199,0.00814988,-0.00113254
1615139363.598696603,-2.24702,1.69754,-0.675608,0.0774702,0.0176578,0.663003,0.744388,-0.0214148,0.0168922,0.00894789,0.00128424,-0.000578761,-0.0063822
1615139363.603704167,-2.24686,1.69757,-0.675753,0.0774911,0.0176727,0.662942,0.74444,-0.0206958,0.0157482,0.00935322,0.0117539,0.000292244,-0.00639193
1615139363.608497547,-2.24721,1.69729,-0.675469,0.0775217,0.0176951,0.662871,0.744499,-0.020513,0.0167784,0.00939071,0.0169892,-0.000581964,-0.0133833
1615139363.613360171,-2.24721,1.69725,-0.675438,0.0775284,0.0177055,0.662809,0.744553,-0.0200029,0.0161341,0.011034,0.00651351,0.00290697,-0.00641642
1615139363.618305592,-2.24463,1.69648,-0.678363,0.0776127,0.0177719,0.662735,0.744609,-0.0206622,0.0121775,0.00791221,0.0135427,-0.00668143,-0.00294775
1615139363.623178988,-2.24442,1.69622,-0.678039,0.0776514,0.0177879,0.662706,0.744631,-0.0206606,0.0121671,0.00819904,0.0170321,-0.00493684,-0.00208006
1615139363.628102936,-2.24491,1.69623,-0.678096,0.0776606,0.017821,0.662681,0.744651,-0.0191293,0.014069,0.0110534,0.0117972,0.00728018,-0.00906464
1615139363.633023390,-2.24483,1.69627,-0.678257,0.0776556,0.0178415,0.662668,0.744663,-0.0188224,0.0143556,0.011803,0.00394255,0.00728011,-0.00644885
1615139363.637941519,-2.24476,1.69605,-0.677989,0.0777036,0.0178662,0.662665,0.74466,-0.0202783,0.0130839,0.00952627,0.0205244,-0.00668208,-0.00905967
1615139363.642873262,-2.24465,1.69587,-0.677825,0.0777585,0.0179137,0.662672,0.744647,-0.0198115,0.0140997,0.010823,0.0275094,-0.00319027,-0.018647
1615139363.647804750,-2.24478,1.69594,-0.677926,0.0778053,0.0179782,0.662692,0.744622,-0.0191273,0.0145685,0.012553,0.029257,0.00379247,-0.0186332
1615139363.652706697,-2.24493,1.69582,-0.677899,0.0778213,0.0179874,0.662715,0.7446,-0.019892,0.0177278,0.0106958,0.00482505,-0.00493266,-0.0194961
1615139363.657662650,-2.24496,1.69569,-0.677709,0.0778759,0.0180229,0.662761,0.744552,-0.0203451,0.0152356,0.0100266,0.0231532,-0.00754879,-0.0151103
1615139363.662522360,-2.24487,1.69587,-0.678081,0.0779225,0.0180639,0.662823,0.744491,-0.0197084,0.0152738,0.0108651,0.022284,-0.00405605,-0.0142158
1615139363.668604805,-2.2452,1.69576,-0.678066,0.0779367,0.018085,0.662902,0.744419,-0.0185785,0.0152993,0.0119671,0.00570511,-0.000563347,-0.0045978
1615139363.672419865,-2.24501,1.69551,-0.677695,0.0779582,0.0181304,0.662988,0.744339,-0.0177724,0.0134993,0.013613,0.0205439,0.00641999,-0.00282739
1615139363.677288942,-2.24496,1.69528,-0.677355,0.0779827,0.0181795,0.663044,0.744285,-0.0181341,0.0178894,0.0130044,0.0170612,0.00380409,-0.0220031
1615139363.682627101,-2.24509,1.69532,-0.677431,0.0780148,0.018224,0.66311,0.744223,-0.0185893,0.0159563,0.0123809,0.0170628,0.00118802,-0.0106371
1615139363.687057829,-2.24498,1.6951,-0.677298,0.0780651,0.0182845,0.663176,0.744156,-0.0187016,0.0121872,0.0130888,0.0327715,0.00293491,0.000727054
1615139363.691916848,-2.24507,1.69516,-0.677333,0.0781129,0.0183316,0.663218,0.744113,-0.019255,0.0129924,0.0124617,0.0257934,-0.000554504,-0.00362552
1615139363.696795308,-2.24501,1.695,-0.677211,0.0781683,0.0184005,0.663259,0.744069,-0.0187324,0.0109695,0.0141254,0.0345211,0.00468251,0.000749373
1615139363.701691407,-2.24547,1.69496,-0.67729,0.0782027,0.01842,0.663265,0.744059,-0.0194922,0.0136372,0.0128982,0.0153238,-0.00404376,-0.00274202
1615139363.706599870,-2.24519,1.6948,-0.677115,0.0782566,0.0184402,0.663237,0.744079,-0.0196432,0.0137975,0.0120499,0.0223051,-0.00840753,-0.00623475
1615139363.711542641,-2.24522,1.69481,-0.677063,0.0782875,0.0184987,0.663219,0.74409,-0.0172893,0.0124597,0.0163511,0.0257939,0.0099179,-0.0010021
1615139363.716421089,-2.24567,1.69469,-0.677089,0.0783361,0.0185169,0.663158,0.744138,-0.0189677,0.0160914,0.0130723,0.0205592,-0.00753641,-0.0149734
1615139363.721240642,-2.24555,1.69455,-0.676971,0.0783789,0.0185455,0.663103,0.744182,-0.0186011,0.0123508,0.0151377,0.0240422,0.000315133,0.00682773
1615139363.726207823,-2.24528,1.69426,-0.676603,0.0784283,0.0185475,0.663046,0.744228,-0.0204554,0.0155832,0.012358,0.0170607,-0.0110311,-0.00365717
1615139363.731062877,-2.24571,1.6943,-0.676722,0.0784872,0.0185795,0.662995,0.744266,-0.0196917,0.0143863,0.0132467,0.0284034,-0.00492389,-0.00366504
1615139363.736062669,-2.24586,1.69432,-0.676807,0.078531,0.0186266,0.662951,0.744299,-0.0185364,0.0174716,0.0150005,0.0257867,0.0020569,-0.0141416
1615139363.740949115,-2.24599,1.69416,-0.676566,0.0785729,0.0186638,0.662916,0.744325,-0.0186099,0.0188665,0.0146888,0.0222972,-0.00143372,-0.019378
1615139363.745740154,-2.24608,1.69415,-0.676703,0.0785923,0.0187104,0.662917,0.744321,-0.0179921,0.0188667,0.0163161,0.017063,0.00642125,-0.0202427
1615139363.750695257,-2.24618,1.6942,-0.676802,0.0786457,0.0187399,0.662961,0.744276,-0.0187589,0.0147028,0.012799,0.0222978,-0.00754004,-0.00364809
1615139363.755640447,-2.24613,1.69398,-0.676533,0.0786727,0.0187924,0.663019,0.74422,-0.0171467,0.0162829,0.0148879,0.0196841,0.0055517,-0.0088664
1615139363.760468041,-2.24382,1.69331,-0.678715,0.078728,0.0188893,0.66308,0.744157,-0.0166455,0.0117392,0.0145645,0.0162341,0.00730979,0.00335783
1615139363.765488662,-2.24351,1.6932,-0.678546,0.0787608,0.0189201,0.663131,0.744107,-0.0177382,0.0118796,0.0134787,0.0162373,-0.00141547,-0.000992161
1615139363.770304386,-2.24365,1.69304,-0.678464,0.0788155,0.0189609,0.663164,0.744071,-0.0176072,0.00964582,0.0131849,0.0275822,-0.00316004,0.00425283
1615139363.775357084,-2.24384,1.69308,-0.678481,0.0788774,0.0189955,0.663159,0.744068,-0.017462,0.00969848,0.0129207,0.0284533,-0.00490593,0.0077394
1615139363.780279812,-2.24383,1.69277,-0.678193,0.0789021,0.01902,0.663126,0.744094,-0.0167849,0.0130841,0.0145426,0.0153634,0.00207431,-0.000125175
1615139363.785204609,-2.24409,1.69287,-0.678422,0.0789304,0.0190159,0.663111,0.744105,-0.0175014,0.0113301,0.0128127,0.00925065,-0.00665351,0.0120823
1615139363.790077395,-2.24417,1.69264,-0.678127,0.078929,0.0190012,0.663095,0.744119,-0.0170814,0.0135296,0.0138781,-0.00296735,-0.00229122,0.00858156
1615139363.795003260,-2.2441,1.69249,-0.677892,0.0789402,0.0190461,0.663114,0.7441,-0.0155026,0.0111833,0.0167416,0.0162303,0.0116713,0.012075
1615139363.799850918,-2.24421,1.6926,-0.678211,0.0789905,0.0190526,0.663151,0.744062,-0.0179364,0.0110127,0.011371,0.0171043,-0.0118901,0.010335
1615139363.804772082,-2.24403,1.69242,-0.67795,0.0790031,0.0190769,0.663215,0.744003,-0.0164505,0.0117135,0.0141729,0.00925267,0.00294651,0.00859992
1615139363.809686373,-2.24422,1.69243,-0.677971,0.0790147,0.0190856,0.663304,0.743922,-0.0165361,0.0119005,0.0131904,0.00401947,-0.00228769,0.00948926
