Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136670.256041921,0.854548,3.53027,-0.902635,0.0782258,0.0743764,0.98125,-0.159679,-0.000200049,0.00621146,-0.00418086,-0.00448208,-0.00896986,-0.00638908
1615136670.260947566,0.854566,3.53032,-0.902866,0.0782723,0.0743861,0.981251,-0.159645,-0.00154784,0.00391135,-0.00699136,0.0024962,-0.0185696,0.00320438
1615136670.265882097,0.854729,3.53035,-0.902974,0.078309,0.0744161,0.981254,-0.159598,-0.00152264,0.00292452,-0.00689346,0.0112223,-0.015952,-0.000292979
1615136670.270759148,0.854605,3.53036,-0.903029,0.0783449,0.0744333,0.981257,-0.159551,-0.00135222,0.0036147,-0.00616886,0.0059853,-0.0150798,-0.00117456
1615136670.275650981,0.854785,3.53008,-0.902641,0.0783603,0.0744269,0.981264,-0.159501,-0.000139505,0.0055364,-0.00421849,-0.00274166,-0.00548082,-0.00467397
1615136670.280558891,0.854735,3.53016,-0.902843,0.0783759,0.0744223,0.981268,-0.159475,-0.000367703,0.004439,-0.0046516,-0.00187098,-0.00548108,0.00142973
1615136670.285447182,0.854826,3.53017,-0.902874,0.0784001,0.0744491,0.981267,-0.159455,-0.000932315,0.00417432,-0.00608718,0.00947422,-0.0115898,-0.00293364
1615136670.290367239,0.854639,3.53016,-0.902882,0.0783944,0.0744756,0.981264,-0.159464,0.000397766,0.00317434,-0.00296368,0.0112185,0.000627463,0.00230279
1615136670.295283405,0.854602,3.53024,-0.90311,0.0784151,0.0744946,0.981258,-0.15948,-0.000773416,0.00418544,-0.00496155,0.00598304,-0.00984438,0.00143169
1615136670.300152972,0.854499,3.53022,-0.903173,0.078438,0.0744844,0.981252,-0.159509,-0.000621813,0.00551208,-0.00437439,-0.00623402,-0.0089715,0.00317909
1615136670.305093123,0.854897,3.53008,-0.902982,0.0784559,0.074478,0.981245,-0.159548,-0.000388436,0.00562797,-0.00379301,-0.00448789,-0.00722585,0.00318558
1615136670.309970035,0.854717,3.53005,-0.902932,0.0784798,0.0744745,0.981236,-0.159597,-0.000755179,0.0049308,-0.00445711,-0.00361504,-0.00984349,0.00668324
1615136670.314885851,0.854614,3.53006,-0.903114,0.07851,0.0744549,0.981225,-0.159658,-0.000775754,0.00340569,-0.00473329,-0.00972434,-0.0107158,0.0136692
1615136670.319759599,0.854977,3.53001,-0.903042,0.0785295,0.0744681,0.981222,-0.159662,-0.000374957,0.00676343,-0.00452552,0.00249804,-0.00984293,-0.00814027
1615136670.324676251,0.855021,3.52989,-0.90292,0.0785464,0.0744687,0.981214,-0.159698,0.000566306,0.00370523,-0.00388394,-0.000123813,-0.00635218,0.0119321
1615136670.329601437,0.854681,3.52986,-0.903016,0.0785637,0.0744521,0.981214,-0.159699,0.000691207,0.00587336,-0.00394828,-0.00710394,-0.0054796,0.00494777
1615136670.334521403,0.854564,3.53004,-0.90321,0.0785751,0.0744303,0.981218,-0.15968,3.80906e-05,0.00630789,-0.00365536,-0.00884887,-0.00286179,0.000580681
1615136670.339477496,0.854827,3.5298,-0.902999,0.078613,0.0744317,0.981216,-0.159671,-0.00136796,0.00418171,-0.00570929,-0.000124792,-0.0142067,0.0093037
1615136670.344367691,0.854857,3.53004,-0.903395,0.0786371,0.0744126,0.981218,-0.159658,-0.000594702,0.00433914,-0.00447479,-0.00710746,-0.00722574,0.0110409
