Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615140525.204154014,-4.6415,-6.84845,-2.01964,1.51213,-3.02406,-5.71002
1615140525.204833984,-4.45376,-6.99683,-1.70444,0.727072,-2.76044,-5.22718
1615140525.205265998,-4.34629,-7.56304,-1.26286,1.29568,-2.53781,-5.26518
1615140525.205797910,-4.71858,-7.30661,-1.28675,-0.0942302,-2.16641,-5.14501
1615140525.206216096,-4.59462,-7.13466,-1.49638,0.256211,-2.51153,-5.00566
1615140525.206787109,-3.71363,-8.0687,-2.97517,0.83444,-2.24899,-4.97918
1615140525.248228073,-2.75674,-9.77013,-5.34236,0.535305,-2.1046,-4.90403
1615140525.248857975,-3.59057,-9.36503,-5.35758,1.32342,-2.9651,-5.28404
1615140525.249371051,-3.37935,-10.2852,-4.83515,1.76196,-2.47823,-4.49091
1615140525.249890089,-3.39847,-9.7175,-4.95579,1.15289,-2.55942,-4.48306
1615140525.250420093,-3.28376,-9.97015,-4.70246,1.94699,-2.40634,-4.0214
1615140525.250873088,-2.88987,-9.63755,-4.00134,1.99343,-1.83019,-4.18696
1615140525.251287937,-3.14195,-9.59952,-4.51013,1.60328,-2.08443,-4.00349
1615140525.253526926,-3.19064,-9.41161,-4.64948,1.82376,-2.03335,-4.21391
1615140525.296071052,-2.38157,-11.5256,-6.20962,1.54276,-1.80716,-3.6715
1615140525.339941978,-2.51984,-12.1009,-8.4005,0.806564,-2.56802,-3.63735
1615140525.340658903,-2.35595,-12.4916,-8.23995,0.765405,-2.51669,-3.05826
1615140525.341068029,-2.26349,-11.4216,-8.06994,0.855094,-2.33371,-3.6141
1615140525.384248971,-1.43861,-12.8078,-8.86454,1.85743,-2.05404,-1.71224
1615140525.385291099,-1.70816,-13.252,-9.10529,2.1685,-2.43713,-1.21758
1615140525.386260032,-1.57583,-12.5649,-8.85468,2.3479,-2.1215,-1.90331
1615140525.428141117,-1.00316,-14.5574,-8.98386,1.66126,-1.54615,-0.169019
1615140525.429120063,-0.898671,-14.4753,-8.85998,1.62297,-1.48987,0.0232266
1615140525.429953098,-0.899875,-14.9731,-9.02545,1.62904,-1.87152,0.870835
1615140525.473359107,-1.26864,-16.0656,-8.60401,2.02892,-1.31303,1.80889
