Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615136848.191912889,0.518798,2.97681,14.1688,0.548332,0.148734,-0.459762
1615136848.192645072,0.427618,3.28264,13.8725,-0.193462,-0.156701,-0.372349
1615136848.193145990,0.477634,3.67637,13.9222,-0.45556,-0.113136,-0.547306
1615136848.235894918,0.832047,3.77344,13.9211,-0.235907,0.543374,-0.902385
1615136848.236646890,0.548733,3.47933,13.4206,-0.104859,-0.110896,-0.727101
1615136848.237278938,0.721638,3.20345,13.7973,-0.279324,0.239208,-0.245578
1615136848.279851913,0.661744,2.92778,13.7879,-0.234841,0.286799,0.0207318
1615136848.280611991,0.775129,3.53321,13.9001,0.157981,0.462275,-0.678516
1615136848.281255006,0.74813,2.96701,13.544,-0.23515,0.375765,0.0188524
1615136848.324274063,1.34045,3.70861,13.7562,0.0262577,0.422476,-0.640006
1615136848.324899911,1.33097,3.16532,13.842,0.201135,0.380042,-0.202534
1615136848.325474023,1.11321,4.05542,13.3411,-0.104029,-0.0560433,-0.944042
1615136848.367882966,1.01424,2.4254,13.4196,-0.187634,-0.403854,0.0229763
1615136848.368618011,1.19852,3.42854,13.5953,-1.19197,-0.0547796,-0.457275
1615136848.369163036,0.980277,2.7162,13.073,-0.494223,-0.535661,-0.195419
1615136848.412017107,1.45503,1.09997,12.9983,0.0278839,-0.627696,0.805281
1615136848.412844896,1.65197,1.65829,13.0385,0.158972,-0.585142,0.23762
1615136848.413481950,1.65685,1.92163,12.8391,0.421139,-0.761066,-0.111958
1615136848.455775976,1.90223,1.45565,13.1062,-0.844177,-0.413698,0.726951
1615136848.456403017,1.86626,2.39297,13.1389,-0.713244,-0.414001,-0.23141
1615136848.456890106,1.01705,2.73301,13.1186,-0.582692,-0.553878,-0.57996
1615136848.499874114,1.3797,1.7325,13.8985,-0.103169,-0.0348011,0.118208
1615136848.500646114,1.42662,1.09664,13.8087,0.289552,-0.0785716,0.466639
1615136848.501358985,1.33583,1.73853,13.5482,-0.321666,-0.42855,0.116361
1615136848.544863939,0.956003,1.45301,13.0808,-0.102782,-0.737959,0.256043
1615136848.548115015,0.970017,1.28567,13.3803,-0.670145,-0.738755,0.694578
1615136848.551368951,1.13703,1.76232,13.78,-0.888625,-0.564878,0.346778
1615136848.587876081,1.4593,2.19422,14.4847,-0.672679,-0.177777,0.167665
1615136848.588709115,1.49125,1.84347,14.7369,-0.105478,-0.0467181,0.255256
1615136848.589261054,0.674522,1.42815,13.945,-0.105239,-0.750207,0.430687
1615136848.631819963,0.751721,1.64891,14.3165,0.288876,-0.707584,-0.17095
1615136848.632353067,1.15092,2.02078,14.8037,-0.496773,-0.0965697,-0.0397121
1615136848.632823944,0.924119,2.3508,14.2913,-0.540822,-0.533831,-0.214824
1615136848.675836086,0.849122,2.45501,14.119,0.286101,-0.408665,-0.529267
1615136848.676392078,0.994823,2.67587,14.3408,0.0680429,-0.278091,-0.748011
1615136848.676835060,1.1347,1.63235,14.7484,0.33019,0.159065,-0.0489272
1615136848.719784021,0.82922,2.2408,14.6948,-0.0156024,-0.276319,-0.567215
1615136848.720300912,0.927078,2.9347,14.5117,0.377414,-0.189342,-1.35397
1615136848.720843076,0.851481,1.97975,14.3931,0.46479,-0.364465,-0.569541
1615136848.763859033,0.67891,1.60402,14.7405,-0.188526,-0.149529,-0.615941
1615136848.764722108,0.428676,1.1982,14.122,-0.275579,-0.717342,-0.0901559
1615136848.765485048,0.917412,1.3796,15.2613,-0.056985,0.331244,-0.219128
1615136848.807975053,0.909848,1.85967,15.1262,0.117426,-0.151052,-0.748723
1615136848.809194087,0.626549,2.28558,14.7958,-0.231828,-0.457252,-0.924211
1615136848.810075044,0.727909,1.80991,14.7988,-0.0572507,-0.41401,-0.531154
1615136848.851870059,0.973419,2.42214,15.5312,-0.274419,0.287991,-0.916882
1615136848.852721929,0.999862,1.84774,15.3445,-0.27486,0.244834,-0.437973
1615136848.853539943,1.12579,1.69707,15.6213,0.0303562,0.332652,-0.48319
1615136848.895909070,0.805491,1.27544,15.2126,0.594744,0.201898,-0.40197
1615136848.896852016,0.944276,2.1138,14.9563,-0.146696,-0.0594123,-0.83738
1615136848.897660017,1.15133,2.5674,15.1481,-0.583091,0.203329,-1.09835
1615136848.943891048,1.11747,2.16399,15.1473,-0.368608,-0.0140908,-1.10527
1615136848.944775104,1.24391,1.66451,15.587,-0.369118,0.291938,-0.670048
1615136848.945502996,1.17829,2.2779,15.5561,-0.849719,0.248884,-0.976352
1615136848.987968921,1.06498,1.56967,14.9105,-0.32654,-0.622002,-0.577444
1615136848.989330053,1.4486,1.49632,15.6418,-0.545234,0.0326295,-0.447357
1615136848.990812063,1.25937,1.74522,15.0854,-0.545688,-0.404477,-0.841213
1615136849.36262035,1.0954,1.23342,14.7636,-0.681499,-0.367149,-0.358641
1615136849.38290023,1.32173,0.622116,14.9831,-0.638023,-0.14861,0.21055
1615136849.40230035,1.39026,1.20943,15.2021,-0.943819,-0.0172991,-0.268554
1615136849.44503927,1.56276,1.71765,15.4031,-0.85706,0.157732,-0.792436
1615136849.46281099,1.36215,1.57371,15.0514,-1.29454,-0.235403,-0.356864
1615136849.87992906,1.42058,1.69089,14.6471,-0.688974,-0.416095,-0.714218
1615136849.88963031,1.55315,1.41451,14.9337,-0.121864,-0.329294,-0.627436
1615136849.89701890,1.47245,1.16233,14.9674,-0.907862,-0.242147,-0.147083
1615136849.131947040,1.42031,1.24115,14.4428,-0.648161,-0.68006,-0.183336
1615136849.132699966,1.45945,2.10575,14.6431,-0.736138,-0.50674,-1.0582
1615136849.133291959,1.49997,1.40592,14.5038,-1.26114,-0.507888,-0.0124132
1615136849.176033973,1.29156,1.47551,14.7498,-0.260469,-0.212036,-0.590532
1615136849.176672935,1.24442,0.922446,14.7076,0.176146,-0.299424,-0.284542
1615136849.177081108,1.3877,1.06435,14.9519,0.307608,-0.0808521,-0.501987
1615136849.219861030,1.60699,1.02887,14.4213,-0.389017,-0.384927,-0.276395
1615136849.220514059,1.67126,0.931076,14.5902,-0.0834389,-0.254095,-0.406877
1615136849.221091985,1.67483,1.01077,14.6573,0.134958,-0.298,-0.668896
1615136849.263935089,1.7593,1.06738,14.4464,-0.0408215,-0.037396,-0.456909
1615136849.264480113,1.88735,0.98027,14.5349,-0.0845697,0.0501551,-0.326531
1615136849.264956951,1.94582,1.0403,14.5759,-0.259164,0.0943575,-0.282636
1615136849.307996034,1.17063,0.920257,13.838,0.226136,-0.166313,-0.31692
1615136849.308684110,1.23662,0.879223,13.9743,0.357352,-0.122633,-0.317169
1615136849.309223890,1.14375,1.46061,13.9376,0.0518304,-0.122893,-0.667806
1615136849.352051019,1.56829,0.544416,14.4784,0.708029,0.534245,-0.412197
1615136849.352895021,1.27576,0.856065,13.717,0.272245,-0.0761447,-0.411229
1615136849.353504896,1.13415,1.4415,13.732,0.229254,0.0555109,-0.933861
1615136849.396020889,1.60721,0.761319,14.124,0.756951,0.498,-0.450069
1615136849.396585941,1.29497,0.903965,13.4711,0.800954,-0.0256997,-0.539105
1615136849.397121906,1.13323,0.80169,13.0861,0.582943,-0.375592,-0.322754
1615136849.439929962,0.817991,0.593026,13.5115,-0.15767,-0.117179,-0.323757
1615136849.440618991,1.13198,0.379966,14.0095,-0.20102,0.582846,-0.147266
1615136849.441030979,0.63286,0.678982,13.3343,0.1923,0.0163179,-0.538564
1615136849.483963012,1.45731,1.02717,14.8117,0.150716,0.766247,-0.851622
1615136849.484689950,1.637,0.649215,14.9377,0.106836,0.855153,-0.373093
1615136849.485292911,1.48069,0.997785,14.3367,0.150538,0.244843,-0.723248
1615136849.527961015,1.80754,0.273353,14.8868,-0.196744,0.465546,-0.32534
1615136849.528631925,1.46859,0.275732,14.1107,-0.153092,-0.101557,-0.325051
1615136849.529087066,1.50633,0.668181,14.3667,-0.3715,0.204439,-0.587372
1615136849.571979999,1.033,1.07317,13.8687,-0.0689317,-0.455989,-0.768018
1615136849.572673082,1.27831,0.834619,14.3079,-0.112489,0.0681803,-0.505644
1615136849.573317050,0.982143,1.2917,13.7819,-0.330547,-0.499546,-0.854042
1615136849.615931034,1.05363,0.620761,13.7868,0.106704,-0.632764,-0.102999
1615136849.616645097,0.880422,1.03251,13.6585,-0.417058,-0.808586,-0.233791
1615136849.617271900,1.31981,1.56338,14.4339,-0.723064,-0.0231964,-0.627487
1615136849.661349058,1.10448,0.800691,14.033,-0.509684,-0.512925,0.0592155
1615136849.662103891,1.00681,1.20218,13.9931,-0.379031,-0.51387,-0.596206
1615136849.662746906,0.942389,1.24714,13.9021,-0.597625,-0.645813,-0.465543
1615136849.703896045,0.348137,1.31896,13.8228,-0.422794,-0.69681,-0.372851
1615136849.704596996,0.399766,1.48275,13.8971,-0.554069,-0.741732,-0.591549
1615136849.705156087,0.53854,1.68106,14.4151,-0.0742175,-0.437145,-1.07291
1615136849.747941970,0.192887,1.39341,13.8518,-0.557685,-0.618652,-0.467869
1615136849.748681068,0.406298,1.82224,14.6963,-0.383091,-0.00724973,-0.859832
1615136849.749548912,0.180369,1.63933,14.3658,-0.557714,-0.356347,-0.553068
1615136849.792284965,0.0245142,1.76471,14.3722,-0.207352,-0.403649,-0.505501
1615136849.793977022,-0.153089,1.59548,14.0414,-0.513409,-0.797929,-0.201366
1615136849.801063060,0.0266381,1.78067,14.4346,-0.165239,-0.31881,-0.464829
1615136849.836467981,0.295538,1.44268,14.9071,-0.559035,-0.0568955,0.012952
1615136849.839138984,-0.00550597,1.80211,14.4038,-0.16591,-0.449728,-0.55278
1615136849.840384006,0.136546,1.82326,14.8481,-0.0782697,-0.0563812,-0.594961
1615136849.880284070,-0.0126644,1.56972,15.1402,-0.210052,0.162494,-0.336681
1615136849.881731033,-0.000326815,1.23823,14.9599,0.531914,0.119099,-0.381691
1615136849.883239984,0.000101039,1.33758,14.9875,0.706873,0.163174,-0.470107
1615136849.928199052,-0.712198,1.47275,14.5525,0.566785,0.162983,-0.0225078
1615136849.929306983,-0.647079,1.28592,14.2889,0.785714,0.252912,-0.108885
1615136849.930066108,-0.633605,1.50721,14.601,0.480636,0.472147,-0.152841
1615136849.971963882,-1.57989,1.52383,13.5738,0.954134,0.186216,0.385463
1615136849.972896099,-1.49872,0.868577,13.725,1.04209,0.273913,0.997077
1615136849.973603963,-1.49496,0.86372,13.7291,0.6935,0.274445,1.17287
1615136850.20020961,-3.63881,0.546273,12.1321,1.57312,0.792841,3.54896
1615136850.20772933,-3.50781,0.297374,12.2442,1.22388,0.967552,3.85227
1615136850.21333932,-3.24537,0.118689,12.7685,1.74798,1.40468,3.76306
1615136850.63900947,-5.49087,-1.45944,10.8718,1.73195,1.2487,7.15803
1615136850.64546108,-5.55379,-1.83742,10.5155,2.2124,0.812467,7.29066
1615136850.65068960,-5.30797,-1.53138,10.8244,2.47517,1.07453,6.94297
1615136850.71924924,-5.28009,-1.75311,10.8967,2.38877,1.20591,6.944
1615136850.72488069,-5.57923,-2.03647,10.5244,2.25822,0.769332,7.11935
1615136850.119827985,-9.40611,-3.20883,6.34725,1.57349,0.95359,10.4475
1615136850.120505094,-9.73488,-3.14006,5.62457,1.65939,0.385653,10.2715
1615136850.120908021,-9.58147,-3.50292,5.86876,2.40084,0.908272,9.65854
1615136850.161633968,-12.7884,-4.3701,3.53133,1.38553,1.30756,11.0218
1615136850.162394046,-12.4853,-3.9657,3.82859,0.467688,1.04736,11.2814
1615136850.162904977,-12.4343,-4.24948,3.05474,0.945882,0.567839,11.2361
1615136850.163444995,-12.3189,-4.6881,3.35284,1.59947,0.960899,11.235
1615136850.164151906,-12.2343,-4.32777,3.49373,1.6417,0.699652,10.7096
1615136850.164789915,-11.6961,-5.59887,3.52763,1.98976,0.699567,11.4952
1615136850.165426969,-11.2437,-4.53931,3.5635,1.50938,1.0055,10.3163
1615136850.208218097,-15.499,-5.39633,0.418544,1.4963,0.684421,10.901
1615136850.209319114,-15.5298,-5.41583,0.858605,1.62674,0.94666,10.8577
1615136850.252271890,-19.4439,-5.84133,-1.89881,0.908986,0.661472,9.99176
1615136850.254709959,-19.3538,-6.18172,-2.34647,1.64929,0.0495688,9.72899
1615136850.256469964,-18.9166,-5.9655,-1.51438,0.513473,0.573721,9.72684
1615136850.296323060,-22.8913,-7.02517,-3.87582,0.423644,-0.288754,6.41078
1615136850.298038959,-22.3118,-6.26511,-3.68847,0.0295797,0.0602047,6.05958
1615136850.301193952,-21.9318,-7.19834,-3.31466,0.552038,0.277993,6.407
1615136850.339958906,-27.9569,-6.60513,-6.53589,-0.918314,-0.949057,1.5976
1615136850.340806961,-27.4231,-6.49772,-6.26617,-0.745049,-0.862321,1.29093
1615136850.341340065,-26.9671,-7.53407,-5.3769,-0.222374,-0.295632,1.6826
1615136850.352081060,-27.7063,-7.82656,-5.93563,-0.180892,-0.952102,1.02551
1615136850.352807998,-27.7517,-7.55046,-6.06885,-0.486552,-0.995887,0.763855
1615136850.396574020,-31.6355,-5.38666,-7.34679,-1.23033,-1.49916,-3.69494
1615136850.399707078,-33.4127,-4.06743,-8.06674,-1.83745,-1.67801,-5.51542
1615136850.401376962,-33.0979,-4.55951,-8.0914,-1.27128,-1.63619,-5.56076
1615136850.440740108,-34.6,-2.73753,-7.38801,-0.384509,-1.64374,-9.70967
1615136850.442488908,-34.8916,-2.76233,-8.15503,-0.385339,-2.47614,-9.97499
1615136850.444072961,-34.6327,-2.33759,-7.77373,-0.909863,-1.99933,-10.3716
1615136850.484030008,-36.7883,-0.304115,-8.15496,-0.581196,-2.35673,-12.6528
1615136850.485156059,-38.1497,0.00302829,-8.23103,-0.626741,-2.67534,-12.8331
1615136850.485961914,-37.6218,0.397953,-7.56151,-0.103859,-2.11254,-13.7124
1615136850.488080978,-37.2602,-0.199931,-7.84451,0.244419,-2.29163,-13.3699
1615136850.489113092,-36.8989,0.1932,-7.93708,-0.934929,-2.4711,-13.1589
1615136850.532035112,-39.5927,2.05989,-7.09549,-0.119541,-2.09373,-13.7639
1615136850.533202886,-39.0177,1.92085,-6.61406,-0.906209,-1.96769,-13.2048
1615136850.534308910,-39.1072,2.82646,-6.56363,-1.78049,-2.45342,-13.3879
1615136850.576090097,-42.3661,3.72791,-5.40753,-0.213956,-2.58033,-12.39
1615136850.577075958,-42.7469,4.30748,-5.86741,0.00353496,-2.84905,-12.5302
1615136850.577874898,-41.6335,4.87074,-5.41913,-0.302865,-2.11314,-12.0158
1615136850.620486974,-45.8692,5.14265,-3.50216,-1.35708,-2.46872,-8.27364
1615136850.623251914,-45.3795,5.82144,-3.21622,-1.75129,-2.43081,-8.0616
1615136850.625919103,-45.0734,5.26158,-3.56271,-0.442938,-2.82989,-7.76178
1615136850.664519071,-46.272,5.32406,-0.985058,-0.667699,-3.18723,-3.73468
1615136850.666964054,-45.7977,5.32575,-0.379268,-1.01758,-2.93088,-2.90723
1615136850.669012069,-46.0164,5.68952,-0.724913,-1.41124,-3.72304,-2.55952
1615136850.708023071,-46.1914,6.43277,2.39541,-2.20037,-3.99871,2.64426
1615136850.708750009,-45.7421,5.26052,1.91042,-0.935174,-4.17836,3.21602
1615136850.709471940,-45.0613,5.40817,1.93179,-0.149186,-4.40203,2.78385
1615136850.751985073,-45.1492,6.0221,5.48283,0.0709313,-4.82594,6.04594
1615136850.752892017,-44.4005,6.45579,5.41289,0.508561,-4.83031,5.3977
1615136850.753495931,-43.7715,6.46661,5.49707,-0.101674,-4.87837,5.92748
1615136850.760082006,-45.2412,6.75597,6.21653,-0.362995,-5.40708,6.41386
1615136850.761049032,-44.8788,6.42772,6.3681,-0.449826,-5.54274,7.25005
1615136850.804183959,-45.6696,7.23336,8.55495,-0.840346,-5.352,6.49126
1615136850.805293083,-45.4434,7.01394,8.6144,0.513067,-5.18289,5.92779
1615136850.806135892,-45.464,6.58083,7.78741,-0.097599,-6.01922,6.19285
1615136850.848059892,-47.2932,6.43121,9.58613,0.0384529,-5.46563,4.03186
1615136850.849499940,-46.6119,6.27548,10.0417,-0.0920284,-5.07873,3.81701
1615136850.850399017,-46.2049,5.89689,10.1718,0.99996,-4.77813,3.20945
1615136850.892102956,-47.7528,6.01592,10.5288,-0.174652,-4.78619,-0.279427
1615136850.893467903,-47.655,5.71189,10.3167,-0.0437392,-4.75067,-0.323247
