Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615137529.384891033,7.98599,-0.124175,17.007,-1.12332,0.919395,-0.737923
1615137529.385776996,8.06994,-0.671894,17.0463,-1.16808,1.00817,-0.172139
1615137529.427887916,7.91221,0.0284878,16.4362,-0.86642,0.579459,-0.173375
1615137529.428509950,8.41372,-0.60767,17.2902,-0.168313,1.41003,0.0891068
1615137529.428978919,8.38826,-0.493364,16.8642,-0.211933,1.06199,0.00226854
1615137529.471909046,8.54187,0.188327,16.6447,-0.780976,1.11173,-0.431602
1615137529.472678899,8.58746,-0.0311103,16.7425,-0.56333,1.11319,-0.214062
1615137529.473424911,8.59198,-1.58441,16.8428,0.00356105,1.15779,1.09511
1615137529.516535043,8.98295,-0.812451,16.4991,0.526222,1.03423,0.870893
1615137529.518587112,8.8098,-0.803415,16.0647,0.089928,0.597893,1.002
1615137529.521007061,8.69806,-0.329095,15.8129,0.439404,0.379559,0.391309
1615137529.560329914,8.51144,0.0433817,16.0888,0.26607,0.292808,0.521864
1615137529.561906099,8.75725,0.293396,16.5597,0.222441,0.598658,0.346704
1615137529.563345909,8.9454,0.531623,16.9937,0.178727,0.948778,0.25866
1615137529.607940912,8.81539,0.221812,16.6756,0.749221,0.557403,0.605466
1615137529.608737945,9.01649,0.195619,16.8492,0.880706,0.775889,0.562269
1615137529.609205961,8.98795,0.168181,16.7952,0.66302,0.77614,0.650121
1615137529.651988029,8.69283,0.366474,16.8676,1.05968,0.115943,0.697595
1615137529.652682065,8.9411,0.152629,17.136,1.23489,0.421049,0.916102
1615137529.653251886,8.95784,0.551304,17.0589,1.67225,0.289849,0.392493
1615137529.699877977,8.66662,0.889056,17.0022,0.5418,-0.279102,0.214061
1615137529.700624942,8.70871,1.35808,17.0313,0.716861,-0.280079,-0.222351
1615137529.701277971,8.9406,1.12167,17.6843,0.673628,0.15585,-0.00402726
1615137529.743906021,8.2775,0.855254,16.9882,1.59379,-0.502879,-0.222088
1615137529.744637012,8.51055,0.609949,17.3304,1.81307,-0.285664,-0.396669
1615137529.745275020,8.64595,1.00614,17.4738,1.02825,-0.417653,-0.353443
1615137529.745955944,8.85178,0.837774,18.0806,1.07239,-0.0254292,-0.179313
1615137529.746629953,8.85511,1.73962,17.5679,-0.280089,-0.331715,-1.23312
1615137529.747180938,8.45516,0.47849,17.5622,0.19962,-0.288912,-0.0556366
1615137529.747792005,8.46117,0.697598,18.0634,0.243336,0.191073,-0.361786
1615137529.788058042,8.37869,0.169646,17.7115,0.985645,-0.202262,-0.493062
1615137529.788697957,8.49236,0.410751,17.3377,0.418745,-0.596199,-0.755248
1615137529.832062959,8.17883,0.414965,17.6951,0.726453,-0.119756,-0.794395
1615137529.832612991,8.27323,0.773342,17.9221,-0.27685,0.0105576,-0.924361
1615137529.833074092,8.38736,0.5102,18.1322,-0.407658,0.0974718,-0.967211
1615137529.875962972,8.23466,0.43651,16.767,-0.848716,-0.165061,-0.0522348
1615137529.876673936,8.18235,0.525223,16.8374,-0.499658,-0.165978,-0.269531
1615137529.877258062,8.09787,1.05445,17.1787,-0.674309,0.00806318,-0.57445
1615137529.919883012,7.80678,0.706633,16.9825,-0.722825,0.142063,-0.495286
1615137529.920522928,7.95795,0.775562,17.6293,-0.592168,0.535223,-0.582458
1615137529.921026945,8.1473,0.411158,18.0983,-1.11632,0.753888,-0.0581765
1615137529.963891029,7.37328,1.01543,17.2492,-1.03295,0.0563792,-0.232043
1615137529.964442968,7.40322,1.62321,17.3331,-1.0333,0.143525,-0.755474
1615137529.964869976,7.42047,1.47016,17.62,-0.640728,0.274361,-0.711096
1615137530.11943101,7.21859,1.13224,18.3216,-1.78038,0.887814,-0.099414
1615137530.12687921,6.97944,1.44638,18.1013,-1.60719,0.583535,-0.494338
1615137530.13360023,7.21357,1.1102,18.3539,-1.25935,0.803073,-0.321804
1615137530.55845022,7.44024,1.21996,17.6345,0.0883356,0.242796,-0.19102
1615137530.56472063,7.56705,1.47875,17.8563,-0.697127,0.417138,-0.0589663
1615137530.56910037,7.57956,1.89815,17.6011,-0.347816,0.154963,-0.625212
1615137530.99867105,7.41876,1.06927,17.374,-1.13609,0.37638,0.161174
1615137530.100586891,7.63165,1.28184,17.6718,-0.831147,0.6388,-0.144536
1615137530.101138114,7.62418,1.16131,17.7562,-1.05,0.770405,0.11714
1615137530.144659996,7.72578,2.17472,17.5223,0.780961,0.734601,-0.895205
1615137530.147110939,7.63912,1.80387,17.1264,0.519007,0.298673,-0.417021
1615137530.148967981,8.26458,1.97474,18.0269,0.0386729,1.34799,-0.418819
1615137530.188060998,8.46029,1.2009,17.5489,0.127467,1.18396,-0.426911
1615137530.188977956,8.60643,1.86734,17.5263,-0.178322,1.14228,-0.908666
1615137530.189584016,8.53504,1.16799,17.4215,0.519755,0.881764,-0.473549
1615137530.231914997,8.24778,0.903761,16.4998,1.00243,0.142876,-0.349334
1615137530.232706069,8.08223,0.892178,16.0357,0.566138,-0.250259,-0.175504
1615137530.233333110,8.59787,1.0273,17.3379,0.828271,0.885389,-0.438357
1615137530.282620906,8.49497,0.938609,17.4229,0.828515,0.583341,-0.448602
1615137530.284353017,8.57543,1.84478,17.7148,1.04724,0.802906,-1.23554
1615137530.285269975,8.6939,2.19875,17.7428,1.17869,0.847918,-1.28041
1615137530.327927112,8.40964,1.24564,16.7126,0.686519,-0.412167,-0.52998
1615137530.328885078,8.54844,1.06421,16.9079,0.424691,-0.107204,-0.225606
1615137530.329688072,8.5241,0.894517,16.7562,0.075334,-0.282675,0.297163
1615137530.375992059,8.32243,1.15358,16.7465,2.02248,-0.454672,1.27703
1615137530.376955032,8.64888,1.6903,17.1562,1.89236,-0.0625828,0.795997
1615137530.377899885,8.6201,1.30667,17.0183,1.58743,-0.150792,1.18814
1615137530.419857978,6.51262,2.34211,16.9384,1.50722,-0.634954,3.98177
1615137530.420634031,6.52654,2.80765,17.0647,1.20199,-0.593048,3.7216
1615137530.421318054,6.50729,2.62997,17.1545,1.59522,-0.463917,3.7674
1615137530.463862895,5.60136,4.33145,16.711,1.13906,-0.637432,4.1335
1615137530.464495897,5.56649,3.72227,16.4307,1.53122,-0.856792,4.39495
1615137530.465035915,5.89692,3.24716,16.7583,1.44374,-0.508528,4.61341
1615137530.507857084,5.22094,4.54588,16.6289,0.82773,-0.780593,4.26302
1615137530.508460044,5.10722,5.19116,16.294,0.783016,-1.12978,3.78153
1615137530.508900880,5.57667,4.22404,16.8048,1.61155,-0.518736,4.173
1615137530.519965887,5.59813,5.46453,16.6428,0.983344,-0.648778,3.9937
1615137530.520560979,5.51788,5.87076,16.4673,0.28437,-0.778959,3.90569
1615137530.563905954,5.10633,7.38902,16.3345,0.445733,-0.887398,3.62916
1615137530.564579010,4.99941,7.42861,16.206,-0.079126,-0.929595,3.84584
1615137530.565054893,4.89722,7.4207,15.971,-0.0802532,-1.10294,3.62669
1615137530.608314037,5.24179,8.33797,16.1762,-0.344044,-0.840961,3.08549
1615137530.610229015,4.9571,8.60148,15.8891,-0.127075,-1.0571,2.51634
1615137530.612298965,4.94785,8.3124,15.8736,0.133729,-1.05526,2.29659
1615137530.656429052,5.38091,8.97344,16.4716,-0.0758706,-0.542314,2.13717
1615137530.658241033,5.24885,9.32502,16.2669,-0.906414,-0.800936,1.96016
1615137530.659981012,5.12427,9.81501,15.8421,-0.797362,-1.14871,2.16198
1615137530.661339044,5.19743,9.9363,15.9795,-0.362121,-0.840361,1.59258
1615137530.663151979,5.04107,10.838,16.2938,-0.719313,-0.295203,0.537087
1615137530.664031028,4.581,10.428,15.861,-1.2882,-0.68413,0.92748
1615137530.664968013,4.34208,10.6184,15.7607,-2.0758,-0.723502,1.01204
1615137530.700119972,4.35738,11.8496,15.4395,-1.42293,-0.841271,0.668477
1615137530.701119899,4.6188,11.7178,15.9748,-0.988301,-0.22599,0.621461
1615137530.701852083,4.17365,12.1647,15.2238,-1.29589,-0.832859,0.312511
1615137530.702550888,4.25464,11.0988,15.3886,-1.30175,-0.293306,0.738374
1615137530.703161001,4.00905,11.8535,14.8077,-1.52112,-0.813024,-0.0486948
1615137530.703850030,4.3337,11.4518,15.4628,-0.736327,-0.154257,-0.268521
1615137530.744302034,3.81086,13.7665,15.2403,-0.742038,-0.370972,-0.491945
1615137530.745599985,3.2949,14.1627,14.8477,-0.917849,-0.672607,-0.581567
1615137530.788216114,3.76337,15.773,13.4971,-1.5925,-0.531934,-1.00935
1615137530.789716005,3.4599,14.5088,13.4301,-0.416033,-0.0912454,-0.707503
1615137530.790872097,3.40647,15.7017,13.8279,-1.37764,0.0885307,-1.54038
1615137530.836070060,5.08301,16.9479,18.595,-1.06725,0.274455,-1.80846
1615137530.837477922,4.96773,16.2037,18.0308,-0.545635,0.105545,-1.90049
1615137530.839005947,4.37565,17.5228,17.7551,-0.946645,-0.122719,-2.64967
1615137530.880805015,4.68122,18.5408,11.8624,-0.652279,-0.127862,-3.90262
1615137530.883970022,4.91979,18.1927,11.7394,-0.610917,-0.0797069,-3.42733
1615137530.886528015,4.80118,17.7338,12.3496,-0.52556,0.0558122,-3.16985
1615137530.928361892,5.23221,19.9228,16.2317,-1.51357,-0.357863,-6.33425
1615137530.929325103,5.48835,18.9557,12.0444,-0.861828,-0.047443,-6.07783
1615137530.929980039,5.89375,18.7296,12.6354,-0.908169,0.569146,-5.60356
1615137530.976027965,5.43083,19.945,11.3406,-1.91896,0.0222776,-6.29402
1615137530.976934909,5.36699,19.6301,10.8209,-1.26722,-0.322459,-6.25549
1615137530.977695941,5.59098,19.7388,15.696,-1.881,-0.0122677,-5.9549
1615137531.24244070,5.62015,20.6445,10.7015,-2.96351,0.202597,-5.63776
1615137531.25881052,5.75983,20.5298,10.6355,-2.44242,-0.0119231,-5.90308
1615137531.27286052,6.26503,20.1111,15.7917,-3.44903,0.0787802,-4.64039
1615137531.72308063,6.14151,19.31,10.7838,-2.92301,0.226735,-2.91663
1615137531.74168920,6.1793,19.2186,11.0535,-3.27499,0.141993,-2.57034
1615137531.75848102,6.11104,19.1594,10.7699,-3.01613,-0.161343,-2.31149
1615137531.116188049,6.3244,18.2149,11.602,-2.84108,0.952688,0.155205
1615137531.117688894,6.27225,17.9718,11.1855,-2.6246,0.605345,0.329851
1615137531.119322061,6.41382,18.8362,15.0518,-3.27263,0.404619,0.046179
1615137531.160207033,5.96772,17.4129,10.149,-3.2749,0.4789,2.58756
1615137531.161782979,6.18319,17.0816,10.3581,-2.70886,0.653879,2.67701
1615137531.162853002,6.0128,17.7742,10.0268,-3.53984,0.304853,2.59092
1615137531.204356908,6.16778,16.7087,10.5725,-3.23417,0.642586,3.18822
1615137531.205847978,5.62062,16.6619,9.697,-3.10479,-0.0565895,3.36474
1615137531.207120895,5.55167,17.0547,9.74831,-3.0189,0.117316,2.88649
1615137531.208940982,5.54209,16.4739,9.5839,-2.84569,0.160408,2.84455
1615137531.210329055,6.16353,16.2515,10.1459,-3.58935,0.247327,2.84607
1615137531.256181001,5.76707,15.6088,10.2524,-2.58871,0.151894,2.92746
1615137531.257523059,6.12904,15.5706,15.5037,-2.72118,0.632086,2.6664
1615137531.259318113,5.65328,15.7851,10.2388,-3.15856,0.16682,2.6649
1615137531.304306030,6.49452,15.5676,10.0438,-2.51222,0.294272,1.19634
1615137531.306149959,6.31605,15.2245,9.79169,-2.6445,0.337981,1.19724
1615137531.307908058,6.22385,15.0833,9.46575,-2.38383,0.163291,0.936374
1615137531.348268985,6.21892,16.2363,9.19054,-2.00278,-0.0564066,-1.64011
1615137531.349757909,6.43842,15.9965,9.56579,-2.04851,0.206069,-1.59875
1615137531.350873947,6.38402,16.0099,9.20483,-2.05082,-0.230154,-1.86342
1615137531.396364927,6.05062,15.2419,8.77806,-1.50315,-0.141399,-2.94121
1615137531.398983001,6.02638,16.0617,8.65578,-2.37892,-0.359275,-3.38219
1615137531.401945114,5.97527,15.5551,8.53911,-1.46505,-0.402803,-3.47356
1615137531.440345048,6.18505,15.5812,8.76331,-1.21754,0.342495,-3.67392
1615137531.442286968,6.02911,14.6073,9.25449,-0.608328,0.256327,-3.63403
1615137531.443698883,5.99345,14.6944,9.3483,-1.00289,0.170049,-3.72511
1615137531.445832967,6.21924,14.6145,9.60313,-1.92188,0.345853,-3.29265
1615137531.447678089,5.53102,13.9864,9.68443,-1.45863,-0.34858,-2.7541
1615137531.449259996,5.83056,14.6102,9.92864,-1.46099,-0.1738,-3.19466
1615137531.451103925,5.89851,14.5894,10.0859,-1.55061,-0.30475,-3.02391
1615137531.488516092,6.16479,15.2433,9.3929,-1.77125,-0.523322,-3.20224
1615137531.490364074,5.92427,15.5432,9.87216,-1.90249,-0.0904974,-3.42507
1615137531.533588886,5.67576,14.635,9.8651,-1.17026,-0.131702,-2.0027
1615137531.536608934,5.69521,14.7949,9.98266,-0.604369,0.0431031,-2.31124
1615137531.538544893,5.68486,14.7999,9.98537,-0.824117,-0.0878337,-2.09624
