%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1618074013640716992,2995,1618074013565430679,/map,/base_link,-0.0448356060404,0.0608491185043,0.135510087941,-0.0325256212168,-0.0391634493218,-0.997879721858,0.040550818806,10000.0748053,-0.02648852919,-0.0107782788431,0.000670238748679,0.00147495418309,-0.000720332640895,-0.02648852919,10000.0340002,-0.000970132444351,-0.000782993679722,-0.000616756408414,0.000366450625929,-0.0107782788431,-0.000970132444351,10000.0060885,-2.2675224583e-05,-9.8440697999e-05,9.15312484122e-05,0.000670238748679,-0.000782993679722,-2.2675224583e-05,4.39731946261e-05,1.65387675425e-05,-1.49144313532e-05,0.00147495418309,-0.000616756408414,-9.8440697999e-05,1.65387675425e-05,5.77461605828e-05,-1.85698816329e-05,-0.000720332640895,0.000366450625929,9.15312484122e-05,-1.49144313532e-05,-1.85698816329e-05,0.000551409225881,0.145205053705,-0.0766478959244,0.027927265912,-0.00694963308077,-0.00743645626277,-0.026588108529,0.0228675674784,-0.0108076494276,0.00045440797515,9.31344451337e-05,0.000212977995339,-7.10168067834e-06,-0.0108076494276,0.0155326111079,-0.000558001859629,-0.000185065090947,-6.9140924675e-05,-9.80022552146e-06,0.00045440797515,-0.000558001859629,0.000394047686869,9.87769034389e-06,-3.92398270187e-06,2.69956808568e-06,9.31344451337e-05,-0.000185065090947,9.87769034389e-06,5.26116393328e-06,6.99588552657e-07,8.02058965363e-07,0.000212977995339,-6.9140924675e-05,-3.92398270187e-06,6.99588552657e-07,5.3086003559e-06,6.84378172993e-07,-7.10168067834e-06,-9.80022552146e-06,2.69956808568e-06,8.02058965363e-07,6.84378172993e-07,1.13770646412e-05
1618074013640720476,2996,1618074013570341800,/map,/base_link,-0.0459868030096,0.0613137212461,0.135688189849,-0.0325615012756,-0.0391732486006,-0.997882688495,0.0404394019474,10000.0751919,-0.0266470682711,-0.0108178329986,0.000672949688242,0.00148149360458,-0.000723984310486,-0.0266470682711,10000.0341667,-0.000968911256537,-0.000787330909415,-0.000619123084698,0.000368201620807,-0.0108178329986,-0.000968911256537,10000.0060997,-2.27081118465e-05,-9.86221132357e-05,9.1738011054e-05,0.000672949688242,-0.000787330909415,-2.27081118465e-05,4.4098952748e-05,1.65684446953e-05,-1.49506889397e-05,0.00148149360458,-0.000619123084698,-9.86221132357e-05,1.65684446953e-05,5.7884006694e-05,-1.86494080484e-05,-0.000723984310486,0.000368201620807,9.1738011054e-05,-1.49506889397e-05,-1.86494080484e-05,0.000551545393813,0.145958050238,-0.0805377826531,0.0252668005547,0.00264846088888,-0.0179056101064,-0.0204899000205,0.022967837921,-0.0108468532332,0.000452068311581,9.33591266466e-05,0.000213603838144,-7.04889003974e-06,-0.0108468532332,0.0156028523222,-0.000560769966789,-0.000185643517944,-6.92224874037e-05,-9.8724708129e-06,0.000452068311581,-0.000560769966789,0.000394895318424,9.910289966e-06,-3.96223072567e-06,2.70474820261e-06,9.33591266466e-05,-0.000185643517944,9.910289966e-06,5.26607503255e-06,6.99586319923e-07,8.0206877636e-07,0.000213603838144,-6.92224874037e-05,-3.96223072567e-06,6.99586319923e-07,5.31328198914e-06,6.85386579558e-07,-7.04889003974e-06,-9.8724708129e-06,2.70474820261e-06,8.0206877636e-07,6.85386579558e-07,1.13775446595e-05
1618074013640735692,2997,1618074013575259622,/map,/base_link,-0.0472234806617,0.061830016263,0.135798027244,-0.0325790708148,-0.0392021011192,-0.997886027631,0.0403147029197,10000.0755652,-0.0268039017623,-0.010841733937,0.000675673799701,0.00148806969409,-0.000727639922932,-0.0268039017623,10000.0343229,-0.000959045040422,-0.000791693232947,-0.000621500991683,0.000369950271171,-0.010841733937,-0.000959045040422,10000.0061086,-2.27407858736e-05,-9.88036016869e-05,9.19438770719e-05,0.000675673799701,-0.000791693232947,-2.27407858736e-05,4.42251541652e-05,1.65982279624e-05,-1.49868696241e-05,0.00148806969409,-0.000621500991683,-9.88036016869e-05,1.65982279624e-05,5.80224596627e-05,-1.87284820492e-05,-0.000727639922932,0.000369950271171,9.19438770719e-05,-1.49868696241e-05,-1.87284820492e-05,0.000551682008663,0.148139876502,-0.0811681101784,0.027931134596,0.0105037006296,-0.0109215401469,-0.0266092393663,0.0230692666814,-0.0108859856542,0.000450905826517,9.35896747743e-05,0.000214234525723,-6.99678471656e-06,-0.0108859856542,0.0156727843879,-0.000564497783427,-0.000186220760951,-6.92982532635e-05,-9.94422173252e-06,0.000450905826517,-0.000564497783427,0.000395822144679,9.95332715659e-06,-3.99078663377e-06,2.70994420984e-06,9.35896747743e-05,-0.000186220760951,9.95332715659e-06,5.27099284872e-06,6.99585180863e-07,8.02073860112e-07,0.000214234525723,-6.92982532635e-05,-3.99078663377e-06,6.99585180863e-07,5.31797741377e-06,6.8637916376e-07,-6.99678471656e-06,-9.94422173252e-06,2.70994420984e-06,8.02073860112e-07,6.8637916376e-07,1.13780324678e-05
1618074013640750731,2998,1618074013580151409,/map,/base_link,-0.0480141564331,0.0623370360301,0.135905074774,-0.0326194831862,-0.039162704322,-0.99789036233,0.0402128918996,10000.0759437,-0.0269587972012,-0.0108770277011,0.000678390054865,0.00149462949858,-0.000731306341203,-0.0269587972012,10000.0344969,-0.000962743063022,-0.000796050042071,-0.00062387051237,0.000371707920773,-0.0108770277011,-0.000962743063022,10000.0061545,-2.27734281988e-05,-9.89842577057e-05,9.21498461232e-05,0.000678390054865,-0.000796050042071,-2.27734281988e-05,4.4350864569e-05,1.66278114907e-05,-1.50233179432e-05,0.00149462949858,-0.00062387051237,-9.89842577057e-05,1.66278114907e-05,5.81601934926e-05,-1.88079803181e-05,-0.000731306341203,0.000371707920773,9.21498461232e-05,-1.50233179432e-05,-1.88079803181e-05,0.000551816191874,0.148027154498,-0.0790822908089,0.0270333149932,-0.0174234791766,-0.018772842101,-0.0170274654236,0.023169398262,-0.0109254322012,0.0004473381664,9.3810177687e-05,0.000214858814666,-6.94327894172e-06,-0.0109254322012,0.015743837842,-0.000565732931724,-0.000186801999431,-6.93832407859e-05,-1.00164050835e-05,0.0004473381664,-0.000565732931724,0.000396557679349,9.96722027789e-06,-4.03703767976e-06,2.71433691963e-06,9.3810177687e-05,-0.000186801999431,9.96722027789e-06,5.27588457798e-06,6.99581563575e-07,8.02089855189e-07,0.000214858814666,-6.93832407859e-05,-4.03703767976e-06,6.99581563575e-07,5.32264256458e-06,6.87381313078e-07,-6.94327894172e-06,-1.00164050835e-05,2.71433691963e-06,8.02089855189e-07,6.87381313078e-07,1.13784929093e-05
1618074013640757120,2999,1618074013585102237,/map,/base_link,-0.0494893328084,0.0626768531794,0.13625228599,-0.0326290972135,-0.0391739771795,-0.997894709504,0.0400860358611,10000.0763141,-0.0271295527326,-0.0109128917636,0.00068115174964,0.00150130118642,-0.000734984552055,-0.0271295527326,10000.0346937,-0.000965057916545,-0.000800480572258,-0.00062627995548,0.000373463490057,-0.0109128917636,-0.000965057916545,10000.0061408,-2.28068173832e-05,-9.91674061358e-05,9.23563552841e-05,0.00068115174964,-0.000800480572258,-2.28068173832e-05,4.44785142716e-05,1.66579533009e-05,-1.50591380748e-05,0.00150130118642,-0.00062627995548,-9.91674061358e-05,1.66579533009e-05,5.83002860438e-05,-1.88869949931e-05,-0.000734984552055,0.000373463490057,9.23563552841e-05,-1.50591380748e-05,-1.88869949931e-05,0.000551956124395,0.150180834665,-0.0785667410943,0.028658160112,0.00352221183519,-0.00742531522326,-0.0257628697744,0.0232723451646,-0.0109650653351,0.000446166803737,9.40437619303e-05,0.000215496979398,-6.89182969063e-06,-0.0109650653351,0.0158147843474,-0.000569173464296,-0.000187385757465,-6.94590372058e-05,-1.00882165406e-05,0.000446166803737,-0.000569173464296,0.000397472279074,1.00058668327e-05,-4.06447956398e-06,2.71915686918e-06,9.40437619303e-05,-0.000187385757465,1.00058668327e-05,5.28083537029e-06,6.99584351052e-07,8.02077279021e-07,0.000215496979398,-6.94590372058e-05,-4.06447956398e-06,6.99584351052e-07,5.3273756885e-06,6.88363520354e-07,-6.89182969063e-06,-1.00882165406e-05,2.71915686918e-06,8.02077279021e-07,6.88363520354e-07,1.13790123499e-05
1618074013640764368,3000,1618074013589980144,/map,/base_link,-0.0505427057653,0.0631803457456,0.136316887701,-0.0326311504288,-0.0392206840948,-0.997897391195,0.0399717726181,10000.0766876,-0.0273072049975,-0.0109283723628,0.000683880248488,0.00150789506187,-0.000738645409704,-0.0273072049975,10000.0348812,-0.000992053112585,-0.000804863751278,-0.000628658774819,0.000375206471108,-0.0109283723628,-0.000992053112585,10000.0061888,-2.28392145172e-05,-9.93474595067e-05,9.25603612494e-05,0.000683880248488,-0.000804863751278,-2.28392145172e-05,4.46043792625e-05,1.66876356088e-05,-1.50947995937e-05,0.00150789506187,-0.000628658774819,-9.93474595067e-05,1.66876356088e-05,5.8438295525e-05,-1.89657375435e-05,-0.000738645409704,0.000375206471108,9.25603612494e-05,-1.50947995937e-05,-1.89657375435e-05,0.000552088012952,0.151770630758,-0.0809890255574,0.0279865210099,0.0183567781769,-0.00480451928528,-0.022281851492,0.023373694276,-0.0110043019414,0.000446077391705,9.42706358318e-05,0.000216125456114,-6.83938905557e-06,-0.0110043019414,0.0158852650707,-0.000573849098978,-0.000187963052975,-6.9537759882e-05,-1.01594213766e-05,0.000446077391705,-0.000573849098978,0.000398469127396,1.00587883218e-05,-4.08385916256e-06,2.7243331566e-06,9.42706358318e-05,-0.000187963052975,1.00587883218e-05,5.28571326506e-06,6.99585980687e-07,8.02069915171e-07,0.000216125456114,-6.9537759882e-05,-4.08385916256e-06,6.99585980687e-07,5.33203655522e-06,6.89344263154e-07,-6.83938905557e-06,-1.01594213766e-05,2.7243331566e-06,8.02069915171e-07,6.89344263154e-07,1.13794585613e-05
1618074013640790539,3001,1618074013594829458,/map,/base_link,-0.0515375427199,0.0636737086388,0.136404798585,-0.0326510143103,-0.0392364522801,-0.997899965804,0.0398756858908,10000.0770769,-0.0274593028768,-0.0109689549526,0.000686591207012,0.00151446371703,-0.000742342704745,-0.0274593028768,10000.0350498,-0.00097456063088,-0.000809234270103,-0.000631021776136,0.000376997464517,-0.0109689549526,-0.00097456063088,10000.0061816,-2.28709669435e-05,-9.95263685518e-05,9.27645634092e-05,0.000686591207012,-0.000809234270103,-2.28709669435e-05,4.4729542073e-05,1.67167681102e-05,-1.51331034424e-05,0.00151446371703,-0.000631021776136,-9.95263685518e-05,1.67167681102e-05,5.85753927103e-05,-1.90451854135e-05,-0.000742342704745,0.000376997464517,9.27645634092e-05,-1.51331034424e-05,-1.90451854135e-05,0.000552218554585,0.150929581858,-0.0803982440865,0.0267993842784,0.00526711911673,-0.0109113490086,-0.0231653624669,0.0234738960017,-0.0110435887419,0.000444435838459,9.44881036528e-05,0.000216748044575,-6.78284522829e-06,-0.0110435887419,0.0159563714715,-0.000577170169432,-0.000188540961126,-6.96220284723e-05,-1.02303575995e-05,0.000444435838459,-0.000577170169432,0.000399363351463,1.00962756924e-05,-4.11574330037e-06,2.72904605153e-06,9.44881036528e-05,-0.000188540961126,1.00962756924e-05,5.29056142058e-06,6.9957002313e-07,8.02141534425e-07,0.000216748044575,-6.96220284723e-05,-4.11574330037e-06,6.9957002313e-07,5.33666605976e-06,6.90330791887e-07,-6.78284522829e-06,-1.02303575995e-05,2.72904605153e-06,8.02141534425e-07,6.90330791887e-07,1.13798802271e-05
1618074013684655278,3002,1618074013599832956,/map,/base_link,-0.0523772453647,0.0640389160391,0.136600929182,-0.0326706139039,-0.0392162905396,-0.997903797809,0.0397834621727,10000.0774636,-0.0276081875479,-0.0110194757499,0.000689379801203,0.00152124823091,-0.000746223508827,-0.0276081875479,10000.0352066,-0.000963746066395,-0.000813753810834,-0.000633452338354,0.000378925662272,-0.0110194757499,-0.000963746066395,10000.0061868,-2.29030641943e-05,-9.97106876699e-05,9.29780036247e-05,0.000689379801203,-0.000813753810834,-2.29030641943e-05,4.48589222252e-05,1.67461666963e-05,-1.51768105188e-05,0.00152124823091,-0.000633452338354,-9.97106876699e-05,1.67461666963e-05,5.87168563272e-05,-1.91280786804e-05,-0.000746223508827,0.000378925662272,9.29780036247e-05,-1.51768105188e-05,-1.91280786804e-05,0.000552370213287,0.150388592275,-0.0780747105258,0.0281022166638,-0.00956614121004,-0.00916559968162,-0.0327694962537,0.0235771177131,-0.0110841160113,0.000441846250982,9.47069596424e-05,0.000217389196839,-6.71814616589e-06,-0.0110841160113,0.0160302112945,-0.000579430392977,-0.000189138045193,-6.97087908867e-05,-1.03033773757e-05,0.000441846250982,-0.000579430392977,0.000400208953323,1.01205120358e-05,-4.15496605827e-06,2.73302026335e-06,9.47069596424e-05,-0.000189138045193,1.01205120358e-05,5.29555555217e-06,6.99522552384e-07,8.02345119259e-07,0.000217389196839,-6.97087908867e-05,-4.15496605827e-06,6.99522552384e-07,5.34142896704e-06,6.9136259832e-07,-6.71814616589e-06,-1.03033773757e-05,2.73302026335e-06,8.02345119259e-07,6.9136259832e-07,1.13804586811e-05
1618074013684668723,3003,1618074013604693052,/map,/base_link,-0.0530351481961,0.064382177493,0.13672798803,-0.0326873832864,-0.0391943857044,-0.997907574607,0.039696443726,10000.0778314,-0.02778070244,-0.0110430548111,0.000692088456594,0.00152783228384,-0.000750129721166,-0.02778070244,10000.035405,-0.000973420851085,-0.000818158977737,-0.0006358067994,0.000380856621459,-0.0110430548111,-0.000973420851085,10000.0062298,-2.29336239309e-05,-9.9888310023e-05,9.31922708854e-05,0.000692088456594,-0.000818158977737,-2.29336239309e-05,4.49844672495e-05,1.67744078811e-05,-1.52206186545e-05,0.00152783228384,-0.0006358067994,-9.9888310023e-05,1.67744078811e-05,5.88530153252e-05,-1.92135082112e-05,-0.000750129721166,0.000380856621459,9.31922708854e-05,-1.52206186545e-05,-1.92135082112e-05,0.000552507910197,0.151417014771,-0.0789563281801,0.0288414279519,-0.0104392068092,-0.00829229490856,-0.0301542303954,0.0236772202634,-0.0111234539776,0.000439408206218,9.49176871398e-05,0.000218008467056,-6.64602652162e-06,-0.0111234539776,0.0161022587958,-0.000581644002793,-0.000189719369763,-6.97923417645e-05,-1.03797889445e-05,0.000439408206218,-0.000581644002793,0.00040102982712,1.01439986929e-05,-4.19201002182e-06,2.73685364994e-06,9.49176871398e-05,-0.000189719369763,1.01439986929e-05,5.30040372663e-06,6.99464835252e-07,8.02575053185e-07,0.000218008467056,-6.97923417645e-05,-4.19201002182e-06,6.99464835252e-07,5.34600963032e-06,6.92475804415e-07,-6.64602652162e-06,-1.03797889445e-05,2.73685364994e-06,8.02575053185e-07,6.92475804415e-07,1.13808839786e-05
1618074013684673981,3004,1618074013609624139,/map,/base_link,-0.0540706138924,0.0647453249139,0.137159896092,-0.032699309088,-0.0391974663171,-0.997911233897,0.0395914521409,10000.0782293,-0.0279402500103,-0.0110738216415,0.000694871089989,0.00153458600562,-0.00075390783859,-0.0279402500103,10000.0355865,-0.00096487160438,-0.000822660514755,-0.000638230324141,0.000382688815929,-0.0110738216415,-0.00096487160438,10000.0062194,-2.29658458145e-05,-0.000100070791815,9.33992715545e-05,0.000694871089989,-0.000822660514755,-2.29658458145e-05,4.51126621543e-05,1.68041434175e-05,-1.52594816341e-05,0.00153458600562,-0.000638230324141,-0.000100070791815,1.68041434175e-05,5.89934428097e-05,-1.92936106254e-05,-0.00075390783859,0.000382688815929,9.33992715545e-05,-1.52594816341e-05,-1.92936106254e-05,0.000552647828129,0.153542587457,-0.0796197856686,0.0284352402748,3.21855926184e-05,-0.00741785260158,-0.0266694604154,0.0237805675514,-0.0111636254241,0.000437800461225,9.51425430306e-05,0.000218646750645,-6.58913013546e-06,-0.0111636254241,0.0161750916514,-0.000584833590989,-0.000190309327221,-6.98745811622e-05,-1.04514395132e-05,0.000437800461225,-0.000584833590989,0.000401933081393,1.01790167142e-05,-4.22292746667e-06,2.74127619282e-06,9.51425430306e-05,-0.000190309327221,1.01790167142e-05,5.30533368466e-06,6.99449163599e-07,8.0264576737e-07,0.000218646750645,-6.98745811622e-05,-4.22292746667e-06,6.99449163599e-07,5.35072317335e-06,6.93457413927e-07,-6.58913013546e-06,-1.04514395132e-05,2.74127619282e-06,8.0264576737e-07,6.93457413927e-07,1.1381385813e-05
1618074013684676925,3005,1618074013614484891,/map,/base_link,-0.0548806096745,0.0651260963357,0.137317108085,-0.0326955644276,-0.0392169736041,-0.997914890965,0.0394829005779,10000.0786111,-0.0281212659429,-0.0110934311149,0.000697625849838,0.00154127933586,-0.000757599083529,-0.0281212659429,10000.0357738,-0.000981738282628,-0.00082711793956,-0.000640630944367,0.0003844778494,-0.0110934311149,-0.000981738282628,10000.0062365,-2.29979994333e-05,-0.000100251057493,9.36000766878e-05,0.000697625849838,-0.00082711793956,-2.29979994333e-05,4.52391798505e-05,1.68336279006e-05,-1.52972804523e-05,0.00154127933586,-0.000640630944367,-0.000100251057493,1.68336279006e-05,5.91324778947e-05,-1.9371188944e-05,-0.000757599083529,0.0003844778494,9.36000766878e-05,-1.52972804523e-05,-1.9371188944e-05,0.000552778295319,0.155991194015,-0.0778446003744,0.0277367407252,0.00701412066396,-0.00130756051219,-0.0292938853215,0.0238832391626,-0.0112032781384,0.000437260876969,9.53672352971e-05,0.000219280176832,-6.53550051205e-06,-0.0112032781384,0.0162468662151,-0.000588838226346,-0.000190890697197,-6.99537762009e-05,-1.05201253883e-05,0.000437260876969,-0.000588838226346,0.000402888863267,1.02226711701e-05,-4.2448692068e-06,2.7456127939e-06,9.53672352971e-05,-0.000190890697197,1.02226711701e-05,5.31019391844e-06,6.99439165735e-07,8.02693649765e-07,0.000219280176832,-6.99537762009e-05,-4.2448692068e-06,6.99439165735e-07,5.35539104217e-06,6.94381182016e-07,-6.53550051205e-06,-1.05201253883e-05,2.7456127939e-06,8.02693649765e-07,6.94381182016e-07,1.13818223975e-05
1618074013684680213,3006,1618074013619315793,/map,/base_link,-0.0562626520534,0.0657832679962,0.137160071478,-0.0327083946187,-0.0392392909134,-0.99791558631,0.0394324938381,10000.0790059,-0.0282890571508,-0.0111327381297,0.000700367511908,0.00154793728487,-0.00076135832924,-0.0282890571508,10000.0359462,-0.00097112709666,-0.000831563824567,-0.000643015795717,0.000386290751591,-0.0111327381297,-0.00097112709666,10000.0062416,-2.30289463023e-05,-0.000100429178527,9.38037294594e-05,0.000700367511908,-0.000831563824567,-2.30289463023e-05,4.53650599026e-05,1.68627785829e-05,-1.53356799058e-05,0.00154793728487,-0.000643015795717,-0.000100429178527,1.68627785829e-05,5.92701535005e-05,-1.94510226743e-05,-0.00076135832924,0.000386290751591,9.38037294594e-05,-1.53356799058e-05,-1.94510226743e-05,0.000552907076916,0.155043248828,-0.0824200864654,0.0250959427453,0.00875459988931,-0.00741443496585,-0.00486694353171,0.0239828363625,-0.0112436013655,0.000436081106858,9.55685027123e-05,0.000219900206537,-6.47763182426e-06,-0.0112436013655,0.0163210309792,-0.000592714199694,-0.000191480520222,-7.00569522898e-05,-1.0590844463e-05,0.000436081106858,-0.000592714199694,0.00040382754726,1.02651702315e-05,-4.2722554857e-06,2.75022587554e-06,9.55685027123e-05,-0.000191480520222,1.02651702315e-05,5.3150237156e-06,6.99423660027e-07,8.02763617569e-07,0.000219900206537,-7.00569522898e-05,-4.2722554857e-06,6.99423660027e-07,5.3600043318e-06,6.95363134015e-07,-6.47763182426e-06,-1.0590844463e-05,2.75022587554e-06,8.02763617569e-07,6.95363134015e-07,1.13822223487e-05
1618074013684683889,3007,1618074013624220792,/map,/base_link,-0.0573244285884,0.0662047636332,0.137343973076,-0.0327302316747,-0.0392297912265,-0.997918349862,0.0393538107793,10000.0793736,-0.0284413062635,-0.0111688885465,0.000703178568885,0.00155477073387,-0.000764955637809,-0.0284413062635,10000.0361191,-0.000966055315087,-0.000836105500139,-0.000645468906694,0.000388015390034,-0.0111688885465,-0.000966055315087,10000.0062628,-2.30620448037e-05,-0.000100613406987,9.39982831118e-05,0.000703178568885,-0.000836105500139,-2.30620448037e-05,4.54935058616e-05,1.68932085885e-05,-1.53698389977e-05,0.00155477073387,-0.000645468906694,-0.000100613406987,1.68932085885e-05,5.94123091813e-05,-1.95242191879e-05,-0.000764955637809,0.000388015390034,9.39982831118e-05,-1.53698389977e-05,-1.95242191879e-05,0.000553038082232,0.153219720873,-0.0821303881958,0.0252602874657,-0.00433502148931,-0.0109028563484,-0.00749974727773,0.0240861764647,-0.0112846547399,0.000433799947677,9.57861975692e-05,0.000220541328942,-6.43528541779e-06,-0.0112846547399,0.0163957149213,-0.000595421451297,-0.000192077625579,-7.01537656196e-05,-1.06544362727e-05,0.000433799947677,-0.000595421451297,0.000404693830085,1.02943618771e-05,-4.30791616389e-06,2.75444130338e-06,9.57861975692e-05,-0.000192077625579,1.02943618771e-05,5.31992768361e-06,6.99436095378e-07,8.02696114322e-07,0.000220541328942,-7.01537656196e-05,-4.30791616389e-06,6.99436095378e-07,5.36475934032e-06,6.9617733244e-07,-6.43528541779e-06,-1.06544362727e-05,2.75444130338e-06,8.02696114322e-07,6.9617733244e-07,1.13827076065e-05
1618074013684692907,3008,1618074013629089296,/map,/base_link,-0.0583569791864,0.0665993985973,0.137537244185,-0.0327486966556,-0.0392234615065,-0.997922121008,0.0392489915397,10000.0797795,-0.0286088411847,-0.0111970988597,0.000705975788254,0.00156157438754,-0.000768555537325,-0.0286088411847,10000.0363331,-0.000980750942606,-0.000840631979837,-0.000647908795993,0.00038974851098,-0.0111970988597,-0.000980750942606,10000.0062835,-2.30950249929e-05,-0.000100796701716,9.41923502317e-05,0.000705975788254,-0.000840631979837,-2.30950249929e-05,4.5621155403e-05,1.69233776213e-05,-1.54042608888e-05,0.00156157438754,-0.000647908795993,-0.000100796701716,1.69233776213e-05,5.95534566314e-05,-1.95976273862e-05,-0.000768555537325,0.00038974851098,9.41923502317e-05,-1.54042608888e-05,-1.95976273862e-05,0.000553165392959,0.153412795234,-0.0815262748415,0.0271059315854,-0.00346001212304,-0.0100280646501,-0.019728347398,0.024190285723,-0.0113250633117,0.000431689141696,9.60126932887e-05,0.000221182294586,-6.39114048358e-06,-0.0113250633117,0.0164688761386,-0.000598211640337,-0.000192666062081,-7.02376461454e-05,-1.07184782522e-05,0.000431689141696,-0.000598211640337,0.000405564857289,1.03246307787e-05,-4.34234028065e-06,2.7585967733e-06,9.60126932887e-05,-0.000192666062081,1.03246307787e-05,5.32479549532e-06,6.99446351433e-07,8.02640793544e-07,0.000221182294586,-7.02376461454e-05,-4.34234028065e-06,6.99446351433e-07,5.36947590565e-06,6.96996883998e-07,-6.39114048358e-06,-1.07184782522e-05,2.7585967733e-06,8.02640793544e-07,6.96996883998e-07,1.13831554797e-05
1618074013684700006,3009,1618074013634008224,/map,/base_link,-0.0594095959527,0.066991827174,0.137817419447,-0.0327792347704,-0.0392300126187,-0.997925329189,0.0391352173909,10000.080172,-0.0287853585478,-0.0112285275843,0.000708815505351,0.00156848170706,-0.000772156297379,-0.0287853585478,10000.0365235,-0.000993668774221,-0.000845226616854,-0.000650385967081,0.000391468277992,-0.0112285275843,-0.000993668774221,10000.0063183,-2.31283490825e-05,-0.000100982278606,9.43861490751e-05,0.000708815505351,-0.000845226616854,-2.31283490825e-05,4.57505361425e-05,1.69540963738e-05,-1.54374683742e-05,0.00156848170706,-0.000650385967081,-0.000100982278606,1.69540963738e-05,5.96967540861e-05,-1.96701922928e-05,-0.000772156297379,0.000391468277992,9.43861490751e-05,-1.54374683742e-05,-1.96701922928e-05,0.000553297033164,0.155456868672,-0.082243605389,0.0260513200086,0.00177549391771,-0.0152616048593,-0.0188682323026,0.0242963454804,-0.0113659714652,0.000429261471448,9.62459474919e-05,0.000221833168082,-6.34998958948e-06,-0.0113659714652,0.0165427432523,-0.000601159380784,-0.000193260429363,-7.03199353228e-05,-1.07817275974e-05,0.000429261471448,-0.000601159380784,0.000406454875917,1.03577437892e-05,-4.3806265315e-06,2.76318308188e-06,9.62459474919e-05,-0.000193260429363,1.03577437892e-05,5.32971222116e-06,6.99464088956e-07,8.02542117927e-07,0.000221833168082,-7.03199353228e-05,-4.3806265315e-06,6.99464088956e-07,5.3742519644e-06,6.97791679895e-07,-6.34998958948e-06,-1.07817275974e-05,2.76318308188e-06,8.02542117927e-07,6.97791679895e-07,1.13836528789e-05
1618074013684872163,3010,1618074013638964382,/map,/base_link,-0.0606162875549,0.067692728193,0.137585407869,-0.0327833744965,-0.0392154818172,-0.997930157682,0.0390230282083,10000.0805509,-0.0289366380978,-0.0112592606431,0.000711691591324,0.00157548967376,-0.000775673144236,-0.0289366380978,10000.0366771,-0.000956681332113,-0.000849878230754,-0.000652898516844,0.000393141408086,-0.0112592606431,-0.000956681332113,10000.006287,-2.31621850032e-05,-0.000101169714692,9.45740313424e-05,0.000711691591324,-0.000849878230754,-2.31621850032e-05,4.58812785842e-05,1.69853355862e-05,-1.54691430961e-05,0.00157548967376,-0.000652898516844,-0.000101169714692,1.69853355862e-05,5.98424084896e-05,-1.97389499999e-05,-0.000775673144236,0.000393141408086,9.45740313424e-05,-1.54691430961e-05,-1.97389499999e-05,0.000553429825505,0.159368364732,-0.0811757547446,0.027099990665,-0.00607951758308,-0.00391466879825,-0.0162664143093,0.0244037892206,-0.0114074448372,0.000427638601571,9.64808341716e-05,0.000222493670549,-6.31687945662e-06,-0.0114074448372,0.0166176322754,-0.000604108671386,-0.000193861369845,-7.04046466349e-05,-1.08403646942e-05,0.000427638601571,-0.000604108671386,0.000407352817191,1.03885496335e-05,-4.41009721211e-06,2.76700267576e-06,9.64808341716e-05,-0.000193861369845,1.03885496335e-05,5.33466325168e-06,6.99487784513e-07,8.02391681376e-07,0.000222493670549,-7.04046466349e-05,-4.41009721211e-06,6.99487784513e-07,5.37909861842e-06,6.9848689041e-07,-6.31687945662e-06,-1.08403646942e-05,2.76700267576e-06,8.02391681376e-07,6.9848689041e-07,1.13841953373e-05
