%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1618064622761622808,0,1618064622761487062,,-20.0,-3.619043109,70.1080829503,0.0052644939983,0.410849511454,1.13844708199
1618064622803779827,1,1618064622803678780,,-20.0,-3.43020600452,69.8008169744,0.615860478796,0.747007049789,0.48041121556
1618064622804146906,2,1618064622804009712,,-20.0,-3.28701253651,69.8585742423,0.485189100437,0.750680498009,0.349038956856
1618064622804406966,3,1618064622804322589,,-20.0,-3.58843802438,69.8480109066,-0.0823152069625,0.929225988399,0.828779630838
1618064622844075154,4,1618064622844000046,,-20.0,-3.3849719224,69.3983538109,0.17955824744,0.495991217407,0.523133797157
1618064622844470570,5,1618064622844401312,,-20.0,-3.36637988654,69.3000213158,-0.169650942559,0.4587687775,0.653875989234
1618064622844912722,6,1618064622844843927,,-20.0,-3.10724430354,69.9115774776,0.135780297713,1.11799413625,0.260614810297
1618064622845293434,7,1618064622845230772,,-20.0,-3.72755344217,70.6995088044,0.221906441011,0.864803962473,0.871398859305
1618064622845672374,8,1618064622845614435,,-20.0,-2.6259833182,70.3822964217,0.833521758148,0.611383419642,-0.526822783031
1618064622846122640,9,1618064622846039614,,-20.0,-3.09943502706,70.1620745302,-0.126832005267,0.571170189328,0.34518629337
1618064622846400177,10,1618064622846323283,,-20.0,-3.17575163726,70.6426047046,-0.476441864006,1.01180609118,0.56292421559
1618064622887762624,11,1618064622887694088,,-20.0,-3.37348518068,70.0385204266,-0.0839165702152,0.534904881938,0.519132342907
1618064622888137203,12,1618064622888066879,,-20.0,-3.52409993699,70.0445865719,0.221556274653,0.581647660448,0.562609554555
1618064622931753107,13,1618064622931667922,,-20.0,-3.38493728011,69.8996759272,-0.21526308196,0.638760961508,0.474061464096
1618064622932419088,14,1618064622932343111,,-20.0,-2.88617231781,69.963045121,-0.171851189494,0.817439188483,-0.0503668418058
1618064622933025028,15,1618064622932925931,,-20.0,-2.8845014045,69.9998927328,0.220849943607,0.821874843673,-0.487807335846
1618064622982186283,16,1618064622981854586,,-20.0,-3.60640020756,69.155906662,0.00144405112518,0.228759950501,0.253632927035
1618064622984821997,17,1618064622984510473,,-20.0,-3.05257539512,69.4562967277,-0.0860340687919,0.58140410685,0.121775045522
1618064622986488618,18,1618064622986175632,,-20.0,-3.86440709687,69.016920483,0.437703071417,0.27799218933,0.601888588598
1618064623025309131,19,1618064623024957037,,-20.0,-4.18695050949,69.024148156,-0.0869719834728,0.20401985464,0.434963171012
1618064623027526905,20,1618064623027188231,,-20.0,-4.06444409524,69.1312824074,-0.436427257127,0.33687818435,0.304611471693
1618064623029446687,21,1618064623029164371,,-20.0,-4.93438332618,68.2917886378,0.261779584232,-0.317458855316,0.829231803001
1618064623069444189,22,1618064623069048863,,-20.0,-4.37718734386,63.8813720732,-0.740957998434,-0.0438359285209,0.129953376744
1618064623071435717,23,1618064623071150888,,-20.0,-4.0849843762,62.6777194739,-0.217570378007,-0.741659829691,-0.350238877264
1618064623073851448,24,1618064623073555338,,-20.0,-4.26202444457,61.7071732252,-0.392574983438,-0.96015620396,0.12954642125
1618064623112255427,25,1618064623112023617,,-20.0,-3.79376146139,58.9351373174,0.394239795786,0.00649022816157,-1.22693671325
1618064623113285259,26,1618064623113069515,,-20.0,-3.13102060482,57.8536568966,-0.0423563390135,-0.428270903034,-1.48980829946
1618064623114181872,27,1618064623113997622,,-20.0,-3.7161147704,60.6238292418,0.870823552609,-0.0766758161336,-0.96683602394
1618064623124480862,28,1618064623124345604,,-20.0,-3.34649239542,60.259518309,0.347224025345,0.143517781036,-0.705354992216
1618064623125600168,29,1618064623125477036,,-20.0,-3.86352478625,59.3878774415,0.434583338459,-0.116645361408,-0.531332489845
1618064623168941115,30,1618064623168703068,,-20.0,-3.8466643986,57.366155014,0.828956694923,0.108077045021,-1.01246545933
1618064623170089277,31,1618064623169821091,,-20.0,-3.94693302019,57.0030133152,0.348956036045,0.0665096237693,-0.620455437131
1618064623171259962,32,1618064623171066735,,-20.0,-3.4679261464,55.4121522895,-0.131261877121,-1.15535359123,-0.796061609586
1618064623212907647,33,1618064623212706416,,-20.0,-3.66660274852,53.4567712612,1.13502368895,-0.0992440631062,-0.275540846491
1618064623214427667,34,1618064623214224645,,-20.0,-2.24220601534,52.6159971327,0.611832806284,-0.534797142127,-1.27968662893
1618064623215453137,35,1618064623215243549,,-20.0,-1.73360518088,52.5699250555,1.22338226126,-0.271531435149,-1.76025893132
1618064623257665933,36,1618064623257330007,,-20.0,-2.33740512319,52.3457714683,0.222312583182,0.182114403792,-0.409937682501
1618064623258967942,37,1618064623258710020,,-20.0,-2.46592980895,51.9775979604,1.31393250159,0.184319072782,-0.890456568406
1618064623261016387,38,1618064623260728651,,-20.0,-2.22364223772,51.3308078932,0.746963156099,0.0557373254777,-0.891803743403
1618064623301699769,39,1618064623301459271,,-20.0,-1.77843522065,49.7900396963,1.23021108679,0.418241099955,-0.456831474793
1618064623303581775,40,1618064623303379872,,-20.0,-2.01272564611,49.9495555361,1.58016583923,0.725915373829,0.154575240455
1618064623305110942,41,1618064623304860117,,-20.0,-1.85729349981,49.0807431024,1.88689943951,0.203374138476,-0.193800329605
1618064623345196832,42,1618064623344886155,,-20.0,-1.93477856267,48.7165305693,1.54467426997,0.610880679225,-0.149431269738
1618064623347021761,43,1618064623346780660,,-20.0,-1.73506822815,48.5577531465,1.28358936133,0.700675992198,0.0249735849181
1618064623348276946,44,1618064623348090451,,-20.0,-1.86943710249,48.8932809195,1.41528731224,1.14070695821,-0.019209083247
1618064623389182154,45,1618064623388915260,,-20.0,-2.34922777385,47.702597781,1.76967556613,1.55481944601,0.284920496545
1618064623390745908,46,1618064623390535274,,-20.0,-2.05482956695,46.8500031144,1.3341880505,1.1213327443,0.285448864673
1618064623392334468,47,1618064623392102200,,-20.0,-2.93374488132,46.8549545332,0.898364151197,1.03578457211,1.24724211825
1618064623433147357,48,1618064623432855099,,-20.0,-1.44893908448,46.580276848,-0.412066797175,1.49702518304,0.5085167969
1618064623435089750,49,1618064623434811774,,-20.0,-1.42989578037,46.546505836,0.242475933135,1.58813901032,0.552934926522
1618064623436208524,50,1618064623435962107,,-20.0,-1.43927317115,45.7466492533,0.198839787272,0.761563033519,0.727483097728
1618064623476989119,51,1618064623476752179,,-20.0,-1.84495785012,45.9220266405,0.331041912811,1.922459584,0.860834241109
1618064623478390181,52,1618064623478144792,,-20.0,-1.48733190299,45.88926193,-0.935173509351,1.97103126798,1.07867719381
1618064623480561390,53,1618064623480324968,,-20.0,-1.46829288942,45.205455673,0.112093427844,1.31982692169,0.51198315455
1618064623521356992,54,1618064623521101367,,-20.0,-2.26073130779,44.1327688895,-0.456468657451,1.12571310657,0.560170352535
1618064623523671561,55,1618064623523428675,,-20.0,-2.52677946745,44.0754533728,-0.544179639206,1.34683924186,0.604980630178
1618064623525505901,56,1618064623525261411,,-20.0,-1.76083235936,44.3003558759,-0.986389519028,1.48192340782,0.649505121301
1618064623565028019,57,1618064623564798536,,-20.0,-2.10963414946,42.8840554692,-0.468369663794,1.28540760299,0.305220508548
1618064623566843314,58,1618064623566627043,,-20.0,-1.86044935691,43.5012463888,-1.12382766429,2.07563287288,0.34897139265
1618064623568400653,59,1618064623568100074,,-20.0,-2.02809143228,42.7453743484,-1.4304655693,1.46892926854,0.348277689725
1618064623608998410,60,1618064623608705009,,-20.0,-1.88716819373,42.1044412765,-1.04566313396,1.45058465866,-0.0462937919282
1618064623611059475,61,1618064623610778847,,-20.0,-1.70763274778,41.4877581529,-1.35220385689,1.06107819944,-0.0905140278128
1618064623612143386,62,1618064623611916919,,-20.0,-2.37219243488,41.4208288152,-0.392746327745,1.23915113727,-0.134791255202
1618064623653224359,63,1618064623652966846,,-20.0,-1.13425566762,39.7729796568,-1.09713176159,0.653465795456,-1.49191628326
1618064623655461433,64,1618064623655224989,,-20.0,-1.85587306242,40.6239365431,-1.58164156625,1.27019102528,-0.446271087386
1618064623657534435,65,1618064623657324893,,-20.0,-1.77103061918,40.534367044,-1.36459607966,1.31775134526,-0.753120473976
1618064623697420839,66,1618064623697139321,,-20.0,-1.98608680594,38.9821223059,-1.41515198155,0.817491713881,-0.23229718445
1618064623699235719,67,1618064623699021692,,-20.0,-1.8145605742,39.6772909616,-1.11063589614,1.65068033047,-0.320710738716
1618064623700628133,68,1618064623700431618,,-20.0,-1.3488408176,39.6648336126,-1.11153636784,1.74231056649,-0.71446236441
1618064623742543364,69,1618064623742276571,,-20.0,-1.96244453499,37.6426505283,-1.02773662292,0.935563741431,0.113069022672
1618064623743945989,70,1618064623743716690,,-20.0,-1.87198973371,37.9981498842,-1.15952753773,1.46242804767,0.330936922081
1618064623745768552,71,1618064623745548768,,-20.0,-2.96761827921,38.1144774938,-1.33509574241,1.72731349065,1.37930203608
1618064623785293034,72,1618064623784994187,,-20.0,-0.457799982399,36.4493932979,-0.903100298526,1.13918248502,0.115663845022
1618064623787135640,73,1618064623786886161,,-20.0,-1.68867125827,36.7971812547,0.711613738306,1.84085623734,0.857655035149
1618064623789050140,74,1618064623788864507,,-20.0,-1.15959990781,36.895285526,-0.248502455091,2.10636314892,1.03258320092
1618064623829286762,75,1618064623829043734,,-20.0,-1.26900195689,36.1322038764,-0.991490519986,2.08840692757,1.65373584132
1618064623831259237,76,1618064623830935949,,-20.0,-1.31770458544,35.9540860567,0.0558455541152,2.22331131069,1.26155688096
1618064623833685895,77,1618064623833479172,,-20.0,-1.7849573487,35.6382371044,0.186882718692,2.09574846365,1.78672410909
1618064623872442217,78,1618064623872270507,,-20.0,-1.08986270328,34.7008517447,0.145560336164,2.16275526238,1.57995798324
1618064623873252742,79,1618064623873100344,,-20.0,-1.01558934638,34.9015442338,0.14572170053,2.34136642156,1.62424010918
1618064623874970844,80,1618064623874039270,,-20.0,-1.10549971938,34.4418345167,0.713572612469,2.03932170057,1.27638971096
1618064623920020825,81,1618064623919891975,,-20.0,-1.22184252015,33.3772584072,-0.026919627329,1.75783478289,1.20138588859
1618064623920769645,82,1618064623920685257,,-20.0,-1.15556248706,34.3821421384,-0.332535676088,2.59156534084,0.982952917775
1618064623921161205,83,1618064623921066722,,-20.0,-0.0685747894284,33.7196972615,-0.594663005644,1.89720996561,0.153045735653
1618064623963976894,84,1618064623963763808,,-20.0,-0.45114449515,32.4409785414,-0.0281765161305,1.53290266301,-0.275659805393
1618064623964461372,85,1618064623964370982,,-20.0,-0.656637303068,32.7299225879,0.0153866010128,1.97296873341,-0.494232061742
1618064623965003712,86,1618064623964913569,,-20.0,-0.87783405551,33.0611751575,0.0588899249796,2.45759545252,-0.320636380997
1618064624008054332,87,1618064624007919963,,-20.0,-1.78162538459,32.103937549,0.0136391059289,2.18182813113,-1.11223137018
1618064624008493908,88,1618064624008369980,,-20.0,-1.45354611139,31.8022797268,0.14451961158,2.14202651447,-1.46180259435
1618064624009031739,89,1618064624008911506,,-20.0,-1.88382442586,31.4225915757,0.0133767846749,1.92742703621,-1.20106166011
1618064624054162993,90,1618064624053753726,,-20.0,-1.74422867794,30.3750494821,-1.56107171479,1.55875700895,-2.0004437561
1618064624056117709,91,1618064624055769294,,-20.0,-0.743549223171,29.6919008865,-1.04631869962,1.43111758891,-2.13172818971
1618064624057665364,92,1618064624057307097,,-20.0,-1.02761592942,30.291889822,-0.916222376571,2.00177235393,-2.04501352727
1618064624065892624,93,1618064624065572417,,-20.0,-0.706927226701,30.1838499249,-0.829662222797,2.04908726753,-2.65734743794
1618064624067945251,94,1618064624067627921,,-20.0,-0.957016132697,30.231447133,-0.961562071281,2.31503773434,-2.13552138303
1618064624109217638,95,1618064624108899501,,-20.0,-0.899181484122,29.4007547668,-0.659674799291,2.28951692409,-1.66870085537
1618064624112130531,96,1618064624111845675,,-20.0,-0.382142415224,29.1018842302,-1.27151482095,2.11862406118,-1.97592772261
1618064624113026996,97,1618064624112758121,,-20.0,-1.3917259168,28.5716527193,-0.355692158838,1.68508499057,-1.58374855977
1618064624153037749,98,1618064624152838244,,-20.0,-0.891800797563,28.4498674925,-1.45238177202,1.9219151162,-1.1978786536
1618064624155568290,99,1618064624155377845,,-20.0,-1.40592642516,28.0492214858,-0.842254628932,1.9251649626,-0.938030509929
1618064624156621487,100,1618064624156428980,,-20.0,-0.796819619563,27.6001185196,-1.4104648198,1.62253915058,-1.37704721804
1618064624197536604,101,1618064624197302175,,-20.0,-1.11462075743,26.3661823536,-1.4673491054,1.37715947908,0.457367604099
1618064624198448452,102,1618064624198217011,,-20.0,-0.807908838611,25.7858080572,-1.8174927184,0.767395234848,0.721131402676
1618064624199965335,103,1618064624199741498,,-20.0,-1.24494986392,25.527458379,-1.4256412074,0.943260216852,1.15985928685
1618064624241449512,104,1618064624241210808,,-20.0,-1.49588368725,25.0718150729,-2.56752101822,0.911673339895,1.77577327334
1618064624242791419,105,1618064624242582979,,-20.0,-1.45479744586,24.9602021297,-2.91832839738,0.956964759698,1.95060206678
1618064624244068887,106,1618064624243831498,,-20.0,-1.51397334084,24.1152373129,-1.78482266096,0.477849057887,1.55862159848
1618064624284309891,107,1618064624284176435,,-20.0,-1.31183921782,24.0313696242,-2.01192713132,1.10012544087,2.18545189625
1618064624285107568,108,1618064624285010326,,-20.0,-1.1123870229,23.6686765488,-1.83839697372,0.664823560323,1.8829937263
1618064624285686719,109,1618064624285591571,,-20.0,-1.74321805248,24.0937798593,-0.79164231305,1.01543433285,2.06081841073
1618064624327941786,110,1618064624327845575,,-20.0,-0.558270917246,22.824249208,-2.06729003243,0.590276080304,1.60178679101
1618064624328271102,111,1618064624328195369,,-20.0,-1.33706498189,23.1357790681,-2.19968561026,0.940951394955,2.25872952007
1618064624328643873,112,1618064624328509938,,-20.0,-1.12284491362,23.1409371881,-2.070019545,0.811464819711,1.95521519669
1618064624372053706,113,1618064624371974029,,-20.0,0.719813466218,22.7595139764,-1.24908237078,1.1271533105,-0.229269861165
1618064624372417449,114,1618064624372277577,,-20.0,0.586479592827,23.2689024278,-1.11885146257,1.3912309136,-0.31801373432
1618064624372730939,115,1618064624372637410,,-20.0,0.176466139193,22.5833426138,-1.556244498,0.737978354494,0.160719104017
