%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616943299712270696,104113,1616943299632896900,/base_link,-3.49090696689,1.29801945467,-7.15416313792,0.0476651818839,0.193951678438,-0.827970896723
1616943299712273452,104114,1616943299633712053,/base_link,-3.36979170125,0.925048950788,-6.83153035387,-0.258006389459,0.412406384278,-0.217651347317
1616943299712342221,104115,1616943299634341001,/base_link,-3.42155340664,1.69032307375,-6.82651113404,-0.388913881195,0.369140742779,-0.960084151528
1616943299712360953,104116,1616943299677031040,/base_link,-3.03028832909,0.997729418314,-6.37237547042,-0.565232265503,0.501766274576,0.125101734036
1616943299712423119,104117,1616943299677937984,/base_link,-3.26303443973,1.25689336525,-6.85348159509,-0.47812484849,-0.0217427685893,-0.0501583338463
1616943299712446722,104118,1616943299678574085,/base_link,-3.3229877718,1.36504393373,-7.24525681409,-0.478305831511,-0.239935081192,-0.0945048842529
1616943299721508816,104119,1616943299720933914,/base_link,-2.78663344926,1.85055814381,-5.82505814519,-0.522679419842,0.808477638147,-0.316127891089
1616943299721972555,104120,1616943299721703052,/base_link,-2.97400202037,1.71414292023,-6.26299794016,-0.872085267366,0.416049487183,0.163305619971
1616943299722503302,104121,1616943299722245931,/base_link,-3.33058438304,2.19993699365,-7.05295084998,-0.959554269192,-0.282153082839,-0.14261578194
1616943299729505378,104122,1616943299729022026,/base_link,-2.87321734691,2.04576543687,-7.05593971577,-1.08865278855,0.243465680414,-0.405039112055
1616943299729990351,104123,1616943299729767084,/base_link,-3.0360668145,0.931398741298,-7.38733724711,-0.565382892092,-0.0620256064654,0.467485640007
1616943299773325134,104124,1616943299772819042,/base_link,-3.07138834238,1.83698048027,-7.40080189661,-1.30821325196,-0.367187027636,0.0288487351368
1616943299773892855,104125,1616943299773663043,/base_link,-2.85133161707,1.5058572456,-7.08650354953,-1.09043765008,0.0692168530067,0.421062223893
1616943299774612425,104126,1616943299774291038,/base_link,-3.04155478809,1.85456665219,-7.3819354812,-1.09069919897,-0.279918849814,0.114970659419
1616943299817666811,104127,1616943299817214012,/base_link,-2.78714831472,1.78432774998,-7.38133125867,-0.481869547453,-0.192642222018,0.284889907137
1616943299818609484,104128,1616943299818108081,/base_link,-2.9520603823,1.75355166634,-7.91140315078,-1.26769704023,-0.672963947639,0.633212188572
1616943299819230818,104129,1616943299818888902,/base_link,-2.73971116509,2.30743230601,-7.46910202874,-1.39894986958,-0.323991135412,0.283352304465
1616943299861512365,104130,1616943299860965013,/base_link,-2.80579656192,2.4499301092,-7.48532724068,-0.658940382237,-0.325162236552,0.105684508109
1616943299862047614,104131,1616943299861810922,/base_link,-2.48467954749,2.86230217364,-6.86406163949,-1.2265022105,0.198604533779,0.061579075951
1616943299862738925,104132,1616943299862399101,/base_link,-2.22216605215,2.58520307683,-6.50063982871,-1.18325718687,0.54801818858,0.32306689416
1616943299909476183,104133,1616943299908972978,/base_link,-2.23969085615,1.72534281672,-7.85297728685,-0.702578334733,-0.279239728958,0.580281500814
1616943299910231574,104134,1616943299909940004,/base_link,-2.38913887846,1.71612352136,-7.80272039579,-0.222658074748,-0.410402874867,0.405590997544
1616943299911011957,104135,1616943299910747051,/base_link,-2.39025401819,1.46376029645,-7.75955457037,-0.310045473796,-0.323415148972,0.754663676181
1616943299955601760,104136,1616943299953239917,/base_link,-2.27840325637,2.66011355332,-7.96590618762,-1.35765661176,-0.45593699524,0.278010050055
1616943299955904612,104137,1616943299955130100,/base_link,-2.3849628044,3.09219866384,-7.9753367831,-1.18313415719,-0.630877433723,-0.201129047045
1616943299958781532,104138,1616943299956496000,/base_link,-1.98940628226,2.59082232135,-7.20244380782,-0.703209628222,0.198165598384,0.105303704814
1616943299997570130,104139,1616943299996910095,/base_link,-1.97228037876,2.28865364919,-7.82030851818,-0.656556471417,0.109935673219,0.112644309892
1616943299998314323,104140,1616943299997920036,/base_link,-1.78362076853,2.71950075209,-7.32455225333,-0.743893852403,0.502926892221,-0.236259499179
1616943299999153514,104141,1616943299998805046,/base_link,-1.99856681784,2.44256349156,-7.75488224123,-1.00598438486,0.197613624089,0.112780449283
1616943300041391942,104142,1616943300040937900,/base_link,-2.2848958363,2.1505178643,-8.8224855985,-0.788580244655,-0.675285887412,0.285337663729
1616943300042240459,104143,1616943300041917085,/base_link,-2.17289537819,1.238114397,-8.7037979873,-0.352529108881,-0.413740460979,0.939394158161
1616943300042865673,104144,1616943300042624950,/base_link,-1.91405578377,1.38064290876,-8.40972915951,-0.265356314828,-0.0210731843624,0.764402955809
1616943300049516221,104145,1616943300049181938,/base_link,-1.75473166092,1.76517858914,-7.99430504341,-0.527340312737,0.240879197538,0.589248795369
1616943300050598549,104146,1616943300050188064,/base_link,-1.85066060799,1.85644340623,-8.11742841191,-0.134739185684,0.110070741259,0.370514250615
1616943300097500018,104147,1616943300096971035,/base_link,-1.73107635766,1.83785965457,-8.53128247605,-0.309629266234,0.023164727857,0.544100852309
1616943300098245034,104148,1616943300097985029,/base_link,-2.13121081113,1.61473849025,-9.20475474291,-0.00409177991769,-0.631811429302,0.63187519861
1616943300099749280,104149,1616943300098748922,/base_link,-1.82375636846,0.952874434682,-8.52129502938,0.47611202582,-0.0211737174024,0.938170432581
1616943300144896358,104150,1616943300141706943,/base_link,-1.89328481925,1.27489719067,-9.00907345949,0.434526796972,-0.416055872974,0.552989093941
1616943300144898967,104151,1616943300143215894,/base_link,-1.91948310338,1.10380429899,-9.08258621484,0.260179289721,-0.503735795346,0.771798672692
1616943300144915656,104152,1616943300144073009,/base_link,-1.44719079696,0.608815730915,-8.27576447768,0.347641861274,0.150625845796,1.12157121866
1616943300185429584,104153,1616943300184899091,/base_link,-1.13689961816,0.824021567751,-8.58157116152,0.0883563357737,0.630898591992,0.421983570075
1616943300186411971,104154,1616943300185959100,/base_link,-1.38703456053,0.270385491158,-9.04250556885,0.26292231835,0.194535600065,0.858568240681
1616943300187168610,104155,1616943300186866044,/base_link,-1.31232613794,0.761824356243,-8.83315678443,0.525003121729,0.41282031974,0.247959532421
1616943300235655607,104156,1616943300230962038,/base_link,-1.52417686285,1.02049417141,-9.19773838627,0.657698736921,0.19427205256,-0.44639465879
1616943300235665042,104157,1616943300232876062,/base_link,-1.4456763666,0.69528181783,-9.1869490911,0.39605284421,0.0632682728091,0.034325227233
1616943300235670937,104158,1616943300233903884,/base_link,-1.45977470694,0.749072229891,-9.23844166059,0.439992289016,-0.155100209659,-0.139363619373
1616943300237551194,104159,1616943300237138032,/base_link,-1.29179620842,0.854342598645,-8.99427917191,0.614852756872,0.193973050882,-0.444054418112
1616943300238332180,104160,1616943300238097906,/base_link,-1.38786994678,0.16418905709,-8.73067566398,0.789565225978,0.368532004051,0.167549797473
1616943300281312900,104161,1616943300280879974,/base_link,-1.26126463035,1.18639800701,-8.73021480235,-0.0824219254903,0.499166690238,-0.61562896639
1616943300281933762,104162,1616943300281688928,/base_link,-1.2273079393,1.11901221718,-8.88700409267,0.0048818523475,0.543056041826,-0.571666640183
1616943300282713699,104163,1616943300282351016,/base_link,-1.02061447703,-0.50231690033,-8.57702848675,0.52957945304,1.0237185572,0.432539648795
1616943300329372853,104164,1616943300328974008,/base_link,-1.5050695746,0.33119870006,-9.29946594783,0.0513779616934,0.0198580649491,-0.129403205613
1616943300330457661,104165,1616943300329993009,/base_link,-1.2549442265,0.346670398891,-8.98978361785,0.444329459318,0.368996942993,-0.346808838316
1616943300331215545,104166,1616943300330954074,/base_link,-1.27837902837,-0.466591425234,-8.73945696425,0.357141256802,0.456291687976,0.395752372179
1616943300373945075,104167,1616943300373111963,/base_link,-1.37656679302,-0.653351147581,-8.41824674101,-0.0783040475579,0.281099119335,0.793494580405
1616943300375164197,104168,1616943300374524116,/base_link,-1.25739490697,-0.55116845263,-8.2585856337,0.489208354724,0.499301743288,0.488839328399
1616943300375955111,104169,1616943300375443935,/base_link,-1.5198137057,-0.22398492697,-8.70252746166,0.314920398195,-0.0681227741799,0.271328736668
