%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1616942339594056697,35539,1616942339568916082,/base_link,1.15776884611,-3.4378242117,5.66599004137,0.382608562228,0.00167124766613,0.0846891100642
1616942339594061688,35540,1616942339569818019,/base_link,1.35531557702,-3.53117298868,6.4540290317,0.557629879984,0.482519179342,0.0857038084888
1616942339594130854,35541,1616942339570821046,/base_link,1.01303730052,-4.13229927864,5.92297303899,0.558044641558,0.0464496198756,0.610789067159
1616942339613239699,35542,1616942339612831115,/base_link,0.914528601699,-4.6109749236,7.00301816782,1.2604526295,0.657221681787,0.702238818556
1616942339613793260,35543,1616942339613560914,/base_link,0.681767918924,-3.57388114035,6.4399706698,0.912162019716,0.177425531906,-0.213981959526
1616942339614398370,35544,1616942339614156007,/base_link,0.76064107252,-3.54550990984,6.53771944418,-0.178883076138,0.308725628823,0.265968106837
1616942339617262004,35545,1616942339616878032,/base_link,0.76708921563,-3.68252368659,6.63720653432,0.126622415906,0.221685810264,0.22250116706
1616942339617730171,35546,1616942339617503881,/base_link,0.833031124566,-4.02979447137,6.58556247187,0.650601874266,0.265556594539,0.222594390751
1616942339661247860,35547,1616942339660835027,/base_link,0.992416600643,-3.94771213508,7.39771465297,0.608250795283,0.878175063514,0.0892222859148
1616942339661971958,35548,1616942339661670923,/base_link,0.962531544643,-3.93943036717,7.43385546094,1.00147631797,0.704297447266,-0.21724870718
1616942339662521045,35549,1616942339662298917,/base_link,1.1677434261,-3.88596791307,7.60715454254,0.608969378737,0.879774304912,-0.0875064794613
1616942339712246033,35550,1616942339708933115,/base_link,0.0369235753205,-3.77297872732,7.16798395562,1.0118563525,-0.116945411547,-0.785547325911
1616942339712253168,35551,1616942339709862947,/base_link,0.240867674919,-4.65078799162,7.36191574645,1.36179187743,0.0578091796191,0.00111698892128
1616942339712263747,35552,1616942339710823059,/base_link,0.520711512483,-5.0705886145,7.73626522719,1.23180053704,0.582520869392,0.482573606104
1616942339758476516,35553,1616942339757889986,/base_link,0.508486486742,-4.4754323419,7.97170109475,0.450612506288,0.631055709658,-0.126577017048
1616942339759495364,35554,1616942339759083032,/base_link,0.455841943137,-4.56352665868,7.96300747228,0.974805985687,0.588090611236,-0.257814206903
1616942339760305368,35555,1616942339759958028,/base_link,0.105890256048,-4.64100338942,7.14246154418,0.538685183529,-0.0230542666129,-0.0399732934311
1616942339793382447,35556,1616942339792979001,/base_link,0.224689081109,-4.10361838055,7.58450333157,-0.203288592326,0.369938449819,-0.258875988375
1616942339794479132,35557,1616942339794025897,/base_link,0.325208140965,-4.25907765125,7.63173876147,0.0147176801458,0.370178814085,-0.216006029439
1616942339837872061,35558,1616942339837318897,/base_link,0.445983632434,-4.12026319179,7.59563195828,0.582597880961,0.457791512047,-0.396095621145
1616942339838747610,35559,1616942339838378906,/base_link,0.462056918852,-4.45862508709,7.60321718446,0.975571069058,0.457826305985,-0.266882389296
1616942339839707648,35560,1616942339839354991,/base_link,0.0239847713206,-4.89720342244,7.86202743482,0.802243007318,0.0611795945395,0.167759647293
1616942339887266102,35561,1616942339885788917,/base_link,0.349773126709,-3.93701761248,7.98113876161,0.456543332358,1.02187099362,0.336384720251
1616942339887729947,35562,1616942339887341022,/base_link,-0.121812561551,-4.02996283148,7.2843299965,0.544301276961,0.2806904259,0.424892412778
1616942339889133749,35563,1616942339888355016,/base_link,-0.093488606568,-3.33823821476,7.39731460987,0.501215611549,0.49971731489,-0.0978822107781
1616942339929740357,35564,1616942339929259061,/base_link,-0.178334973354,-3.98424874083,7.28036344392,0.503298702724,0.548172382952,0.738351726224
1616942339931020619,35565,1616942339930557966,/base_link,-0.347947140804,-3.78932170233,6.69492013871,0.459969966854,0.0681498786415,0.564041097664
1616942339931877330,35566,1616942339931524038,/base_link,-0.0154645540996,-3.97029875916,7.28846778537,0.72217939389,0.592447493407,0.564027129282
1616942339969650511,35567,1616942339969053983,/base_link,-0.166916415393,-3.49205682779,7.2358463405,-0.325372431,0.505638542242,0.650640848743
