%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1618067471138798628,0,1618067471138397175,,-4.61001538715,-10.0,22.3245020903,1.3273252191,-1.59367399987,-2.25330740048
1618067471140845851,1,1618067471140515228,,-4.420699683,-10.0,22.7311212926,1.32859017235,-1.16006088976,-1.68725308116
1618067471182027475,2,1618067471181702446,,-4.98578720206,-10.0,21.5580378064,1.16547197377,-1.93222706832,-1.82843621818
1618067471184720255,3,1618067471184437187,,-4.64547644548,-10.0,22.0435094031,1.73461945795,-1.36826737947,-1.74238396546
1618067471185847738,4,1618067471185551531,,-4.7579494358,-10.0,21.9248509064,1.3869588259,-1.54644184845,-1.65625593993
1618067471226492751,5,1618067471226194225,,-4.27921060378,-10.0,23.3885315541,1.66170871811,-1.52518940733,-1.83754063512
1618067471227840995,6,1618067471227554540,,-4.72021733933,-10.0,22.4150450465,1.4448837762,-2.36016359948,-1.22720721163
1618067471230077067,7,1618067471229736211,,-4.35521183336,-10.0,23.1685298058,1.92711664735,-1.70984907783,-1.66463187107
1618067471269119738,8,1618067471268779118,,-4.46791080809,-10.0,22.5375317606,1.41254728832,-1.73464557817,-1.58286104307
1618067471270776261,9,1618067471270522022,,-4.60564023812,-10.0,22.0557772519,1.89449927407,-2.13257796045,-1.27803945744
1618067471272368577,10,1618067471272112217,,-4.56497012557,-10.0,22.1701150922,1.28510649313,-2.00675691869,-1.67192335882
1618067471313833182,11,1618067471313557257,,-4.32338584378,-10.0,22.5996555032,1.64559127583,-1.42071601005,-1.63584956222
1618067471315019625,12,1618067471314760349,,-4.52561670553,-10.0,22.2970771343,1.38487578098,-1.6425903168,-0.981464109377
1618067471316986692,13,1618067471316661766,,-4.6547964201,-10.0,22.372208363,1.60490469393,-1.60268388996,-1.59346628306
1618067471357897875,14,1618067471357545900,,-3.90942229857,-10.0,24.1501923113,1.61562902059,-1.09156985987,-0.808452746667
1618067471359607164,15,1618067471359334813,,-4.37616568642,-10.0,23.2195697694,1.83543927297,-1.57486152632,-0.720844787439
1618067471361472476,16,1618067471361215089,,-4.6033088426,-10.0,23.2717820182,1.70664934541,-1.35970818404,-1.59514305686
1618067471401296785,17,1618067471400982989,,-4.39726337328,-10.0,22.0398817557,1.84612656802,-1.33569510477,-0.67396483701
1618067471403420333,18,1618067471403138450,,-4.20475998653,-10.0,21.9825595058,1.58524632661,-1.0319242282,-1.15134419125
1618067471404867944,19,1618067471404635954,,-3.98559076446,-10.0,22.1587761311,1.32354819041,-0.727102482094,-0.842061535123
1618067471445318747,20,1618067471444981820,,-4.28209946684,-10.0,20.7473605586,2.50481617228,-1.07743143133,-0.0316056501227
1618067471447552284,21,1618067471447320976,,-4.33641783256,-10.0,20.2091142581,2.28859042234,-1.166565026,-0.161035281719
1618067471448665797,22,1618067471448460223,,-4.3073094818,-10.0,19.8513507987,2.0282259454,-1.16836477147,-0.508143914576
1618067471489027002,23,1618067471488673464,,-3.31361326949,-10.0,20.8880540986,1.11491883932,0.0273305734478,1.04841171141
1618067471491134639,24,1618067471490876203,,-3.53544854474,-10.0,20.3424357614,0.633741283261,-0.189415471377,0.879056043836
1618067471492948256,25,1618067471492605312,,-3.52514110909,-10.0,20.0507835872,0.457608720131,-0.187984745285,0.754147825496
1618067471532543097,26,1618067471532270294,,-3.38450246363,-10.0,19.5706856393,1.41149973142,0.61516428882,1.17825379219
1618067471534148188,27,1618067471533936318,,-3.34205901768,-10.0,19.5942047464,1.01756749275,0.837666333044,1.27204018358
1618067471535349811,28,1618067471535187858,,-3.31966045253,-10.0,19.3823375398,1.54060193466,0.929561988829,1.45298586326
1618067471575394291,29,1618067471575291312,,-3.38634049949,-10.0,17.994986521,0.609463874885,1.65850187156,0.965355017401
1618067471575577003,30,1618067471575502579,,-3.22230466721,-10.0,17.5978263687,0.0844239522568,1.57674487118,0.0961767669513
1618067471576097821,31,1618067471576018539,,-3.41703957428,-10.0,17.2464418619,0.388747042617,1.23239073318,0.404389584609
1618067471619306045,32,1618067471619203066,,-3.71771949498,-10.0,16.0155630263,-0.276607374197,1.30950443644,-0.220431085397
1618067471620188256,33,1618067471620086910,,-2.74610414192,-10.0,17.4118794028,-0.276324229692,1.02050178378,0.134659129928
1618067471620447543,34,1618067471620383966,,-2.63189627665,-10.0,17.4772494222,0.114682405047,1.24311752962,0.705602086907
1618067471665103737,35,1618067471664884394,,-2.72959268547,-10.0,16.2153228019,0.146872493176,1.40344482213,-0.624906233341
1618067471666603645,36,1618067471666345087,,-2.8857546706,-10.0,15.8213861411,-0.334644917983,1.05776981187,-0.841020323678
1618067471668374876,37,1618067471668166616,,-2.84888431468,-10.0,15.7174619875,-0.117825834843,1.14875158131,-0.402993612338
1618067471707561051,38,1618067471707459402,,-2.97636492875,-10.0,14.9399886751,0.619421772465,0.911304363583,-0.309777804922
1618067471708880455,39,1618067471708792060,,-3.04675113256,-10.0,15.0524651157,-0.298369134256,0.826650131544,-0.918030618729
1618067471709187531,40,1618067471709111301,,-2.93251825094,-10.0,15.0119065297,0.0494586314134,0.916854265677,-1.08952213181
1618067471751226753,41,1618067471751148105,,-3.10477636594,-10.0,15.4294036671,0.351505389457,0.723836910294,-0.414675731339
1618067471751796565,42,1618067471751737004,,-3.01056607766,-10.0,15.4411508843,0.0455952144397,0.901049592027,-1.15621285784
1618067471752301235,43,1618067471752247657,,-2.75561648918,-10.0,15.8616428415,0.481699758498,1.38495571398,-0.806861042387
1618067471795260093,44,1618067471795174986,,-3.0253864915,-10.0,15.4462813621,0.476958660491,1.32124425666,-0.057702565204
1618067471795618465,45,1618067471795563688,,-3.03711480146,-10.0,15.2374251196,0.913116703569,1.41253666487,-0.404072827586
1618067471796016750,46,1618067471795963423,,-3.45384155786,-10.0,14.7495070282,0.432430008478,0.97902022822,-0.706803096789
1618067471839138454,47,1618067471839067963,,-3.74085751017,-10.0,14.1699121939,0.818374980282,1.08088644554,-0.244777268605
1618067471839601127,48,1618067471839538334,,-3.6293374548,-10.0,14.2385334448,0.599355065881,1.2588716386,-0.24113595327
1618067471839866488,49,1618067471839804637,,-3.83006127404,-10.0,13.7366954552,0.511194850707,0.824900828217,-0.150461902402
1618067471883286288,50,1618067471883203140,,-3.79277119743,-10.0,14.4641498363,-0.00955081647309,0.980529908153,0.432225285345
1618067471884320410,51,1618067471884251701,,-3.50360832326,-10.0,14.9655579548,-0.18545467384,1.46436964194,0.12898539997
1618067471884701726,52,1618067471884634193,,-3.96209634583,-10.0,13.8905007757,-0.14340435434,0.637198355138,0.306556794133
1618067471927422789,53,1618067471927287621,,-3.5702240664,-10.0,14.2475921084,0.0186415173252,1.35801238549,0.555297900989
1618067471928077804,54,1618067471927983208,,-3.42865579138,-10.0,14.3447146607,-0.11421458353,1.4925531845,0.603647075898
1618067471928507905,55,1618067471928415031,,-3.60800595472,-10.0,13.7522313067,-0.290792937174,1.146351206,0.607954348058
1618067471975251223,56,1618067471975155127,,-3.67867171182,-10.0,12.642302552,-0.212596005913,0.771308551285,0.100924288539
1618067471975669200,57,1618067471975572992,,-3.7510685351,-10.0,12.5185709323,0.0480858737838,0.598293939047,0.234160942773
1618067471976175439,58,1618067471976100052,,-3.52179154551,-10.0,12.6722011157,-0.433942487948,0.862216557156,0.63034154492
1618067472015585854,59,1618067472015443219,,-3.27688033494,-10.0,13.359034561,-0.141327250667,0.970272988099,0.14467941259
1618067472016095273,60,1618067472015985314,,-3.53274677835,-10.0,12.9838332994,0.468333925381,0.710001962362,0.54179544388
1618067472016910433,61,1618067472016774015,,-3.79111263293,-10.0,12.5214024366,-0.275621706827,0.405418930659,1.20080558648
1618067472064044476,62,1618067472063884487,,-3.66962917453,-10.0,12.5362807475,-0.420003032821,0.857979920172,0.784665343442
1618067472064766004,63,1618067472064595596,,-3.35092601091,-10.0,12.6550812935,-0.683794171712,1.07849718223,0.874598797625
1618067472065801049,64,1618067472065666056,,-3.38779211881,-10.0,12.3312788813,-0.379796499393,0.8184696162,0.702258575881
1618067472109519711,65,1618067472109150085,,-2.73854802364,-10.0,11.3314912094,-1.26703935659,0.695483525658,1.15742460446
